DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2019-01-11,Zach Collins,POR,21.0,42.0,0.5952380952380952,25.0,17.0,18.9,7.3,2.7,5.5,49.1,0.5,1.7,31.4,1.3,1.6,79.7,1.3,3.0,4.4,0.9,1.1,0.4,0.8,2.5,16.4,0.0,0.0,-0.4
2019-01-11,Lance Stephenson,LAL,28.0,41.0,0.5365853658536586,22.0,19.0,15.3,7.2,2.9,6.4,44.5,1.0,2.6,37.0,0.6,0.9,63.9,0.5,2.6,3.0,2.0,1.2,0.6,0.1,1.6,14.9,0.0,0.0,-0.7
2019-01-11,Derrick Jones Jr.,MIA,21.0,29.0,0.4827586206896552,14.0,15.0,18.5,7.2,2.7,5.4,50.0,0.6,1.5,37.2,1.2,2.0,63.2,2.0,2.6,4.5,0.5,0.7,0.9,0.7,2.0,17.5,0.0,0.0,1.1
2019-01-11,Cory Joseph,IND,27.0,41.0,0.6585365853658537,27.0,14.0,25.8,7.2,3.0,6.8,44.4,0.9,2.3,37.6,0.3,0.5,63.6,0.4,3.2,3.6,3.8,1.2,1.2,0.2,1.7,20.4,0.0,0.0,3.5
2019-01-11,Vince Carter,ATL,41.0,38.0,0.2631578947368421,10.0,28.0,17.4,7.2,2.6,6.3,40.6,1.6,4.2,37.3,0.5,0.7,76.9,0.4,2.4,2.8,1.0,0.7,0.7,0.3,1.8,14.3,0.0,0.0,-4.1
2019-01-11,Luke Kennard,DET,22.0,22.0,0.2727272727272727,6.0,16.0,19.2,7.2,2.8,6.9,40.4,1.1,3.4,33.8,0.5,0.8,64.7,0.2,2.6,2.8,1.3,0.7,0.3,0.2,1.1,13.3,0.0,0.0,-1.7
2019-01-11,Darius Miller,NOP,28.0,37.0,0.5405405405405406,20.0,17.0,23.3,7.1,2.4,5.8,41.1,1.8,4.5,38.7,0.6,0.8,82.1,0.2,1.4,1.5,1.7,0.8,0.6,0.3,2.4,13.4,0.0,0.0,1.5
2019-01-11,Chasson Randle,WAS,25.0,12.0,0.4166666666666667,5.0,7.0,16.1,7.1,2.3,4.8,49.1,1.1,2.4,44.8,1.3,1.7,80.0,0.5,0.8,1.3,1.9,1.3,0.6,0.1,2.2,12.2,0.0,0.0,0.6
2019-01-11,Jonathon Simmons,ORL,29.0,35.0,0.45714285714285713,16.0,19.0,20.7,7.0,2.6,7.3,35.8,0.4,2.0,21.7,1.4,1.7,80.3,0.5,1.8,2.3,2.2,1.4,0.5,0.4,1.6,14.2,0.0,0.0,-3.6
2019-01-11,Daniel Theis,BOS,26.0,31.0,0.6451612903225806,20.0,11.0,15.8,7.0,2.7,4.9,54.2,0.5,1.2,40.5,1.1,1.5,72.9,1.6,2.7,4.3,1.1,0.7,0.3,0.6,2.9,15.8,1.0,0.0,4.0
2019-01-11,Norman Powell,TOR,25.0,21.0,0.8571428571428571,18.0,3.0,18.1,6.9,2.7,5.7,46.7,0.9,2.6,33.3,0.7,0.9,83.3,0.1,2.0,2.1,1.3,0.8,0.6,0.3,1.6,13.4,0.0,0.0,-0.5
2019-01-11,Boban Marjanovic,LAC,30.0,30.0,0.5,15.0,15.0,10.7,6.9,2.4,4.1,59.8,0.0,0.1,0.0,2.0,2.6,78.2,1.5,2.8,4.3,0.6,1.1,0.3,0.6,1.6,14.4,3.0,0.0,-0.1
2019-01-11,Tomas Satoransky,WAS,27.0,42.0,0.40476190476190477,17.0,25.0,21.7,6.9,2.5,5.1,48.6,0.6,1.6,39.7,1.3,1.6,81.8,0.6,1.8,2.5,3.3,1.0,0.9,0.2,2.0,16.9,1.0,0.0,-0.9
2019-01-11,Patrick Beverley,LAC,30.0,41.0,0.5853658536585366,24.0,17.0,24.7,6.8,2.2,5.8,38.1,1.2,3.5,35.9,1.2,1.6,75.4,0.7,3.0,3.8,3.3,1.1,0.6,0.4,3.5,18.2,2.0,0.0,0.6
2019-01-11,Doug McDermott,IND,27.0,41.0,0.6585365853658537,27.0,14.0,17.6,6.8,2.4,5.0,48.0,1.2,2.9,41.0,0.8,1.0,85.0,0.2,1.1,1.3,0.8,0.5,0.3,0.1,1.5,10.3,0.0,0.0,2.2
2019-01-11,JR Smith,CLE,33.0,11.0,0.09090909090909091,1.0,10.0,20.2,6.7,2.5,7.2,34.2,1.1,3.5,30.8,0.7,0.9,80.0,0.0,1.6,1.6,1.9,1.0,1.0,0.3,1.7,14.4,0.0,0.0,-1.3
2019-01-11,Furkan Korkmaz,PHI,21.0,34.0,0.6470588235294118,22.0,12.0,16.0,6.7,2.4,5.9,40.1,1.2,3.6,32.5,0.8,0.9,83.9,0.4,2.2,2.6,1.3,0.6,0.7,0.1,1.4,13.5,0.0,0.0,1.6
2019-01-11,Michael Beasley,LAL,30.0,14.0,0.5,7.0,7.0,9.4,6.6,2.9,4.8,59.7,0.2,0.6,33.3,0.7,1.1,66.7,0.2,1.6,1.8,0.7,1.0,0.2,0.3,1.6,10.4,0.0,0.0,-1.2
