DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2019-01-11,Zach LaVine,CHI,23.0,35.0,0.2,7.0,28.0,1207.0,822.0,291.0,637.0,45.7,62.0,175.0,35.4,178.0,205.0,86.8,15.0,138.0,153.0,152.0,126.0,32.0,16.0,78.0,1251.6,1.0,0.0,-196.0
2019-01-11,Julius Randle,NOP,24.0,41.0,0.4878048780487805,20.0,21.0,1203.0,812.0,300.0,552.0,54.3,24.0,76.0,31.6,188.0,260.0,72.3,94.0,287.0,381.0,117.0,101.0,24.0,24.0,139.0,1487.7,20.0,1.0,74.0
2019-01-11,Nikola Vucevic,ORL,28.0,40.0,0.425,17.0,23.0,1230.0,807.0,336.0,635.0,52.9,48.0,122.0,39.3,87.0,112.0,77.7,102.0,376.0,478.0,148.0,80.0,41.0,46.0,80.0,1783.6,27.0,1.0,29.0
2019-01-11,Mike Conley,MEM,31.0,40.0,0.475,19.0,21.0,1355.0,805.0,270.0,648.0,41.7,86.0,246.0,35.0,179.0,212.0,84.4,23.0,110.0,133.0,249.0,71.0,52.0,16.0,67.0,1471.1,5.0,0.0,86.0
2019-01-11,Luka Doncic,DAL,19.0,40.0,0.45,18.0,22.0,1279.0,793.0,259.0,596.0,43.5,96.0,257.0,37.4,179.0,243.0,73.7,42.0,225.0,267.0,195.0,131.0,44.0,11.0,73.0,1439.9,6.0,0.0,16.0
2019-01-11,Donovan Mitchell,UTA,22.0,38.0,0.5263157894736842,20.0,18.0,1247.0,786.0,292.0,705.0,41.4,81.0,256.0,31.6,121.0,152.0,79.6,23.0,113.0,136.0,132.0,103.0,62.0,11.0,104.0,1263.2,0.0,0.0,63.0
2019-01-11,Danilo Gallinari,LAC,30.0,40.0,0.575,23.0,17.0,1264.0,778.0,237.0,520.0,45.6,96.0,214.0,44.9,208.0,229.0,90.8,39.0,206.0,245.0,101.0,53.0,28.0,12.0,81.0,1290.5,3.0,0.0,28.0
2019-01-11,Devin Booker,PHX,22.0,31.0,0.25806451612903225,8.0,23.0,1092.0,770.0,272.0,602.0,45.2,70.0,215.0,32.6,156.0,185.0,84.3,19.0,96.0,115.0,215.0,119.0,33.0,6.0,105.0,1228.5,4.0,0.0,-137.0
2019-01-11,Nikola Jokic,DEN,23.0,40.0,0.7,28.0,12.0,1249.0,766.0,290.0,580.0,50.0,44.0,140.0,31.4,142.0,169.0,84.0,115.0,294.0,409.0,303.0,131.0,58.0,30.0,113.0,1844.3,26.0,5.0,162.0
2019-01-11,D'Angelo Russell,BKN,22.0,42.0,0.5,21.0,21.0,1234.0,764.0,299.0,702.0,42.6,101.0,284.0,35.6,65.0,80.0,81.3,20.0,136.0,156.0,263.0,124.0,47.0,12.0,70.0,1398.7,4.0,0.0,-16.0
2019-01-11,Tim Hardaway Jr.,NYK,26.0,38.0,0.2631578947368421,10.0,28.0,1255.0,761.0,245.0,625.0,39.2,100.0,288.0,34.7,171.0,199.0,85.9,21.0,105.0,126.0,103.0,75.0,36.0,5.0,88.0,1114.7,1.0,0.0,-251.0
2019-01-11,De'Aaron Fox,SAC,21.0,42.0,0.5,21.0,21.0,1326.0,750.0,272.0,571.0,47.6,48.0,126.0,38.1,158.0,221.0,71.5,24.0,123.0,147.0,307.0,129.0,75.0,23.0,106.0,1551.9,9.0,1.0,55.0
2019-01-11,Kyle Kuzma,LAL,23.0,40.0,0.575,23.0,17.0,1306.0,750.0,285.0,605.0,47.1,74.0,242.0,30.6,106.0,138.0,76.8,27.0,202.0,229.0,96.0,77.0,25.0,18.0,91.0,1220.8,2.0,0.0,77.0
2019-01-11,Jamal Murray,DEN,21.0,40.0,0.7,28.0,12.0,1370.0,739.0,283.0,658.0,43.0,69.0,206.0,33.5,104.0,126.0,82.5,40.0,143.0,183.0,198.0,101.0,33.0,17.0,83.0,1304.6,2.0,0.0,132.0
2019-01-11,Spencer Dinwiddie,BKN,25.0,43.0,0.4883720930232558,21.0,22.0,1231.0,735.0,239.0,521.0,45.9,83.0,230.0,36.1,174.0,219.0,79.5,19.0,88.0,107.0,220.0,98.0,26.0,10.0,121.0,1203.4,1.0,0.0,-43.0
2019-01-11,JJ Redick,PHI,34.0,40.0,0.65,26.0,14.0,1238.0,732.0,247.0,553.0,44.7,115.0,304.0,37.8,123.0,137.0,89.8,9.0,82.0,91.0,113.0,56.0,15.0,8.0,76.0,1023.7,0.0,0.0,193.0
2019-01-11,Deandre Ayton,PHX,20.0,43.0,0.23255813953488372,10.0,33.0,1332.0,709.0,311.0,518.0,60.0,0.0,2.0,0.0,87.0,111.0,78.4,134.0,322.0,456.0,93.0,80.0,33.0,39.0,124.0,1531.7,25.0,0.0,-222.0
2019-01-11,Jordan Clarkson,CLE,26.0,41.0,0.17073170731707318,7.0,34.0,1088.0,708.0,280.0,609.0,46.0,73.0,214.0,34.1,75.0,88.0,85.2,40.0,95.0,135.0,93.0,71.0,32.0,9.0,68.0,1061.5,1.0,0.0,-200.0
2019-01-11,Josh Richardson,MIA,25.0,39.0,0.48717948717948717,19.0,20.0,1358.0,707.0,245.0,599.0,40.9,99.0,262.0,37.8,118.0,137.0,86.1,32.0,119.0,151.0,148.0,70.0,43.0,21.0,112.0,1232.2,1.0,0.0,83.0
2019-01-11,Clint Capela,HOU,24.0,40.0,0.575,23.0,17.0,1370.0,703.0,300.0,479.0,62.6,0.0,0.0,0.0,103.0,165.0,62.4,202.0,312.0,514.0,57.0,64.0,24.0,75.0,110.0,1638.3,28.0,0.0,7.0
2019-01-11,Russell Westbrook,OKC,30.0,33.0,0.6060606060606061,20.0,13.0,1166.0,703.0,277.0,655.0,42.3,36.0,157.0,22.9,113.0,182.0,62.1,44.0,314.0,358.0,353.0,155.0,83.0,11.0,114.0,1789.1,24.0,13.0,216.0
2019-01-11,T.J. Warren,PHX,25.0,37.0,0.24324324324324326,9.0,28.0,1165.0,693.0,266.0,539.0,49.4,71.0,164.0,43.3,90.0,111.0,81.1,27.0,125.0,152.0,57.0,45.0,43.0,24.0,108.0,1116.9,0.0,0.0,-144.0
2019-01-11,Lou Williams,LAC,32.0,37.0,0.6486486486486487,24.0,13.0,933.0,686.0,218.0,515.0,42.3,50.0,131.0,38.2,200.0,221.0,90.5,15.0,82.0,97.0,183.0,86.0,21.0,4.0,36.0,1065.9,3.0,0.0,164.0
2019-01-11,Ben Simmons,PHI,22.0,41.0,0.6585365853658537,27.0,14.0,1360.0,671.0,270.0,473.0,57.1,0.0,0.0,0.0,131.0,228.0,57.5,87.0,286.0,373.0,327.0,142.0,55.0,30.0,105.0,1722.1,26.0,6.0,67.0
2019-01-11,Khris Middleton,MIL,27.0,38.0,0.7105263157894737,27.0,11.0,1184.0,671.0,233.0,536.0,43.5,98.0,255.0,38.4,107.0,126.0,84.9,17.0,194.0,211.0,158.0,82.0,47.0,3.0,99.0,1229.2,1.0,0.0,250.0
2019-01-11,Andre Drummond,DET,25.0,40.0,0.425,17.0,23.0,1327.0,669.0,281.0,561.0,50.1,4.0,28.0,14.3,103.0,201.0,51.2,206.0,389.0,595.0,50.0,104.0,62.0,71.0,139.0,1753.0,33.0,0.0,-62.0
2019-01-11,Harrison Barnes,DAL,26.0,37.0,0.4594594594594595,17.0,20.0,1185.0,666.0,223.0,531.0,42.0,95.0,233.0,40.8,125.0,150.0,83.3,29.0,127.0,156.0,41.0,51.0,31.0,10.0,62.0,986.7,1.0,0.0,-65.0
2019-01-11,Bojan Bogdanovic,IND,29.0,41.0,0.6585365853658537,27.0,14.0,1302.0,665.0,237.0,472.0,50.2,80.0,181.0,44.2,111.0,137.0,81.0,24.0,142.0,166.0,71.0,67.0,38.0,0.0,62.0,1017.7,0.0,0.0,116.0
2019-01-11,Andrew Wiggins,MIN,23.0,37.0,0.5135135135135135,19.0,18.0,1261.0,663.0,239.0,590.0,40.5,63.0,182.0,34.6,122.0,165.0,73.9,32.0,119.0,151.0,87.0,61.0,40.0,20.0,75.0,1093.7,1.0,0.0,41.0
2019-01-11,Jayson Tatum,BOS,20.0,41.0,0.6097560975609756,25.0,16.0,1273.0,663.0,243.0,544.0,44.7,71.0,192.0,37.0,106.0,123.0,86.2,41.0,217.0,258.0,72.0,62.0,44.0,27.0,87.0,1231.6,4.0,0.0,246.0
2019-01-11,John Wall,WAS,28.0,32.0,0.34375,11.0,21.0,1104.0,663.0,245.0,552.0,44.4,51.0,169.0,30.2,122.0,175.0,69.7,15.0,101.0,116.0,279.0,121.0,49.0,29.0,71.0,1333.7,10.0,0.0,-152.0
2019-01-11,Jusuf Nurkic,POR,24.0,42.0,0.5952380952380952,25.0,17.0,1132.0,644.0,242.0,474.0,51.1,3.0,24.0,12.5,157.0,212.0,74.1,144.0,293.0,437.0,118.0,97.0,47.0,53.0,133.0,1548.4,20.0,0.0,179.0
2019-01-11,Marc Gasol,MEM,33.0,41.0,0.4634146341463415,19.0,22.0,1401.0,644.0,229.0,522.0,43.9,62.0,170.0,36.5,124.0,161.0,77.0,42.0,313.0,355.0,184.0,89.0,53.0,57.0,116.0,1587.0,15.0,0.0,13.0
2019-01-11,Montrezl Harrell,LAC,24.0,41.0,0.5853658536585366,24.0,17.0,1028.0,643.0,252.0,399.0,63.2,1.0,4.0,25.0,138.0,223.0,61.9,99.0,176.0,275.0,66.0,54.0,38.0,58.0,116.0,1306.0,10.0,0.0,39.0
2019-01-11,Trae Young,ATL,20.0,41.0,0.2926829268292683,12.0,29.0,1206.0,636.0,224.0,569.0,39.4,59.0,205.0,28.8,129.0,164.0,78.7,26.0,92.0,118.0,298.0,164.0,38.0,11.0,66.0,1207.6,12.0,0.0,-274.0
2019-01-11,Jimmy Butler,PHI,29.0,33.0,0.5757575757575758,19.0,14.0,1090.0,634.0,224.0,476.0,47.1,44.0,115.0,38.3,142.0,170.0,83.5,58.0,106.0,164.0,116.0,49.0,67.0,21.0,58.0,1219.8,2.0,0.0,3.0
2019-01-11,Pascal Siakam,TOR,24.0,42.0,0.7380952380952381,31.0,11.0,1291.0,630.0,246.0,427.0,57.6,31.0,90.0,34.4,107.0,137.0,78.1,61.0,218.0,279.0,119.0,75.0,40.0,29.0,126.0,1275.3,8.0,0.0,276.0
2019-01-11,Serge Ibaka,TOR,29.0,39.0,0.7435897435897436,29.0,10.0,1098.0,628.0,259.0,483.0,53.6,31.0,103.0,30.1,79.0,98.0,80.6,75.0,209.0,284.0,59.0,72.0,21.0,55.0,122.0,1213.3,4.0,0.0,234.0
2019-01-11,Rudy Gobert,UTA,26.0,42.0,0.5,21.0,21.0,1312.0,619.0,233.0,356.0,65.4,0.0,0.0,0.0,153.0,238.0,64.3,147.0,371.0,518.0,83.0,61.0,38.0,84.0,116.0,1670.1,33.0,0.0,130.0
2019-01-11,Steven Adams,OKC,25.0,40.0,0.6,24.0,16.0,1357.0,618.0,259.0,431.0,60.1,0.0,1.0,0.0,100.0,184.0,54.3,189.0,216.0,405.0,68.0,62.0,58.0,32.0,104.0,1414.0,18.0,0.0,284.0
2019-01-11,Collin Sexton,CLE,20.0,42.0,0.19047619047619047,8.0,34.0,1244.0,613.0,238.0,573.0,41.5,35.0,91.0,38.5,102.0,116.0,87.9,27.0,98.0,125.0,117.0,95.0,19.0,3.0,110.0,909.5,1.0,0.0,-409.0
2019-01-11,Dennis Schroder,OKC,25.0,40.0,0.6,24.0,16.0,1174.0,608.0,232.0,570.0,40.7,52.0,166.0,31.3,92.0,111.0,82.9,20.0,129.0,149.0,175.0,104.0,37.0,7.0,95.0,1077.3,1.0,0.0,114.0
2019-01-11,Derrick Rose,MIN,30.0,32.0,0.4375,14.0,18.0,952.0,604.0,236.0,486.0,48.6,49.0,106.0,46.2,83.0,99.0,83.8,21.0,70.0,91.0,154.0,57.0,23.0,9.0,40.0,983.2,1.0,0.0,46.0
2019-01-11,Eric Bledsoe,MIL,29.0,40.0,0.725,29.0,11.0,1181.0,600.0,231.0,471.0,49.0,56.0,178.0,31.5,82.0,109.0,75.2,41.0,135.0,176.0,221.0,92.0,54.0,17.0,93.0,1263.7,3.0,0.0,263.0
2019-01-11,Victor Oladipo,IND,26.0,30.0,0.6666666666666666,20.0,10.0,981.0,596.0,219.0,505.0,43.4,64.0,188.0,34.0,94.0,129.0,72.9,14.0,163.0,177.0,154.0,68.0,51.0,11.0,61.0,1157.4,5.0,0.0,77.0
2019-01-11,Aaron Gordon,ORL,23.0,39.0,0.41025641025641024,16.0,23.0,1302.0,593.0,226.0,511.0,44.2,60.0,168.0,35.7,81.0,119.0,68.1,64.0,229.0,293.0,130.0,68.0,31.0,28.0,89.0,1248.6,10.0,0.0,-35.0
2019-01-11,Reggie Jackson,DET,28.0,40.0,0.425,17.0,23.0,1125.0,593.0,200.0,491.0,40.7,78.0,230.0,33.9,115.0,132.0,87.1,26.0,83.0,109.0,169.0,78.0,26.0,6.0,120.0,995.3,0.0,0.0,-113.0
2019-01-11,Enes Kanter,NYK,26.0,41.0,0.24390243902439024,10.0,31.0,1086.0,592.0,241.0,444.0,54.3,7.0,20.0,35.0,103.0,126.0,81.7,166.0,283.0,449.0,81.0,76.0,18.0,17.0,105.0,1281.3,25.0,0.0,-200.0
2019-01-11,Domantas Sabonis,IND,22.0,39.0,0.6410256410256411,25.0,14.0,989.0,586.0,231.0,372.0,62.1,5.0,7.0,71.4,119.0,155.0,76.8,102.0,271.0,373.0,117.0,93.0,26.0,20.0,120.0,1254.1,18.0,0.0,122.0
2019-01-11,Evan Fournier,ORL,26.0,40.0,0.425,17.0,23.0,1215.0,586.0,222.0,521.0,42.6,82.0,241.0,34.0,60.0,79.0,75.9,19.0,100.0,119.0,142.0,86.0,33.0,8.0,115.0,978.8,1.0,0.0,-31.0
2019-01-11,Malcolm Brogdon,MIL,26.0,37.0,0.7297297297297297,27.0,10.0,1094.0,581.0,222.0,426.0,52.1,60.0,140.0,42.9,77.0,78.0,98.7,38.0,133.0,171.0,126.0,62.0,23.0,8.0,60.0,1006.2,0.0,0.0,208.0
2019-01-11,Marcus Morris,BOS,29.0,37.0,0.6216216216216216,23.0,14.0,1009.0,574.0,203.0,405.0,50.1,86.0,191.0,45.0,82.0,93.0,88.2,30.0,190.0,220.0,53.0,49.0,22.0,11.0,98.0,967.5,3.0,0.0,179.0
2019-01-11,Willie Cauley-Stein,SAC,25.0,42.0,0.5,21.0,21.0,1199.0,573.0,247.0,470.0,52.6,1.0,1.0,100.0,78.0,147.0,53.1,98.0,274.0,372.0,111.0,53.0,48.0,28.0,125.0,1360.9,16.0,0.0,71.0
2019-01-11,Jeremy Lamb,CHA,26.0,37.0,0.4864864864864865,18.0,19.0,1082.0,565.0,206.0,462.0,44.6,50.0,143.0,35.0,103.0,120.0,85.8,31.0,176.0,207.0,71.0,31.0,39.0,9.0,77.0,1032.9,3.0,0.0,34.0
2019-01-11,Jaren Jackson Jr.,MEM,19.0,41.0,0.4634146341463415,19.0,22.0,1042.0,549.0,210.0,401.0,52.4,34.0,101.0,33.7,95.0,122.0,77.9,48.0,142.0,190.0,48.0,67.0,38.0,63.0,159.0,1085.0,2.0,0.0,-13.0
2019-01-11,Terrence Ross,ORL,27.0,41.0,0.4146341463414634,17.0,24.0,1052.0,545.0,205.0,474.0,43.2,90.0,229.0,39.3,45.0,54.0,83.3,13.0,115.0,128.0,60.0,44.0,36.0,15.0,75.0,897.6,0.0,0.0,-167.0
2019-01-11,Bryn Forbes,SAS,25.0,43.0,0.5813953488372093,25.0,18.0,1215.0,533.0,199.0,428.0,46.5,95.0,218.0,43.6,40.0,46.0,87.0,8.0,108.0,116.0,99.0,51.0,27.0,2.0,95.0,856.7,1.0,0.0,-1.0
2019-01-11,Joe Harris,BKN,27.0,39.0,0.5384615384615384,21.0,18.0,1155.0,527.0,193.0,378.0,51.1,96.0,198.0,48.5,45.0,54.0,83.3,30.0,111.0,141.0,94.0,59.0,22.0,7.0,111.0,865.2,0.0,0.0,-1.0
2019-01-11,Kelly Oubre Jr.,PHX,23.0,41.0,0.34146341463414637,14.0,27.0,1059.0,518.0,184.0,423.0,43.5,57.0,179.0,31.8,93.0,116.0,80.2,27.0,137.0,164.0,33.0,48.0,37.0,31.0,101.0,920.3,0.0,0.0,-166.0
2019-01-11,Jerami Grant,OKC,24.0,41.0,0.6097560975609756,25.0,16.0,1291.0,517.0,197.0,377.0,52.3,43.0,123.0,35.0,80.0,116.0,69.0,44.0,160.0,204.0,35.0,38.0,34.0,52.0,106.0,1034.3,2.0,0.0,235.0
2019-01-11,Ricky Rubio,UTA,28.0,40.0,0.475,19.0,21.0,1168.0,512.0,181.0,453.0,40.0,56.0,166.0,33.7,94.0,111.0,84.7,15.0,127.0,142.0,246.0,122.0,53.0,9.0,109.0,1115.4,5.0,0.0,71.0
2019-01-11,Thaddeus Young,IND,30.0,41.0,0.6585365853658537,27.0,14.0,1241.0,512.0,224.0,420.0,53.3,16.0,56.0,28.6,48.0,83.0,57.8,90.0,153.0,243.0,67.0,49.0,64.0,19.0,100.0,1104.1,4.0,0.0,155.0
2019-01-11,Brandon Ingram,LAL,21.0,31.0,0.5806451612903226,18.0,13.0,988.0,506.0,195.0,422.0,46.2,16.0,55.0,29.1,100.0,158.0,63.3,26.0,121.0,147.0,82.0,77.0,20.0,21.0,83.0,851.4,1.0,0.0,64.0
2019-01-11,Eric Gordon,HOU,30.0,32.0,0.5625,18.0,14.0,1061.0,501.0,178.0,467.0,38.1,82.0,271.0,30.3,63.0,81.0,77.8,13.0,65.0,78.0,69.0,48.0,16.0,14.0,69.0,740.1,0.0,0.0,67.0
2019-01-11,Jae Crowder,UTA,28.0,41.0,0.4878048780487805,20.0,21.0,1122.0,501.0,164.0,395.0,41.5,84.0,250.0,33.6,89.0,120.0,74.2,28.0,164.0,192.0,66.0,37.0,29.0,15.0,81.0,925.4,2.0,0.0,83.0
2019-01-11,Joe Ingles,UTA,31.0,42.0,0.5,21.0,21.0,1307.0,490.0,180.0,412.0,43.7,85.0,229.0,37.1,45.0,70.0,64.3,11.0,154.0,165.0,198.0,93.0,65.0,10.0,104.0,1117.0,0.0,0.0,168.0
2019-01-11,Kent Bazemore,ATL,29.0,35.0,0.3142857142857143,11.0,24.0,959.0,490.0,177.0,401.0,44.1,54.0,165.0,32.7,82.0,109.0,75.2,20.0,119.0,139.0,92.0,73.0,60.0,32.0,94.0,997.8,0.0,0.0,-200.0
2019-01-11,Brook Lopez,MIL,30.0,40.0,0.725,29.0,11.0,1108.0,489.0,170.0,392.0,43.4,102.0,273.0,37.4,47.0,58.0,81.0,16.0,142.0,158.0,40.0,40.0,21.0,76.0,84.0,989.6,0.0,0.0,287.0
2019-01-11,E'Twaun Moore,NOP,29.0,37.0,0.43243243243243246,16.0,21.0,1110.0,484.0,198.0,407.0,48.6,54.0,127.0,42.5,34.0,46.0,73.9,29.0,60.0,89.0,80.0,42.0,29.0,7.0,92.0,776.8,0.0,0.0,79.0
2019-01-11,Emmanuel Mudiay,NYK,22.0,34.0,0.2647058823529412,9.0,25.0,904.0,481.0,183.0,410.0,44.6,35.0,112.0,31.3,80.0,109.0,73.4,20.0,81.0,101.0,139.0,64.0,29.0,12.0,62.0,869.7,0.0,0.0,-131.0
2019-01-11,Wesley Matthews,DAL,32.0,35.0,0.42857142857142855,15.0,20.0,1062.0,480.0,160.0,377.0,42.4,81.0,206.0,39.3,79.0,98.0,80.6,18.0,67.0,85.0,81.0,47.0,30.0,7.0,86.0,767.5,0.0,0.0,-32.0
2019-01-11,Myles Turner,IND,22.0,37.0,0.7027027027027027,26.0,11.0,1031.0,478.0,197.0,387.0,50.9,27.0,69.0,39.1,57.0,82.0,69.5,53.0,209.0,262.0,66.0,60.0,16.0,103.0,100.0,1188.4,9.0,0.0,109.0
2019-01-11,Jarrett Allen,BKN,20.0,41.0,0.5121951219512195,21.0,20.0,1089.0,476.0,180.0,308.0,58.4,4.0,25.0,16.0,112.0,152.0,73.7,105.0,230.0,335.0,59.0,55.0,23.0,60.0,98.0,1160.5,14.0,0.0,-21.0
2019-01-11,Rudy Gay,SAS,32.0,35.0,0.6,21.0,14.0,936.0,475.0,190.0,372.0,51.1,39.0,94.0,41.5,56.0,66.0,84.8,35.0,195.0,230.0,84.0,53.0,31.0,21.0,92.0,980.0,5.0,0.0,83.0
2019-01-11,John Collins,ATL,21.0,25.0,0.32,8.0,17.0,745.0,471.0,192.0,330.0,58.2,20.0,58.0,34.5,67.0,94.0,71.3,97.0,168.0,265.0,58.0,58.0,5.0,11.0,82.0,866.0,16.0,0.0,-33.0
2019-01-11,Cedi Osman,CLE,23.0,40.0,0.175,7.0,33.0,1275.0,465.0,166.0,422.0,39.3,58.0,187.0,31.0,75.0,93.0,80.6,22.0,170.0,192.0,90.0,65.0,24.0,7.0,101.0,858.4,3.0,0.0,-418.0
2019-01-11,Robert Covington,MIN,28.0,35.0,0.5714285714285714,20.0,15.0,1203.0,465.0,156.0,362.0,43.1,85.0,225.0,37.8,68.0,89.0,76.4,28.0,165.0,193.0,46.0,47.0,74.0,47.0,126.0,1081.6,2.0,0.0,63.0
2019-01-11,Kyle Lowry,TOR,32.0,32.0,0.75,24.0,8.0,1086.0,461.0,158.0,366.0,43.2,69.0,212.0,32.5,76.0,90.0,84.4,14.0,125.0,139.0,308.0,89.0,48.0,16.0,72.0,1192.8,12.0,1.0,285.0
