DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
15-16,Klay Thompson,GSW,26.0,80.0,0.8875,71.0,9.0,33.3,22.1,8.1,17.3,47.0,3.5,8.1,42.5,2.4,2.8,87.3,0.4,3.4,3.8,2.1,1.7,0.8,0.6,1.9,32.2,0.0,0.0,10.5
15-16,Carmelo Anthony,NYK,32.0,72.0,0.4444444444444444,32.0,40.0,35.1,21.8,7.9,18.2,43.4,1.5,4.3,33.9,4.6,5.6,82.9,1.4,6.4,7.7,4.2,2.4,0.9,0.5,2.5,39.1,22.0,0.0,-0.6
15-16,Blake Griffin,LAC,27.0,35.0,0.6285714285714286,22.0,13.0,33.4,21.4,8.6,17.2,49.9,0.2,0.5,33.3,4.0,5.5,72.7,1.5,6.9,8.4,4.9,2.4,0.8,0.5,2.7,40.3,13.0,0.0,5.1
15-16,Kyle Lowry,TOR,30.0,77.0,0.7012987012987013,54.0,23.0,37.0,21.2,6.6,15.6,42.7,2.8,7.1,38.8,5.2,6.4,81.1,0.7,4.0,4.7,6.4,2.9,2.1,0.4,2.7,41.1,12.0,1.0,4.9
15-16,Kawhi Leonard,SAS,25.0,72.0,0.8333333333333334,60.0,12.0,33.0,21.2,7.7,15.1,50.6,1.8,4.0,44.3,4.1,4.6,87.4,1.3,5.5,6.8,2.6,1.5,1.8,1.0,1.8,40.1,12.0,0.0,9.1
15-16,Jimmy Butler,CHI,26.0,67.0,0.5522388059701493,37.0,30.0,36.9,20.9,7.0,15.4,45.4,1.0,3.1,31.2,5.9,7.1,83.2,1.2,4.2,5.3,4.8,2.0,1.6,0.6,1.9,39.4,10.0,2.0,-0.2
15-16,Kemba Walker,CHA,26.0,81.0,0.5802469135802469,47.0,34.0,35.6,20.9,7.0,16.4,42.7,2.2,6.0,37.1,4.6,5.4,84.7,0.7,3.7,4.4,5.2,2.1,1.6,0.5,1.4,37.9,3.0,0.0,3.0
15-16,CJ McCollum,POR,24.0,80.0,0.55,44.0,36.0,34.7,20.8,8.0,17.9,44.8,2.5,5.9,41.7,2.3,2.8,82.7,0.6,2.7,3.2,4.3,2.5,1.2,0.3,2.3,33.2,2.0,0.0,2.0
15-16,Andrew Wiggins,MIN,21.0,81.0,0.35802469135802467,29.0,52.0,35.1,20.7,7.3,16.0,45.9,0.7,2.3,30.0,5.3,7.0,76.1,1.3,2.3,3.6,2.0,2.2,1.0,0.6,2.0,30.4,1.0,0.0,-0.8
15-16,Brook Lopez,BKN,28.0,73.0,0.2876712328767123,21.0,52.0,33.7,20.6,8.1,15.8,51.1,0.0,0.2,14.3,4.3,5.5,78.7,2.8,5.1,7.8,2.0,2.4,0.8,1.7,2.9,38.1,26.0,0.0,-1.7
15-16,Eric Bledsoe,PHX,26.0,31.0,0.3870967741935484,12.0,19.0,34.2,20.4,7.2,15.9,45.3,1.5,4.2,37.2,4.5,5.5,80.2,0.6,3.5,4.0,6.1,3.5,2.0,0.6,2.4,38.8,3.0,0.0,-1.6
15-16,John Wall,WAS,25.0,77.0,0.4805194805194805,37.0,40.0,36.2,19.9,7.4,17.5,42.4,1.5,4.3,35.1,3.5,4.5,79.1,0.5,4.4,4.9,10.2,4.1,1.9,0.8,2.1,45.0,49.0,4.0,1.3
15-16,Gordon Hayward,UTA,26.0,80.0,0.475,38.0,42.0,36.2,19.7,6.5,15.0,43.3,1.8,5.1,34.9,4.9,6.0,82.4,0.8,4.2,5.0,3.7,2.5,1.2,0.3,2.3,33.3,4.0,0.0,1.2
15-16,Kyrie Irving,CLE,24.0,53.0,0.6981132075471698,37.0,16.0,31.5,19.6,7.4,16.6,44.8,1.6,4.9,32.1,3.2,3.6,88.5,0.8,2.1,3.0,4.7,2.3,1.1,0.3,2.0,32.1,1.0,0.0,3.9
15-16,Brandon Knight,PHX,24.0,52.0,0.3076923076923077,16.0,36.0,36.0,19.6,7.1,17.2,41.5,2.3,6.8,34.2,3.0,3.5,85.2,0.7,3.2,3.9,5.1,3.4,1.2,0.4,2.4,33.1,4.0,1.0,-4.0
15-16,Danilo Gallinari,DEN,27.0,53.0,0.41509433962264153,22.0,31.0,34.7,19.5,5.4,13.2,41.0,1.6,4.5,36.4,7.1,8.2,86.8,1.0,4.3,5.3,2.5,1.5,0.8,0.4,1.6,31.7,3.0,0.0,-1.9
15-16,Chris Paul,LAC,31.0,74.0,0.6756756756756757,50.0,24.0,32.7,19.5,7.0,15.1,46.2,1.6,4.4,37.1,4.0,4.4,89.6,0.5,3.7,4.2,10.0,2.6,2.1,0.2,2.5,43.6,38.0,0.0,7.5
15-16,Chris Bosh,MIA,32.0,53.0,0.5471698113207547,29.0,24.0,33.5,19.1,6.8,14.5,46.7,1.5,4.2,36.5,4.0,5.1,79.5,0.9,6.5,7.4,2.4,1.5,0.7,0.6,1.9,34.0,15.0,0.0,0.5
15-16,Dwyane Wade,MIA,34.0,74.0,0.581081081081081,43.0,31.0,30.5,19.0,7.3,16.0,45.6,0.1,0.6,15.9,4.4,5.5,79.3,1.1,3.0,4.1,4.6,2.7,1.1,0.6,1.6,33.1,2.0,0.0,-0.1
15-16,Reggie Jackson,DET,26.0,79.0,0.5443037974683544,43.0,36.0,30.7,18.8,6.8,15.7,43.4,1.5,4.2,35.3,3.7,4.3,86.4,0.7,2.5,3.2,6.2,2.8,0.7,0.1,2.4,31.9,9.0,0.0,1.7
15-16,Karl-Anthony Towns,MIN,20.0,82.0,0.35365853658536583,29.0,53.0,32.0,18.3,7.6,14.1,54.2,0.4,1.1,34.1,2.7,3.4,81.1,2.8,7.7,10.5,2.0,2.2,0.7,1.7,3.0,38.8,52.0,0.0,-1.6
15-16,Dirk Nowitzki,DAL,38.0,75.0,0.5066666666666667,38.0,37.0,31.5,18.3,6.6,14.8,44.8,1.7,4.6,36.8,3.3,3.7,89.3,0.7,5.8,6.5,1.8,1.1,0.7,0.7,2.1,31.8,10.0,0.0,3.4
15-16,Nikola Vucevic,ORL,25.0,65.0,0.4307692307692308,28.0,37.0,31.3,18.2,8.2,16.1,51.0,0.0,0.1,22.2,1.7,2.3,75.3,2.7,6.2,8.9,2.8,1.9,0.8,1.1,2.7,36.7,29.0,0.0,-0.7
15-16,Khris Middleton,MIL,24.0,79.0,0.4177215189873418,33.0,46.0,36.1,18.2,6.4,14.5,44.4,1.8,4.6,39.6,3.5,3.9,88.8,0.6,3.3,3.8,4.2,2.3,1.7,0.2,2.6,32.4,1.0,0.0,-0.4
15-16,LaMarcus Aldridge,SAS,30.0,74.0,0.8243243243243243,61.0,13.0,30.6,18.0,7.2,14.1,51.3,0.0,0.2,0.0,3.5,4.1,85.8,2.4,6.2,8.5,1.5,1.3,0.5,1.1,2.0,34.0,26.0,0.0,6.9
15-16,Kobe Bryant,LAL,37.0,66.0,0.19696969696969696,13.0,53.0,28.2,17.6,6.0,16.9,35.8,2.0,7.1,28.5,3.5,4.3,82.6,0.6,3.1,3.7,2.8,2.0,0.9,0.2,1.7,27.7,2.0,0.0,-8.6
15-16,Jahlil Okafor,PHI,20.0,53.0,0.11320754716981132,6.0,47.0,30.0,17.5,7.5,14.7,50.8,0.0,0.1,16.7,2.5,3.7,68.6,2.3,4.7,7.0,1.2,2.3,0.4,1.2,2.6,30.2,11.0,0.0,-9.3
15-16,Bradley Beal,WAS,23.0,55.0,0.509090909090909,28.0,27.0,31.1,17.4,6.5,14.5,44.9,1.9,4.9,38.7,2.5,3.2,76.7,0.7,2.7,3.4,2.9,2.0,1.0,0.2,2.1,27.4,0.0,0.0,-0.4
15-16,Rudy Gay,SAC,29.0,70.0,0.4142857142857143,29.0,41.0,34.0,17.2,6.7,14.4,46.3,1.1,3.1,34.4,2.8,3.6,78.0,1.5,5.0,6.5,1.7,2.0,1.4,0.7,2.6,32.1,7.0,0.0,-1.2
15-16,Paul Millsap,ATL,31.0,81.0,0.5925925925925926,48.0,33.0,32.7,17.1,6.2,13.2,47.0,0.9,2.9,31.9,3.8,5.0,75.7,2.4,6.6,9.0,3.3,2.4,1.8,1.7,2.9,41.1,32.0,0.0,2.7
15-16,Ryan Anderson,NOP,28.0,66.0,0.36363636363636365,24.0,42.0,30.4,17.0,6.0,14.1,42.7,2.0,5.4,36.6,3.0,3.5,87.3,2.0,4.0,6.0,1.1,1.4,0.6,0.4,1.7,27.4,8.0,0.0,0.5
15-16,Giannis Antetokounmpo,MIL,21.0,80.0,0.4,32.0,48.0,35.3,16.9,6.4,12.7,50.6,0.4,1.4,25.7,3.7,5.1,72.4,1.4,6.2,7.7,4.3,2.6,1.2,1.4,3.2,37.7,21.0,5.0,-2.1
15-16,Jrue Holiday,NOP,26.0,65.0,0.4153846153846154,27.0,38.0,28.2,16.8,6.3,14.4,43.9,1.3,4.0,33.6,2.8,3.3,84.3,0.4,2.6,3.0,6.0,2.6,1.4,0.3,2.3,31.9,5.0,0.0,0.4
15-16,Marc Gasol,MEM,31.0,52.0,0.5769230769230769,30.0,22.0,34.4,16.6,6.3,13.6,46.4,0.0,0.1,66.7,3.9,4.7,82.9,1.1,5.8,7.0,3.8,2.3,1.0,1.3,2.7,35.2,9.0,1.0,0.2
15-16,Pau Gasol,CHI,35.0,72.0,0.5,36.0,36.0,31.8,16.5,6.5,13.8,46.9,0.3,1.0,34.8,3.2,4.0,79.2,2.2,8.9,11.0,4.1,2.3,0.6,2.0,2.1,41.4,46.0,2.0,0.0
15-16,Derrick Favors,UTA,24.0,62.0,0.4838709677419355,30.0,32.0,32.0,16.4,6.7,13.1,51.5,0.0,0.1,0.0,2.9,4.1,70.9,2.7,5.4,8.1,1.5,1.7,1.2,1.5,2.4,34.7,19.0,0.0,1.6
15-16,Derrick Rose,CHI,27.0,66.0,0.48484848484848486,32.0,34.0,31.8,16.4,6.8,15.9,42.7,0.7,2.3,29.3,2.2,2.7,79.3,0.7,2.7,3.4,4.7,2.7,0.7,0.2,1.3,27.5,1.0,0.0,-2.5
15-16,JJ Redick,LAC,32.0,75.0,0.6666666666666666,50.0,25.0,28.0,16.3,5.6,11.7,48.0,2.7,5.6,47.5,2.4,2.7,88.8,0.1,1.7,1.9,1.4,1.0,0.6,0.1,1.8,21.5,0.0,0.0,6.8
15-16,Andre Drummond,DET,22.0,81.0,0.5308641975308642,43.0,38.0,32.9,16.2,6.8,13.1,52.1,0.0,0.1,33.3,2.6,7.2,35.5,4.9,9.9,14.8,0.8,1.9,1.5,1.4,3.0,41.9,66.0,0.0,1.6
15-16,Kevin Love,CLE,27.0,77.0,0.6883116883116883,53.0,24.0,31.5,16.0,5.3,12.7,41.9,2.1,5.7,36.0,3.4,4.1,82.2,1.9,8.0,9.9,2.4,1.8,0.8,0.5,2.1,33.5,35.0,0.0,5.6
15-16,Victor Oladipo,ORL,24.0,72.0,0.4444444444444444,32.0,40.0,33.0,16.0,5.9,13.5,43.8,1.4,3.9,34.8,2.8,3.4,83.0,0.7,4.1,4.8,3.9,2.1,1.6,0.8,2.4,32.6,3.0,1.0,-0.3
15-16,Jeff Teague,ATL,28.0,79.0,0.5949367088607594,47.0,32.0,28.5,15.7,5.5,12.5,43.9,1.4,3.5,40.1,3.3,3.9,83.7,0.4,2.3,2.7,5.9,2.8,1.2,0.3,2.1,29.7,4.0,0.0,0.8
15-16,Jordan Clarkson,LAL,24.0,79.0,0.21518987341772153,17.0,62.0,32.3,15.5,6.0,13.9,43.3,1.4,4.1,34.7,2.1,2.6,80.4,1.2,2.8,4.0,2.4,1.7,1.1,0.1,2.1,25.8,1.0,0.0,-7.9
15-16,Evan Fournier,ORL,23.0,79.0,0.4177215189873418,33.0,46.0,32.5,15.4,5.4,11.8,46.2,2.0,4.9,40.0,2.5,3.0,83.6,0.4,2.4,2.8,2.7,1.7,1.2,0.0,2.7,24.9,0.0,0.0,-2.4
15-16,Lou Williams,LAL,29.0,67.0,0.208955223880597,14.0,53.0,28.5,15.3,4.2,10.3,40.8,1.6,4.8,34.4,5.3,6.3,83.0,0.5,2.1,2.5,2.5,1.6,0.9,0.3,1.6,24.1,0.0,0.0,-6.0
15-16,Greg Monroe,MIL,26.0,79.0,0.4050632911392405,32.0,47.0,29.3,15.3,6.2,11.9,52.2,0.0,0.0,0.0,2.9,3.9,74.0,2.8,6.1,8.8,2.3,1.6,0.9,0.8,2.1,32.9,32.0,0.0,-1.4
15-16,Mike Conley,MEM,28.0,56.0,0.5892857142857143,33.0,23.0,31.4,15.3,5.3,12.4,42.2,1.4,3.8,36.3,3.4,4.1,83.4,0.5,2.5,2.9,6.1,1.5,1.2,0.3,1.8,30.9,4.0,0.0,1.2
15-16,Zach Randolph,MEM,34.0,68.0,0.5441176470588235,37.0,31.0,29.7,15.3,6.3,13.3,47.5,0.1,0.4,23.1,2.5,3.2,79.6,2.6,5.1,7.8,2.1,1.5,0.6,0.2,2.1,28.7,17.0,1.0,-0.2
15-16,Eric Gordon,NOP,27.0,45.0,0.3111111111111111,14.0,31.0,32.9,15.2,5.1,12.3,41.8,2.5,6.5,38.4,2.5,2.8,88.8,0.2,2.0,2.2,2.7,1.6,1.0,0.3,2.2,24.1,0.0,0.0,-1.6
15-16,Al Horford,ATL,30.0,82.0,0.5853658536585366,48.0,34.0,32.1,15.2,6.5,12.8,50.5,1.1,3.1,34.4,1.3,1.6,79.8,1.8,5.5,7.3,3.2,1.3,0.8,1.5,2.0,34.4,17.0,0.0,2.8
15-16,Avery Bradley,BOS,25.0,76.0,0.5921052631578947,45.0,31.0,33.4,15.2,6.0,13.4,44.7,1.9,5.4,36.1,1.3,1.6,78.0,0.6,2.3,2.9,2.1,1.4,1.5,0.3,2.2,25.7,0.0,0.0,2.8
15-16,Tyreke Evans,NOP,26.0,25.0,0.44,11.0,14.0,30.6,15.2,5.4,12.6,43.3,1.3,3.4,38.8,3.0,3.7,79.6,0.8,4.4,5.2,6.6,2.9,1.3,0.3,2.6,33.1,6.0,0.0,-0.6
15-16,Thaddeus Young,BKN,28.0,73.0,0.2876712328767123,21.0,52.0,33.0,15.1,6.8,13.2,51.4,0.1,0.4,23.3,1.4,2.2,64.4,2.4,6.6,9.0,1.9,1.9,1.5,0.5,2.5,33.0,28.0,0.0,-3.2
15-16,Nicolas Batum,CHA,27.0,70.0,0.5857142857142857,41.0,29.0,35.0,14.9,5.3,12.5,42.6,2.0,5.7,34.8,2.3,2.7,84.9,0.8,5.3,6.1,5.8,2.9,0.9,0.6,1.6,32.6,11.0,2.0,3.0
15-16,Tobias Harris,DET,23.0,76.0,0.4868421052631579,37.0,39.0,33.1,14.7,5.5,11.7,46.9,1.1,3.1,33.5,2.7,3.2,83.1,1.3,5.4,6.7,2.2,1.4,0.9,0.5,2.0,28.8,12.0,0.0,0.2
15-16,Rodney Hood,UTA,23.0,79.0,0.4936708860759494,39.0,40.0,32.2,14.5,5.2,12.3,42.0,2.0,5.7,35.9,2.2,2.5,86.0,0.5,2.9,3.4,2.7,1.6,0.9,0.2,2.6,24.4,0.0,0.0,1.7
15-16,Kentavious Caldwell-Pope,DET,23.0,76.0,0.5394736842105263,41.0,35.0,36.7,14.5,5.3,12.6,42.0,1.5,4.9,30.9,2.4,3.0,81.1,0.9,2.8,3.7,1.8,1.4,1.4,0.2,2.2,25.3,1.0,0.0,2.3
15-16,Will Barton,DEN,25.0,82.0,0.4024390243902439,33.0,49.0,28.7,14.4,5.2,12.0,43.2,1.4,4.0,34.5,2.6,3.3,80.6,0.7,5.1,5.8,2.5,1.7,0.9,0.5,1.8,27.4,6.0,0.0,-1.6
15-16,Kristaps Porzingis,NYK,20.0,72.0,0.3888888888888889,28.0,44.0,28.4,14.3,5.2,12.3,42.1,1.1,3.4,33.3,2.8,3.3,83.8,1.8,5.5,7.3,1.3,1.7,0.7,1.9,2.8,31.1,21.0,0.0,0.2
15-16,Hassan Whiteside,MIA,27.0,73.0,0.5753424657534246,42.0,31.0,29.1,14.2,5.7,9.3,60.6,0.0,0.0,0.0,2.9,4.5,65.0,3.3,8.6,11.8,0.4,1.9,0.6,3.7,2.8,40.0,41.0,3.0,1.2
15-16,Jae Crowder,BOS,25.0,73.0,0.589041095890411,43.0,30.0,31.6,14.2,4.9,11.1,44.3,1.7,5.0,33.6,2.7,3.3,82.0,1.0,4.2,5.1,1.8,1.1,1.7,0.5,2.7,28.6,5.0,0.0,3.0
15-16,Jamal Crawford,LAC,36.0,79.0,0.6455696202531646,51.0,28.0,26.9,14.2,4.8,11.9,40.4,1.5,4.4,34.0,3.1,3.4,90.4,0.3,1.6,1.8,2.3,1.4,0.7,0.2,1.5,20.9,0.0,0.0,2.1
15-16,Goran Dragic,MIA,30.0,72.0,0.6111111111111112,44.0,28.0,32.8,14.1,5.8,12.2,47.7,0.9,2.8,31.2,1.7,2.3,72.7,0.8,3.1,3.8,5.8,2.6,1.0,0.2,2.6,28.6,5.0,0.0,2.8
15-16,Marcus Morris,DET,26.0,80.0,0.525,42.0,38.0,35.7,14.1,5.1,11.8,43.4,1.4,3.7,36.2,2.5,3.4,74.9,1.1,3.9,5.1,2.5,1.8,0.8,0.3,2.1,25.6,4.0,0.0,2.0
15-16,Deron Williams,DAL,32.0,65.0,0.47692307692307695,31.0,34.0,32.4,14.1,4.9,11.9,41.4,1.5,4.3,34.4,2.8,3.2,86.9,0.3,2.6,2.9,5.8,2.3,0.9,0.2,2.4,27.5,4.0,0.0,0.0
15-16,Jabari Parker,MIL,21.0,76.0,0.42105263157894735,32.0,44.0,31.7,14.1,5.8,11.8,49.3,0.1,0.5,25.7,2.3,3.0,76.8,1.6,3.6,5.2,1.7,1.5,0.9,0.4,2.0,25.2,6.0,0.0,-2.5
15-16,Zach LaVine,MIN,21.0,82.0,0.35365853658536583,29.0,53.0,28.0,14.0,5.3,11.7,45.2,1.5,3.9,38.9,2.0,2.5,79.3,0.3,2.5,2.8,3.1,1.9,0.8,0.2,2.4,23.2,0.0,0.0,-3.6
15-16,Darren Collison,SAC,28.0,74.0,0.3918918918918919,29.0,45.0,30.0,14.0,5.1,10.5,48.6,1.2,2.9,40.1,2.6,3.1,85.8,0.4,1.9,2.3,4.3,1.8,1.0,0.1,1.9,24.7,4.0,0.0,-0.9
15-16,Draymond Green,GSW,26.0,81.0,0.9012345679012346,73.0,8.0,34.7,14.0,5.0,10.1,49.0,1.2,3.2,38.8,2.8,4.1,69.6,1.7,7.8,9.5,7.4,3.2,1.5,1.4,3.0,41.8,33.0,13.0,13.2
15-16,Monta Ellis,IND,30.0,81.0,0.5432098765432098,44.0,37.0,33.8,13.8,5.4,12.6,42.7,1.1,3.5,30.9,2.0,2.5,78.6,0.5,2.8,3.3,4.7,2.5,1.9,0.5,2.1,29.4,1.0,0.0,1.3
15-16,Devin Booker,PHX,19.0,76.0,0.2631578947368421,20.0,56.0,27.7,13.8,4.8,11.4,42.3,1.3,3.8,34.3,2.8,3.4,84.0,0.4,2.1,2.5,2.6,2.1,0.6,0.3,3.0,21.1,3.0,0.0,-4.9
15-16,Dwight Howard,HOU,30.0,71.0,0.4788732394366197,34.0,37.0,32.1,13.7,5.2,8.5,62.0,0.0,0.1,0.0,3.3,6.7,48.9,3.4,8.4,11.8,1.4,2.3,1.0,1.6,3.1,35.3,38.0,0.0,0.3
15-16,Chandler Parsons,DAL,27.0,61.0,0.47540983606557374,29.0,32.0,29.5,13.7,5.2,10.7,49.2,1.7,4.1,41.4,1.5,2.2,68.4,0.5,4.2,4.7,2.8,1.6,0.8,0.3,1.9,25.2,3.0,0.0,0.0
15-16,Marcin Gortat,WAS,32.0,75.0,0.4666666666666667,35.0,40.0,30.1,13.5,5.8,10.2,56.7,0.0,0.0,0.0,1.9,2.8,70.5,3.0,6.9,9.9,1.4,1.6,0.6,1.3,2.6,31.6,41.0,0.0,0.8
15-16,Alec Burks,UTA,24.0,31.0,0.41935483870967744,13.0,18.0,25.7,13.3,4.4,10.8,41.0,1.0,2.5,40.5,3.4,4.5,75.2,0.5,3.0,3.5,2.0,1.6,0.6,0.1,2.3,21.0,0.0,0.0,-0.4
15-16,D'Angelo Russell,LAL,20.0,80.0,0.2125,17.0,63.0,28.2,13.2,4.9,12.0,41.0,1.6,4.6,35.1,1.8,2.4,73.7,0.6,2.8,3.4,3.3,2.5,1.2,0.2,1.8,23.8,1.0,0.0,-6.8
15-16,Dahntay Jones,CLE,35.0,1.0,0.0,0.0,1.0,42.4,13.0,6.0,14.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,2.0,6.0,31.0,0.0,0.0,-1.0
15-16,Jarrett Jack,BKN,32.0,32.0,0.3125,10.0,22.0,32.1,12.8,4.4,11.2,39.1,1.0,3.2,30.4,3.1,3.5,89.3,0.3,4.0,4.3,7.4,2.9,1.1,0.2,2.4,29.9,6.0,0.0,-4.1
15-16,Emmanuel Mudiay,DEN,20.0,68.0,0.4264705882352941,29.0,39.0,30.4,12.8,4.8,13.3,36.4,1.1,3.4,31.9,2.1,3.1,67.0,0.5,2.9,3.4,5.5,3.2,1.0,0.5,2.1,26.3,4.0,0.0,-1.7
15-16,Robert Covington,PHI,25.0,67.0,0.14925373134328357,10.0,57.0,28.4,12.8,4.1,10.6,38.5,2.5,7.2,35.3,2.1,2.6,79.1,1.0,5.3,6.3,1.4,2.1,1.6,0.6,3.5,26.8,7.0,0.0,-4.2
15-16,Arron Afflalo,NYK,30.0,71.0,0.38028169014084506,27.0,44.0,33.4,12.8,5.0,11.3,44.3,1.3,3.4,38.2,1.5,1.8,84.0,0.3,3.4,3.7,2.0,1.2,0.4,0.1,2.0,20.7,1.0,0.0,-2.1
15-16,Jonas Valanciunas,TOR,24.0,60.0,0.6666666666666666,40.0,20.0,25.9,12.8,5.1,8.9,56.5,0.0,0.0,0.0,2.7,3.6,76.1,3.1,6.1,9.1,0.7,1.4,0.4,1.3,2.6,28.6,22.0,0.0,2.5
15-16,Michael Beasley,HOU,27.0,20.0,0.5,10.0,10.0,18.1,12.8,5.4,10.3,52.2,0.2,0.5,33.3,1.9,2.5,77.6,1.5,3.5,4.9,0.8,1.2,0.6,0.5,2.0,21.6,1.0,0.0,-3.4
15-16,DeAndre Jordan,LAC,27.0,77.0,0.6623376623376623,51.0,26.0,33.7,12.7,4.6,6.6,70.3,0.0,0.0,0.0,3.5,8.0,43.0,3.5,10.3,13.8,1.2,1.4,0.7,2.3,2.7,38.5,49.0,0.0,5.7
15-16,Michael Kidd-Gilchrist,CHA,22.0,7.0,0.7142857142857143,5.0,2.0,29.2,12.7,4.7,8.7,54.1,0.4,1.0,42.9,2.9,4.1,69.0,1.7,4.7,6.4,1.3,1.1,0.4,0.4,1.3,23.8,2.0,0.0,8.3
15-16,Enes Kanter,OKC,24.0,82.0,0.6707317073170732,55.0,27.0,21.0,12.7,5.0,8.8,57.6,0.1,0.3,47.6,2.4,3.1,79.7,3.0,5.1,8.1,0.4,1.4,0.3,0.4,2.0,23.7,25.0,0.0,1.5
15-16,Trevor Ariza,HOU,31.0,81.0,0.49382716049382713,40.0,41.0,35.3,12.7,4.4,10.6,41.6,2.3,6.2,37.1,1.6,2.0,78.3,0.8,3.7,4.5,2.3,1.4,2.0,0.3,2.2,27.1,1.0,0.0,0.5
15-16,Ish Smith,PHI,27.0,77.0,0.2077922077922078,16.0,61.0,29.1,12.6,5.2,12.6,41.1,0.7,2.2,32.9,1.6,2.3,69.3,0.6,3.4,4.0,6.5,2.3,1.1,0.3,1.7,29.2,12.0,0.0,-4.5
15-16,Serge Ibaka,OKC,26.0,78.0,0.6923076923076923,54.0,24.0,32.1,12.6,5.3,11.1,47.9,0.8,2.4,32.6,1.2,1.6,75.2,1.8,5.0,6.8,0.8,1.4,0.5,1.9,2.7,27.8,9.0,0.0,6.8
15-16,Wesley Matthews,DAL,29.0,78.0,0.5128205128205128,40.0,38.0,33.9,12.5,4.2,10.9,38.8,2.4,6.7,36.0,1.6,1.9,86.3,0.3,2.7,3.1,1.9,1.0,1.0,0.2,2.3,21.7,0.0,0.0,1.3
15-16,Kenneth Faried,DEN,26.0,67.0,0.3880597014925373,26.0,41.0,25.3,12.5,5.2,9.3,55.8,0.0,0.0,50.0,2.0,3.3,61.3,3.5,5.2,8.7,1.2,1.4,0.5,0.9,2.5,27.4,21.0,0.0,-1.6
15-16,JR Smith,CLE,30.0,77.0,0.6883116883116883,53.0,24.0,30.7,12.4,4.6,11.0,41.5,2.6,6.6,40.0,0.6,0.9,63.4,0.6,2.3,2.8,1.7,0.8,1.1,0.3,2.6,21.5,1.0,0.0,4.0
