DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
11-12,Stephen Curry,GSW,24.0,26.0,0.5,13.0,13.0,28.1,14.7,5.6,11.4,49.0,2.1,4.7,45.5,1.5,1.8,80.9,0.6,2.8,3.4,5.3,2.5,1.5,0.3,2.4,29.7,3.0,0.0,3.0
11-12,Jordan Crawford,WAS,23.0,64.0,0.28125,18.0,46.0,27.4,14.7,5.5,13.6,40.0,1.2,4.3,28.9,2.5,3.2,79.3,0.7,1.9,2.6,3.0,2.2,0.9,0.1,1.7,23.1,0.0,0.0,-4.5
11-12,Marc Gasol,MEM,27.0,65.0,0.6153846153846154,40.0,25.0,36.5,14.6,5.5,11.4,48.2,0.0,0.2,8.3,3.6,4.9,74.8,1.8,7.1,8.9,3.1,1.9,1.0,1.9,3.1,36.6,24.0,0.0,4.2
11-12,Jeremy Lin,NYK,23.0,35.0,0.5714285714285714,20.0,15.0,26.9,14.6,4.9,10.9,44.6,0.7,2.1,32.0,4.2,5.2,79.8,0.5,2.5,3.1,6.2,3.6,1.6,0.3,2.2,29.4,7.0,0.0,4.1
11-12,Danilo Gallinari,DEN,23.0,43.0,0.627906976744186,27.0,16.0,31.4,14.6,4.5,10.8,41.4,1.4,4.3,32.8,4.2,4.9,87.1,0.7,4.0,4.7,2.7,1.6,1.0,0.5,2.0,27.2,2.0,0.0,5.1
11-12,Kyle Lowry,HOU,26.0,47.0,0.5106382978723404,24.0,23.0,32.1,14.3,4.5,10.9,40.9,1.7,4.5,37.4,3.6,4.2,86.4,0.8,3.7,4.5,6.6,2.8,1.6,0.3,2.8,32.4,4.0,1.0,0.9
11-12,Ray Allen,BOS,36.0,46.0,0.5,23.0,23.0,34.0,14.2,4.9,10.7,45.8,2.3,5.1,45.3,2.1,2.3,91.5,0.3,2.8,3.1,2.4,1.5,1.1,0.2,1.8,23.7,0.0,0.0,2.1
11-12,Al Harrington,DEN,32.0,64.0,0.5625,36.0,28.0,27.5,14.2,5.4,12.1,44.6,1.6,4.7,33.3,1.9,2.8,67.6,1.1,5.0,6.1,1.4,1.8,0.9,0.2,2.8,25.1,9.0,0.0,2.6
11-12,Nick Young,LAC,27.0,62.0,0.3548387096774194,22.0,40.0,27.9,14.2,5.1,12.6,40.3,1.7,4.5,36.5,2.3,2.7,85.2,0.5,1.6,2.1,0.9,1.3,0.7,0.3,2.3,19.7,0.0,0.0,-3.0
11-12,Jamal Crawford,POR,32.0,60.0,0.4666666666666667,28.0,32.0,26.9,14.0,4.7,12.3,38.4,1.3,4.3,30.8,3.2,3.4,92.7,0.3,1.7,2.0,3.2,1.9,0.9,0.2,1.2,22.7,0.0,0.0,-0.2
11-12,Nicolas Batum,POR,23.0,59.0,0.4576271186440678,27.0,32.0,30.4,13.9,4.9,10.9,45.1,1.8,4.6,39.1,2.3,2.7,83.6,1.4,3.2,4.6,1.4,1.5,1.0,1.0,1.8,25.9,2.0,0.0,-1.0
11-12,Nikola Pekovic,MIN,26.0,47.0,0.40425531914893614,19.0,28.0,26.9,13.9,5.4,9.7,56.4,0.0,0.0,0.0,3.0,4.0,74.3,3.9,3.5,7.4,0.7,1.9,0.6,0.7,2.1,25.7,16.0,0.0,-1.0
11-12,Gerald Wallace,NJN,29.0,58.0,0.4482758620689655,26.0,32.0,35.8,13.8,4.9,10.9,45.4,0.8,2.6,30.7,3.1,3.9,80.0,1.5,5.2,6.7,2.8,1.9,1.5,0.6,2.5,30.4,9.0,0.0,1.7
11-12,Kris Humphries,NJN,27.0,62.0,0.3548387096774194,22.0,40.0,34.9,13.8,5.2,10.8,48.1,0.0,0.0,0.0,3.4,4.5,75.2,3.8,7.2,11.0,1.5,1.9,0.8,1.2,2.8,33.2,29.0,0.0,-2.9
11-12,Nene,WAS,29.0,39.0,0.5897435897435898,23.0,16.0,28.5,13.7,5.4,10.1,53.7,0.0,0.1,0.0,2.9,4.3,67.3,1.6,5.8,7.5,2.1,2.5,1.1,1.0,2.4,29.4,8.0,0.0,2.6
11-12,Wesley Matthews,POR,25.0,66.0,0.42424242424242425,28.0,38.0,33.8,13.7,4.8,11.6,41.2,2.0,5.1,38.3,2.2,2.6,86.0,0.8,2.5,3.4,1.7,1.1,1.5,0.2,2.2,24.3,0.0,0.0,1.0
11-12,Drew Gooden,MIL,30.0,56.0,0.4642857142857143,26.0,30.0,26.2,13.7,5.1,11.7,43.7,0.3,1.0,29.1,3.1,3.7,84.6,2.3,4.2,6.5,2.6,1.9,0.8,0.6,2.0,27.7,13.0,1.0,-2.8
11-12,Jrue Holiday,PHI,22.0,65.0,0.5384615384615384,35.0,30.0,33.8,13.5,5.5,12.8,43.2,1.0,2.6,38.0,1.4,1.8,78.3,0.9,2.4,3.3,4.5,2.1,1.6,0.3,2.1,27.6,1.0,0.0,3.3
11-12,Mo Williams,LAC,29.0,52.0,0.5576923076923077,29.0,23.0,28.3,13.2,5.0,11.8,42.6,1.8,4.6,38.9,1.4,1.5,90.0,0.4,1.5,1.9,3.1,1.7,1.0,0.1,2.0,21.8,0.0,0.0,-0.8
11-12,Chris Kaman,NOH,30.0,47.0,0.3404255319148936,16.0,31.0,29.2,13.1,5.7,12.7,44.6,0.0,0.0,0.0,1.8,2.3,78.5,1.9,5.9,7.7,2.1,2.7,0.5,1.6,2.3,29.4,15.0,0.0,-1.3
11-12,Ersan Ilyasova,MIL,25.0,60.0,0.4666666666666667,28.0,32.0,27.6,13.0,4.9,10.0,49.2,0.9,1.9,45.5,2.4,3.1,78.1,3.3,5.6,8.8,1.2,1.3,0.7,0.7,2.2,28.4,20.0,0.0,0.3
11-12,Manu Ginobili,SAS,34.0,34.0,0.8235294117647058,28.0,6.0,23.3,12.9,4.4,8.4,52.6,1.5,3.7,41.3,2.6,3.0,87.1,0.5,2.9,3.4,4.4,1.9,0.7,0.4,1.6,25.0,0.0,0.0,6.6
11-12,Gerald Green,NJN,26.0,31.0,0.3870967741935484,12.0,19.0,25.2,12.9,5.0,10.3,48.1,1.4,3.5,39.1,1.6,2.1,75.4,0.5,3.0,3.5,1.1,1.8,0.9,0.5,2.6,21.3,0.0,0.0,0.0
11-12,Brandon Knight,DET,20.0,66.0,0.3787878787878788,25.0,41.0,32.2,12.8,4.8,11.7,41.5,1.6,4.2,38.0,1.6,2.1,75.9,0.5,2.7,3.2,3.8,2.6,0.7,0.2,2.3,22.5,3.0,0.0,-3.9
11-12,Roy Hibbert,IND,25.0,65.0,0.6307692307692307,41.0,24.0,29.8,12.8,5.1,10.3,49.7,0.0,0.0,0.0,2.6,3.7,71.1,3.3,5.5,8.8,1.7,2.0,0.5,2.0,3.0,31.3,21.0,0.0,3.3
11-12,Thaddeus Young,PHI,24.0,63.0,0.5238095238095238,33.0,30.0,27.9,12.8,5.5,10.9,50.7,0.0,0.1,25.0,1.8,2.3,77.1,2.2,3.0,5.2,1.2,0.9,1.0,0.7,2.0,24.9,1.0,0.0,4.3
11-12,David West,IND,31.0,66.0,0.6363636363636364,42.0,24.0,29.2,12.8,5.3,10.8,48.7,0.0,0.1,22.2,2.2,2.7,80.7,1.8,4.8,6.6,2.1,1.4,0.8,0.7,2.4,26.9,12.0,0.0,3.3
11-12,Mike Conley,MEM,24.0,62.0,0.6129032258064516,38.0,24.0,35.1,12.7,4.8,11.0,43.3,1.0,2.6,37.7,2.2,2.5,86.1,0.4,2.2,2.5,6.5,2.0,2.2,0.2,2.1,30.6,8.0,0.0,4.2
11-12,Tayshaun Prince,DET,32.0,63.0,0.3968253968253968,25.0,38.0,33.1,12.7,5.3,12.7,42.1,0.6,1.7,35.6,1.4,1.8,77.4,1.1,3.3,4.5,2.4,1.2,0.4,0.5,1.2,23.3,2.0,0.0,-3.8
11-12,Jared Dudley,PHX,26.0,65.0,0.49230769230769234,32.0,33.0,31.1,12.7,4.8,9.9,48.5,1.2,3.2,38.3,1.8,2.5,72.6,1.5,3.2,4.6,1.7,1.1,0.8,0.3,1.6,22.8,2.0,0.0,1.3
11-12,MarShon Brooks,NJN,23.0,56.0,0.32142857142857145,18.0,38.0,29.4,12.6,4.9,11.4,42.8,0.8,2.7,31.3,2.0,2.6,76.4,1.3,2.3,3.6,2.3,2.1,0.9,0.3,2.1,21.9,1.0,0.0,-5.6
11-12,O.J. Mayo,MEM,24.0,66.0,0.6212121212121212,41.0,25.0,26.8,12.6,4.5,11.2,40.8,1.5,4.2,36.4,2.0,2.6,77.3,0.5,2.7,3.2,2.6,1.9,1.1,0.3,2.1,22.7,0.0,0.0,0.5
11-12,Jeff Teague,ATL,24.0,66.0,0.6060606060606061,40.0,26.0,33.1,12.6,4.8,10.2,47.6,0.8,2.3,34.2,2.1,2.8,75.7,0.3,2.1,2.4,4.9,2.0,1.6,0.6,2.2,27.2,3.0,0.0,3.5
11-12,Klay Thompson,GSW,22.0,66.0,0.3484848484848485,23.0,43.0,24.4,12.5,4.8,10.9,44.3,1.7,4.1,41.4,1.2,1.4,86.8,0.4,2.1,2.4,2.0,1.6,0.7,0.3,2.3,20.0,0.0,0.0,-2.0
11-12,Brandon Bass,BOS,27.0,59.0,0.6271186440677966,37.0,22.0,31.7,12.5,5.1,10.7,47.9,0.0,0.0,0.0,2.2,2.8,81.0,1.6,4.6,6.2,0.9,1.1,0.6,0.9,2.3,24.7,7.0,0.0,2.7
11-12,Carl Landry,NOH,28.0,41.0,0.3170731707317073,13.0,28.0,24.4,12.5,4.4,8.8,50.3,0.0,0.1,0.0,3.6,4.5,79.9,1.9,3.3,5.2,0.9,1.6,0.3,0.3,2.2,20.4,6.0,0.0,-1.7
11-12,Ben Gordon,DET,29.0,52.0,0.38461538461538464,20.0,32.0,26.9,12.5,4.5,10.2,44.2,1.2,2.8,42.9,2.3,2.6,86.0,0.3,2.1,2.3,2.4,2.2,0.7,0.2,2.2,19.3,0.0,0.0,-3.6
11-12,JR Smith,NYK,26.0,35.0,0.6,21.0,14.0,27.6,12.5,4.7,11.6,40.7,1.9,5.5,34.7,1.1,1.6,70.9,0.8,3.1,3.9,2.4,1.3,1.5,0.2,2.5,24.5,0.0,0.0,2.8
11-12,Steve Nash,PHX,38.0,62.0,0.5161290322580645,32.0,30.0,31.6,12.5,4.8,9.0,53.2,0.9,2.3,39.0,2.0,2.3,89.4,0.4,2.6,3.0,10.7,3.7,0.6,0.1,0.9,30.6,28.0,0.0,2.9
11-12,Andre Iguodala,PHI,28.0,62.0,0.532258064516129,33.0,29.0,35.6,12.4,4.6,10.2,45.4,1.2,3.1,39.4,2.0,3.2,61.7,0.9,5.2,6.1,5.5,1.9,1.7,0.5,1.5,32.8,8.0,1.0,3.5
11-12,Al Horford,ATL,26.0,11.0,0.6363636363636364,7.0,4.0,31.6,12.4,5.2,9.4,55.3,0.0,0.1,0.0,2.0,2.7,73.3,2.4,4.6,7.0,2.2,1.5,0.9,1.3,1.9,29.1,2.0,0.0,4.7
11-12,Mike Dunleavy,MIL,31.0,55.0,0.5272727272727272,29.0,26.0,26.3,12.3,4.3,9.2,47.4,1.5,3.8,39.9,2.1,2.6,81.1,0.5,3.2,3.7,2.1,1.1,0.5,0.1,1.6,20.9,0.0,0.0,3.1
11-12,Kemba Walker,CHA,22.0,66.0,0.10606060606060606,7.0,59.0,27.2,12.1,4.3,11.6,36.6,1.0,3.4,30.5,2.5,3.2,78.9,0.5,3.1,3.5,4.4,1.8,0.9,0.3,1.2,24.8,2.0,1.0,-7.7
11-12,Paul George,IND,22.0,66.0,0.6363636363636364,42.0,24.0,29.7,12.1,4.3,9.7,44.0,1.4,3.5,38.5,2.2,2.8,80.2,0.8,4.8,5.6,2.4,1.8,1.6,0.6,2.9,27.3,2.0,0.0,3.7
11-12,Luke Ridnour,MIN,31.0,53.0,0.4528301886792453,24.0,29.0,33.0,12.1,4.6,10.4,44.0,0.9,2.9,32.2,2.0,2.2,89.1,0.4,2.3,2.7,4.8,1.8,1.1,0.3,2.6,24.6,5.0,0.0,-1.3
