DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
17-18,Bradley Beal,WAS,25.0,82.0,0.524390243902439,43.0,39.0,36.3,22.6,8.3,18.1,46.0,2.4,6.5,37.5,3.6,4.5,79.1,0.7,3.7,4.4,4.5,2.6,1.2,0.4,2.0,37.0,4.0,0.0,2.2
17-18,Lou Williams,LAC,31.0,79.0,0.5316455696202531,42.0,37.0,32.8,22.6,7.4,16.9,43.5,2.4,6.6,35.9,5.5,6.2,88.0,0.5,2.0,2.5,5.3,3.0,1.1,0.2,1.3,34.5,7.0,0.0,1.5
17-18,Jimmy Butler,MIN,28.0,59.0,0.6271186440677966,37.0,22.0,36.7,22.2,7.4,15.6,47.4,1.2,3.4,35.0,6.2,7.2,85.4,1.3,4.0,5.3,4.9,1.8,2.0,0.4,1.3,41.1,3.0,0.0,6.3
17-18,Kemba Walker,CHA,28.0,80.0,0.45,36.0,44.0,34.2,22.1,7.4,17.0,43.1,2.9,7.5,38.4,4.5,5.3,86.4,0.4,2.7,3.1,5.6,2.2,1.1,0.3,1.2,36.2,3.0,0.0,2.6
17-18,Paul George,OKC,28.0,79.0,0.5949367088607594,47.0,32.0,36.6,21.9,7.3,17.0,43.0,3.1,7.7,40.1,4.3,5.2,82.2,0.9,4.7,5.7,3.3,2.7,2.0,0.5,2.9,38.6,4.0,0.0,2.9
17-18,Blake Griffin,DET,29.0,58.0,0.4827586206896552,28.0,30.0,34.0,21.4,7.5,17.2,43.8,1.9,5.6,34.5,4.5,5.7,78.5,1.3,6.1,7.4,5.8,2.8,0.7,0.3,2.4,39.1,16.0,3.0,1.0
17-18,CJ McCollum,POR,26.0,81.0,0.5925925925925926,48.0,33.0,36.1,21.4,8.2,18.6,44.3,2.3,5.9,39.7,2.6,3.1,83.6,0.7,3.3,4.0,3.4,1.9,1.0,0.4,2.1,33.5,1.0,0.0,1.5
17-18,Karl-Anthony Towns,MIN,22.0,82.0,0.573170731707317,47.0,35.0,35.6,21.3,7.8,14.3,54.5,1.5,3.5,42.1,4.2,4.9,85.8,2.9,9.4,12.3,2.4,1.9,0.8,1.4,3.5,44.3,68.0,0.0,4.5
17-18,Donovan Mitchell,UTA,21.0,79.0,0.5822784810126582,46.0,33.0,33.4,20.5,7.5,17.2,43.7,2.4,7.0,34.0,3.0,3.8,80.5,0.7,3.1,3.7,3.7,2.7,1.5,0.3,2.7,33.3,0.0,0.0,4.5
17-18,Khris Middleton,MIL,26.0,82.0,0.5365853658536586,44.0,38.0,36.4,20.1,7.2,15.5,46.6,1.8,5.0,35.9,3.9,4.4,88.4,0.5,4.7,5.2,4.0,2.3,1.5,0.3,3.3,35.2,5.0,1.0,1.2
17-18,MarShon Brooks,MEM,29.0,7.0,0.2857142857142857,2.0,5.0,27.5,20.1,7.3,14.6,50.0,2.7,4.6,59.4,2.9,3.3,87.0,1.1,1.9,3.0,3.6,2.3,1.6,0.4,0.9,32.8,0.0,0.0,1.4
17-18,Klay Thompson,GSW,28.0,73.0,0.7534246575342466,55.0,18.0,34.3,20.0,7.9,16.1,48.9,3.1,7.1,44.0,1.1,1.3,83.7,0.4,3.4,3.8,2.5,1.8,0.8,0.5,1.6,30.3,2.0,0.0,5.4
17-18,T.J. Warren,PHX,24.0,65.0,0.27692307692307694,18.0,47.0,33.0,19.6,8.1,16.4,49.8,0.3,1.4,22.2,3.0,3.9,75.7,1.9,3.2,5.1,1.3,1.3,1.0,0.6,2.3,31.2,6.0,0.0,-6.6
17-18,John Wall,WAS,27.0,41.0,0.5609756097560976,23.0,18.0,34.4,19.4,6.8,16.3,42.0,1.5,4.1,37.1,4.3,5.9,72.6,0.5,3.1,3.7,9.6,3.9,1.4,1.1,2.0,41.8,19.0,0.0,3.1
17-18,Tyreke Evans,MEM,28.0,52.0,0.36538461538461536,19.0,33.0,30.9,19.4,7.0,15.6,45.2,2.2,5.5,39.9,3.2,4.0,78.5,0.8,4.3,5.1,5.2,2.3,1.1,0.3,1.8,35.3,7.0,0.0,0.5
17-18,Dennis Schroder,ATL,24.0,67.0,0.31343283582089554,21.0,46.0,31.0,19.4,7.5,17.1,43.6,1.1,3.9,29.0,3.4,4.0,84.9,0.7,2.4,3.1,6.2,2.7,1.1,0.1,2.2,33.2,5.0,0.0,-4.1
17-18,Jrue Holiday,NOP,28.0,81.0,0.5802469135802469,47.0,34.0,36.1,19.0,7.6,15.4,49.4,1.5,4.4,33.7,2.3,2.9,78.6,0.8,3.7,4.5,6.0,2.6,1.5,0.8,2.5,37.7,8.0,1.0,3.9
17-18,Harrison Barnes,DAL,26.0,77.0,0.3116883116883117,24.0,53.0,34.2,18.9,7.0,15.7,44.5,1.5,4.3,35.7,3.4,4.1,82.7,1.0,5.1,6.1,2.0,1.5,0.6,0.2,1.2,30.0,8.0,0.0,-4.2
17-18,Chris Paul,HOU,33.0,58.0,0.8620689655172413,50.0,8.0,31.8,18.6,6.3,13.8,46.0,2.5,6.5,38.0,3.5,3.8,91.9,0.6,4.8,5.4,7.9,2.2,1.7,0.2,2.4,40.4,14.0,1.0,8.6
17-18,Tobias Harris,LAC,25.0,80.0,0.4875,39.0,41.0,33.3,18.6,7.0,15.3,46.0,2.3,5.6,41.1,2.2,2.7,82.9,0.7,4.7,5.5,2.4,1.3,0.9,0.4,2.1,31.4,3.0,0.0,-1.4
17-18,Nikola Jokic,DEN,23.0,75.0,0.5733333333333334,43.0,32.0,32.6,18.5,6.7,13.5,49.9,1.5,3.7,39.6,3.5,4.2,85.0,2.6,8.1,10.7,6.1,2.8,1.2,0.8,2.8,43.7,38.0,10.0,4.7
17-18,Eric Gordon,HOU,29.0,69.0,0.7971014492753623,55.0,14.0,31.2,18.0,6.0,14.1,42.8,3.2,8.8,35.9,2.8,3.5,80.9,0.4,2.1,2.5,2.2,1.9,0.6,0.4,1.7,25.5,0.0,0.0,8.5
17-18,Jeremy Lin,BKN,29.0,1.0,0.0,0.0,1.0,25.2,18.0,5.0,12.0,41.7,1.0,2.0,50.0,7.0,7.0,100.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,21.0,0.0,0.0,-6.0
17-18,Evan Fournier,ORL,25.0,57.0,0.3508771929824561,20.0,37.0,32.2,17.8,6.5,14.1,45.9,2.2,5.9,37.9,2.6,3.0,86.7,0.4,2.8,3.2,2.9,1.7,0.8,0.3,2.4,27.6,0.0,0.0,-2.1
17-18,Eric Bledsoe,MIL,28.0,74.0,0.5405405405405406,40.0,34.0,31.4,17.7,6.3,13.4,47.3,1.7,4.9,34.7,3.4,4.3,79.5,0.7,3.1,3.8,5.0,2.9,2.0,0.6,2.5,34.7,3.0,1.0,1.6
17-18,Andrew Wiggins,MIN,23.0,82.0,0.573170731707317,47.0,35.0,36.3,17.7,6.9,15.9,43.8,1.4,4.1,33.1,2.5,3.8,64.3,1.0,3.4,4.4,2.0,1.7,1.1,0.6,2.0,29.4,1.0,0.0,2.5
17-18,Aaron Gordon,ORL,22.0,58.0,0.3275862068965517,19.0,39.0,32.9,17.6,6.5,14.9,43.4,2.0,5.9,33.6,2.7,3.9,69.8,1.5,6.4,7.9,2.3,1.8,1.0,0.8,1.9,34.1,17.0,0.0,-1.6
17-18,Kevin Love,CLE,29.0,59.0,0.6271186440677966,37.0,22.0,28.0,17.6,5.7,12.4,45.8,2.3,5.6,41.5,4.0,4.5,88.0,1.7,7.5,9.3,1.7,1.5,0.7,0.4,2.0,33.2,31.0,0.0,1.3
17-18,Tim Hardaway Jr.,NYK,26.0,57.0,0.3333333333333333,19.0,38.0,33.1,17.5,6.3,15.0,42.1,2.3,7.2,31.7,2.6,3.1,81.6,0.6,3.4,3.9,2.7,1.6,1.1,0.2,2.2,28.4,2.0,0.0,-1.3
17-18,Gary Harris,DEN,23.0,67.0,0.5522388059701493,37.0,30.0,34.4,17.5,6.6,13.6,48.5,2.3,5.9,39.6,2.0,2.4,82.7,0.6,2.1,2.6,2.9,1.8,1.8,0.2,1.8,29.3,0.0,0.0,2.6
17-18,Goran Dragic,MIA,32.0,75.0,0.52,39.0,36.0,31.7,17.3,6.5,14.3,45.0,1.5,4.0,37.0,2.9,3.6,80.1,0.7,3.4,4.1,4.8,2.2,0.8,0.2,2.4,30.1,3.0,0.0,0.3
17-18,Marc Gasol,MEM,33.0,73.0,0.2876712328767123,21.0,52.0,33.0,17.2,5.9,14.2,42.0,1.5,4.4,34.1,3.8,4.6,83.4,1.1,7.0,8.1,4.2,2.7,0.7,1.4,2.5,36.9,25.0,1.0,-4.3
17-18,JJ Redick,PHI,34.0,70.0,0.6428571428571429,45.0,25.0,30.2,17.1,5.8,12.6,46.0,2.8,6.6,42.0,2.8,3.1,90.4,0.1,2.4,2.5,3.0,1.5,0.5,0.1,1.8,25.0,0.0,0.0,4.4
17-18,Mike Conley,MEM,30.0,12.0,0.5833333333333334,7.0,5.0,31.1,17.1,5.3,14.0,38.1,2.0,6.4,31.2,4.4,5.5,80.3,0.0,2.3,2.3,4.1,1.5,1.0,0.3,2.0,28.2,0.0,0.0,-1.4
17-18,Zach LaVine,CHI,23.0,24.0,0.375,9.0,15.0,27.3,16.7,5.7,14.8,38.3,1.8,5.1,34.1,3.6,4.5,81.3,0.4,3.5,3.9,3.0,1.8,1.0,0.2,2.3,27.6,0.0,0.0,-7.2
17-18,Jamal Murray,DEN,21.0,81.0,0.5679012345679012,46.0,35.0,31.7,16.7,5.9,13.1,45.1,2.0,5.4,37.8,2.8,3.1,90.5,1.0,2.7,3.7,3.4,2.1,1.0,0.3,2.1,28.0,1.0,0.0,2.8
17-18,Dwight Howard,CHA,32.0,81.0,0.43209876543209874,35.0,46.0,30.4,16.6,6.2,11.2,55.5,0.0,0.1,14.3,4.1,7.2,57.4,3.1,9.3,12.5,1.3,2.6,0.6,1.6,3.1,37.6,53.0,0.0,1.1
17-18,Nikola Vucevic,ORL,27.0,57.0,0.2982456140350877,17.0,40.0,29.5,16.5,7.0,14.7,47.5,1.1,3.6,31.4,1.4,1.6,81.9,1.8,7.4,9.2,3.4,1.9,1.0,1.1,2.5,36.8,29.0,1.0,-0.6
17-18,Kyle Lowry,TOR,32.0,78.0,0.7307692307692307,57.0,21.0,32.2,16.2,5.2,12.1,42.7,3.1,7.6,39.9,2.9,3.3,85.4,0.8,4.7,5.6,6.9,2.3,1.1,0.2,2.5,34.9,23.0,3.0,5.1
17-18,Kawhi Leonard,SAS,27.0,9.0,0.5555555555555556,5.0,4.0,23.3,16.2,5.8,12.3,46.8,1.2,3.9,31.4,3.4,4.2,81.6,0.7,4.0,4.7,2.3,1.8,2.0,1.0,1.0,32.5,0.0,0.0,1.9
17-18,Carmelo Anthony,OKC,34.0,78.0,0.5897435897435898,46.0,32.0,32.1,16.2,6.1,15.0,40.4,2.2,6.1,35.7,1.9,2.5,76.7,0.9,4.9,5.8,1.3,1.3,0.6,0.6,2.5,27.5,6.0,0.0,3.5
17-18,Julius Randle,LAL,23.0,82.0,0.4268292682926829,35.0,47.0,26.7,16.1,6.1,11.0,55.8,0.1,0.5,22.2,3.7,5.2,71.8,2.2,5.8,8.0,2.6,2.6,0.5,0.5,3.3,30.2,28.0,1.0,-1.0
17-18,Kyle Kuzma,LAL,22.0,77.0,0.44155844155844154,34.0,43.0,31.2,16.1,6.1,13.5,45.0,2.1,5.6,36.6,1.9,2.7,70.7,1.1,5.1,6.3,1.8,1.8,0.6,0.4,2.1,27.8,17.0,0.0,-1.6
17-18,Brandon Ingram,LAL,20.0,59.0,0.4576271186440678,27.0,32.0,33.5,16.1,6.1,12.9,47.0,0.7,1.8,39.0,3.3,4.8,68.1,1.0,4.4,5.3,3.9,2.5,0.8,0.7,2.8,30.3,6.0,0.0,-2.2
17-18,Ben Simmons,PHI,21.0,81.0,0.6296296296296297,51.0,30.0,33.7,15.8,6.7,12.3,54.5,0.0,0.1,0.0,2.4,4.2,56.0,1.8,6.3,8.1,8.2,3.4,1.7,0.9,2.6,42.1,38.0,12.0,4.8
17-18,Will Barton,DEN,27.0,81.0,0.5679012345679012,46.0,35.0,33.1,15.7,5.7,12.7,45.2,1.9,5.2,37.0,2.2,2.8,80.5,0.9,4.2,5.0,4.1,1.8,1.0,0.6,2.1,31.0,2.0,0.0,1.5
17-18,Nikola Mirotic,NOP,27.0,55.0,0.6181818181818182,34.0,21.0,27.2,15.6,5.6,12.4,44.7,2.5,6.5,37.7,2.0,2.5,81.8,1.1,6.3,7.4,1.5,1.1,0.8,0.7,2.0,30.0,12.0,0.0,2.7
17-18,D'Angelo Russell,BKN,22.0,48.0,0.3333333333333333,16.0,32.0,25.7,15.5,5.8,14.0,41.4,1.9,5.8,32.4,2.0,2.7,74.0,0.6,3.3,3.9,5.2,3.1,0.8,0.4,1.9,28.2,5.0,1.0,-3.8
17-18,Danilo Gallinari,LAC,29.0,21.0,0.5238095238095238,11.0,10.0,32.0,15.3,4.9,12.2,39.8,1.7,5.3,32.4,3.9,4.1,93.1,0.4,4.4,4.8,2.0,1.2,0.6,0.5,1.4,26.0,0.0,0.0,0.5
17-18,Lauri Markkanen,CHI,21.0,68.0,0.3382352941176471,23.0,45.0,29.7,15.2,5.5,12.7,43.4,2.1,5.9,36.2,2.1,2.4,84.3,1.2,6.3,7.5,1.2,1.2,0.6,0.6,1.5,28.2,14.0,0.0,-5.7
17-18,Dennis Smith Jr.,DAL,20.0,69.0,0.3188405797101449,22.0,47.0,29.7,15.2,5.9,14.8,39.5,1.5,4.9,31.3,1.9,2.8,69.4,0.7,3.0,3.8,5.2,2.8,1.0,0.3,2.2,28.6,6.0,1.0,-4.7
17-18,Isaiah Thomas,LAL,29.0,32.0,0.46875,15.0,17.0,26.9,15.2,4.9,13.2,37.3,1.7,5.9,29.3,3.7,4.1,89.3,0.5,1.6,2.1,4.8,3.0,0.5,0.1,1.8,23.6,0.0,0.0,-3.7
17-18,Austin Rivers,LAC,25.0,61.0,0.4918032786885246,30.0,31.0,33.7,15.1,5.6,13.2,42.4,2.2,5.9,37.8,1.7,2.6,64.2,0.4,1.9,2.4,4.0,1.8,1.2,0.3,2.5,26.5,0.0,0.0,-1.0
17-18,Andre Drummond,DET,24.0,78.0,0.47435897435897434,37.0,41.0,33.7,15.0,6.0,11.3,52.9,0.0,0.1,0.0,3.1,5.1,60.5,5.1,10.9,16.0,3.0,2.6,1.5,1.6,3.2,45.5,62.0,0.0,-0.7
17-18,Otto Porter Jr.,WAS,25.0,77.0,0.5454545454545454,42.0,35.0,31.6,14.7,5.8,11.5,50.3,1.8,4.1,44.1,1.4,1.7,82.8,1.3,5.1,6.4,2.0,1.0,1.5,0.5,2.0,30.6,13.0,0.0,3.7
17-18,Rodney Hood,CLE,25.0,60.0,0.48333333333333334,29.0,31.0,26.9,14.7,5.4,12.5,42.9,2.1,5.6,38.1,1.9,2.2,86.0,0.4,2.4,2.8,1.6,1.2,0.8,0.2,1.8,22.1,0.0,0.0,-1.2
17-18,Dario Saric,PHI,24.0,78.0,0.6282051282051282,49.0,29.0,29.6,14.6,5.2,11.4,45.3,2.0,5.1,39.3,2.3,2.7,86.0,2.0,4.7,6.7,2.6,1.9,0.7,0.3,2.1,27.3,13.0,0.0,3.7
17-18,Paul Millsap,DEN,33.0,38.0,0.5789473684210527,22.0,16.0,30.1,14.6,5.3,11.4,46.4,1.0,3.0,34.5,2.9,4.2,69.6,1.7,4.7,6.4,2.8,1.9,1.0,1.2,2.6,31.1,2.0,0.0,2.7
17-18,Reggie Jackson,DET,28.0,45.0,0.6,27.0,18.0,26.7,14.6,5.5,12.8,42.6,1.2,3.8,30.8,2.5,3.0,83.6,0.6,2.1,2.8,5.3,2.2,0.6,0.1,1.9,25.7,0.0,0.0,0.3
17-18,Jaylen Brown,BOS,21.0,70.0,0.6714285714285714,47.0,23.0,30.7,14.5,5.3,11.5,46.5,1.7,4.4,39.5,2.1,3.3,64.4,0.9,4.0,4.9,1.6,1.8,1.0,0.4,2.6,25.2,2.0,0.0,4.9
17-18,Zach Randolph,SAC,36.0,59.0,0.3050847457627119,18.0,41.0,25.6,14.5,6.1,12.9,47.3,0.9,2.5,34.7,1.4,1.8,78.5,1.6,5.1,6.7,2.2,2.0,0.7,0.2,2.0,26.5,8.0,0.0,-6.0
17-18,Jusuf Nurkic,POR,23.0,79.0,0.6075949367088608,48.0,31.0,26.4,14.3,6.1,12.0,50.5,0.0,0.1,0.0,2.2,3.5,63.0,2.4,6.6,9.0,1.8,2.3,0.8,1.4,3.1,32.1,27.0,0.0,2.0
17-18,Dion Waiters,MIA,26.0,30.0,0.5333333333333333,16.0,14.0,30.6,14.3,5.4,13.7,39.8,1.7,5.7,30.6,1.7,2.3,73.9,0.3,2.3,2.6,3.8,2.3,0.8,0.3,2.0,23.9,0.0,0.0,-2.8
17-18,Bojan Bogdanovic,IND,29.0,80.0,0.5875,47.0,33.0,30.8,14.3,5.1,10.7,47.4,1.9,4.8,40.2,2.2,2.6,86.8,0.4,3.0,3.4,1.5,1.3,0.7,0.1,1.6,21.6,0.0,0.0,1.1
17-18,Avery Bradley,LAC,27.0,46.0,0.4782608695652174,22.0,24.0,31.2,14.3,5.6,13.6,41.4,1.6,4.4,36.9,1.4,1.8,76.8,0.5,2.0,2.5,2.0,2.2,1.1,0.2,2.0,22.0,0.0,0.0,-2.7
17-18,Jeff Teague,MIN,30.0,70.0,0.5857142857142857,41.0,29.0,33.0,14.2,5.1,11.3,44.6,1.2,3.3,36.8,2.9,3.4,84.5,0.3,2.6,3.0,7.0,2.5,1.5,0.3,2.4,31.2,13.0,0.0,2.0
17-18,Taurean Prince,ATL,24.0,82.0,0.2926829268292683,24.0,58.0,30.0,14.1,5.1,11.9,42.6,2.1,5.6,38.5,1.9,2.2,84.4,0.6,4.1,4.7,2.6,2.3,1.0,0.5,2.0,26.0,5.0,0.0,-4.5
17-18,Enes Kanter,NYK,26.0,71.0,0.38028169014084506,27.0,44.0,25.8,14.1,5.9,10.0,59.2,0.0,0.0,0.0,2.2,2.6,84.8,3.8,7.1,11.0,1.5,1.7,0.5,0.5,2.6,30.9,39.0,0.0,-2.6
17-18,Hassan Whiteside,MIA,29.0,54.0,0.5555555555555556,30.0,24.0,25.3,14.0,5.8,10.7,54.0,0.0,0.0,100.0,2.4,3.4,70.3,3.2,8.2,11.4,1.0,1.7,0.7,1.7,2.4,34.8,28.0,0.0,-1.5
17-18,Jonathon Simmons,ORL,28.0,69.0,0.30434782608695654,21.0,48.0,29.4,13.9,5.1,11.0,46.5,1.0,3.0,33.8,2.7,3.5,76.8,0.9,2.6,3.5,2.5,2.1,0.8,0.2,2.5,22.9,0.0,0.0,-4.3
17-18,Rondae Hollis-Jefferson,BKN,23.0,68.0,0.38235294117647056,26.0,42.0,28.2,13.9,5.0,10.6,47.2,0.2,0.8,24.1,3.7,4.6,78.8,1.5,5.3,6.8,2.5,1.8,1.0,0.7,2.1,28.9,12.0,0.0,-2.7
17-18,Jayson Tatum,BOS,20.0,80.0,0.6625,53.0,27.0,30.5,13.9,5.0,10.4,47.5,1.3,3.0,43.4,2.7,3.2,82.6,0.6,4.4,5.0,1.6,1.4,1.0,0.7,2.1,26.2,4.0,0.0,4.3
17-18,Steven Adams,OKC,24.0,76.0,0.5657894736842105,43.0,33.0,32.7,13.9,5.9,9.4,62.9,0.0,0.0,0.0,2.1,3.8,55.9,5.1,4.0,9.0,1.2,1.7,1.2,1.0,2.8,31.5,28.0,0.0,4.2
17-18,Jordan Clarkson,CLE,26.0,81.0,0.49382716049382713,40.0,41.0,23.3,13.9,5.3,11.8,45.1,1.4,3.9,35.2,1.9,2.3,80.0,0.7,2.0,2.7,2.7,1.6,0.7,0.1,1.3,22.0,1.0,0.0,-0.5
17-18,Clint Capela,HOU,24.0,74.0,0.8378378378378378,62.0,12.0,27.5,13.9,6.0,9.1,65.2,0.0,0.0,0.0,1.9,3.5,56.0,3.3,7.6,10.8,0.9,1.4,0.8,1.9,2.5,34.8,42.0,0.0,5.1
17-18,Marcus Morris,BOS,28.0,54.0,0.6296296296296297,34.0,20.0,26.7,13.6,4.9,11.3,42.9,1.6,4.3,36.8,2.3,2.9,80.5,0.8,4.6,5.4,1.3,1.2,0.6,0.2,1.9,23.4,2.0,0.0,0.4
17-18,Rudy Gobert,UTA,26.0,56.0,0.6607142857142857,37.0,19.0,32.4,13.5,4.9,7.9,62.2,0.0,0.0,0.0,3.6,5.3,68.2,2.9,7.8,10.7,1.4,1.9,0.8,2.3,2.7,35.9,31.0,0.0,6.1
17-18,Buddy Hield,SAC,25.0,80.0,0.3375,27.0,53.0,25.3,13.5,5.2,11.7,44.6,2.2,5.1,43.1,0.9,1.0,87.7,0.7,3.2,3.8,1.9,1.6,1.1,0.3,1.9,23.5,0.0,0.0,-1.9
17-18,DeMarre Carroll,BKN,31.0,73.0,0.3424657534246575,25.0,48.0,29.9,13.5,4.5,10.8,41.4,2.0,5.4,37.1,2.6,3.4,76.4,1.4,5.1,6.6,2.0,1.4,0.8,0.4,2.3,26.6,13.0,0.0,-0.9
17-18,Kris Dunn,CHI,24.0,52.0,0.36538461538461536,19.0,33.0,29.3,13.4,5.5,12.8,42.9,0.8,2.6,32.1,1.6,2.2,73.7,0.5,3.8,4.3,6.0,2.9,2.0,0.5,3.3,32.2,4.0,0.0,-5.3
17-18,Kentavious Caldwell-Pope,LAL,25.0,74.0,0.4189189189189189,31.0,43.0,33.2,13.4,4.6,10.8,42.6,2.1,5.6,38.3,2.1,2.6,78.9,0.8,4.4,5.2,2.2,1.3,1.4,0.2,2.0,26.6,4.0,0.0,-0.7
17-18,Bobby Portis,CHI,23.0,73.0,0.3424657534246575,25.0,48.0,22.5,13.2,5.2,11.1,47.1,1.1,3.1,35.9,1.6,2.1,76.9,2.2,4.6,6.8,1.7,1.4,0.7,0.3,1.8,25.5,12.0,0.0,-1.1
17-18,Allen Crabbe,BKN,26.0,75.0,0.3333333333333333,25.0,50.0,29.3,13.2,4.5,11.0,40.7,2.7,7.1,37.8,1.5,1.8,85.2,0.4,3.9,4.3,1.6,1.0,0.6,0.5,2.2,23.0,0.0,0.0,-1.0
17-18,Michael Beasley,NYK,29.0,74.0,0.32432432432432434,24.0,50.0,22.3,13.2,5.5,10.9,50.7,0.5,1.2,39.5,1.7,2.1,78.0,1.3,4.3,5.6,1.7,1.9,0.5,0.6,2.0,23.7,10.0,0.0,-1.9
17-18,Josh Jackson,PHX,21.0,77.0,0.24675324675324675,19.0,58.0,25.4,13.1,5.1,12.1,41.7,0.7,2.8,26.3,2.3,3.6,63.4,1.2,3.3,4.6,1.5,1.9,1.0,0.5,2.8,23.5,5.0,0.0,-6.9
17-18,Ricky Rubio,UTA,27.0,77.0,0.5714285714285714,44.0,33.0,29.3,13.1,4.5,10.7,41.8,1.2,3.5,35.2,2.9,3.3,86.6,0.6,4.0,4.6,5.3,2.7,1.6,0.1,2.7,29.0,11.0,0.0,2.7
17-18,Malcolm Brogdon,MIL,25.0,48.0,0.5208333333333334,25.0,23.0,29.9,13.0,5.1,10.5,48.5,1.3,3.4,38.5,1.6,1.8,88.2,0.5,2.8,3.3,3.2,1.4,0.9,0.3,2.7,23.7,1.0,0.0,-1.3
