DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
05-06,Jermaine O'Neal,IND,27.0,51.0,50.98039215686274,26.0,25.0,35.3,20.1,7.5,15.8,47.2,0.1,0.2,30.0,5.1,7.2,70.9,2.0,7.3,9.3,2.6,3.0,0.5,2.3,3.5,40.7,19.0,0.0,2.0
05-06,Shaquille O'Neal,MIA,34.0,59.0,71.1864406779661,42.0,17.0,30.6,20.0,8.1,13.6,60.0,0.0,0.0,0.0,3.7,8.0,46.9,2.9,6.3,9.2,1.9,2.8,0.4,1.8,3.9,37.5,24.0,1.0,4.6
05-06,Richard Jefferson,NJN,26.0,78.0,62.82051282051282,49.0,29.0,39.2,19.5,6.3,12.9,49.3,0.8,2.4,31.9,6.0,7.4,81.2,1.2,5.6,6.8,3.8,2.2,0.8,0.2,2.5,34.1,20.0,0.0,3.1
05-06,Ricky Davis,MIN,26.0,78.0,37.17948717948718,29.0,49.0,41.1,19.4,7.5,16.7,44.8,0.9,3.1,30.2,3.5,4.4,79.7,0.8,3.7,4.5,5.1,2.7,1.2,0.2,2.4,33.8,3.0,0.0,-0.9
05-06,Wally Szczerbiak,BOS,29.0,72.0,45.83333333333333,33.0,39.0,37.9,19.0,6.8,14.1,48.7,1.4,3.5,40.0,3.9,4.3,89.7,1.1,3.3,4.3,3.0,1.9,0.6,0.3,2.1,29.2,2.0,0.0,0.4
05-06,Tony Parker,SAS,24.0,80.0,76.25,61.0,19.0,33.9,18.9,7.8,14.2,54.8,0.1,0.5,30.6,3.2,4.5,70.7,0.5,2.8,3.3,5.8,3.1,1.0,0.1,2.0,31.6,8.0,0.0,6.4
05-06,Steve Nash,PHX,32.0,79.0,68.35443037974683,54.0,25.0,35.4,18.8,6.8,13.4,51.2,1.9,4.3,43.9,3.3,3.5,92.1,0.6,3.6,4.2,10.5,3.5,0.8,0.2,1.5,38.9,43.0,1.0,6.0
05-06,Al Harrington,ATL,26.0,76.0,31.57894736842105,24.0,52.0,36.6,18.6,7.3,16.1,45.2,0.9,2.5,34.6,3.2,4.6,69.4,1.7,5.1,6.9,3.1,2.6,1.1,0.2,4.0,32.9,15.0,0.0,-4.4
05-06,Tim Duncan,SAS,30.0,80.0,76.25,61.0,19.0,34.8,18.6,7.2,14.8,48.4,0.0,0.1,40.0,4.2,6.7,62.9,2.9,8.1,11.0,3.2,2.5,0.9,2.0,2.7,42.7,52.0,0.0,6.5
05-06,Chauncey Billups,DET,29.0,81.0,79.01234567901234,64.0,17.0,36.1,18.5,5.2,12.5,41.8,2.3,5.2,43.3,5.7,6.4,89.4,0.5,2.6,3.1,8.6,2.1,0.9,0.1,2.0,36.0,27.0,0.0,7.3
05-06,Peja Stojakovic,IND,29.0,71.0,43.66197183098591,31.0,40.0,36.6,18.2,6.3,14.3,43.7,2.3,5.7,40.1,3.4,3.7,91.5,1.1,4.7,5.8,1.9,1.5,0.6,0.1,2.4,28.9,5.0,0.0,1.1
05-06,Zach Randolph,POR,24.0,74.0,28.37837837837838,21.0,53.0,34.4,18.0,7.2,16.6,43.6,0.2,0.7,29.1,3.3,4.6,71.4,2.6,5.4,8.0,1.9,2.2,0.8,0.2,2.5,31.2,21.0,0.0,-6.0
05-06,Mehmet Okur,UTA,27.0,82.0,50.0,41.0,41.0,35.9,18.0,6.3,13.8,46.0,1.0,2.9,34.2,4.3,5.5,78.0,2.6,6.5,9.1,2.4,2.0,0.5,0.9,3.5,34.6,35.0,0.0,-1.4
05-06,Baron Davis,GSW,27.0,54.0,42.592592592592595,23.0,31.0,36.5,17.9,6.2,15.9,38.9,1.9,6.0,31.5,3.6,5.4,67.5,0.8,3.5,4.4,8.9,2.9,1.6,0.3,3.1,39.3,22.0,1.0,0.6
05-06,Corey Maggette,LAC,26.0,32.0,65.625,21.0,11.0,29.5,17.8,5.2,11.7,44.5,0.8,2.2,33.8,6.6,8.0,82.8,0.9,4.4,5.3,2.1,2.4,0.6,0.1,3.0,27.0,5.0,0.0,3.9
05-06,Caron Butler,WAS,26.0,75.0,53.333333333333336,40.0,35.0,36.1,17.6,6.6,14.5,45.5,0.5,1.6,34.2,3.9,4.4,87.0,1.5,4.7,6.2,2.5,2.3,1.7,0.2,3.2,32.2,10.0,0.0,1.6
05-06,Metta World Peace,SAC,26.0,56.0,64.28571428571429,36.0,20.0,39.4,17.6,6.3,15.5,40.4,1.4,4.5,30.8,3.7,5.4,67.5,1.3,3.8,5.1,3.6,2.3,2.2,0.7,2.9,35.5,2.0,0.0,6.2
05-06,Sam Cassell,LAC,36.0,78.0,57.692307692307686,45.0,33.0,34.0,17.2,6.3,14.3,44.3,0.9,2.4,36.8,3.7,4.3,86.3,0.5,3.2,3.7,6.3,2.2,0.9,0.1,2.9,32.1,12.0,0.0,3.0
05-06,Jason Terry,DAL,28.0,80.0,72.5,58.0,22.0,35.0,17.1,6.5,13.7,47.0,2.1,5.2,41.1,2.1,2.6,80.0,0.4,1.6,2.0,3.8,1.7,1.3,0.3,2.5,28.3,2.0,0.0,6.0
05-06,David West,NOK,25.0,74.0,47.2972972972973,35.0,39.0,34.1,17.1,7.2,14.0,51.2,0.0,0.1,27.3,2.7,3.2,84.3,2.3,5.1,7.4,1.2,1.4,0.8,0.9,2.9,31.5,17.0,0.0,-2.2
05-06,Ben Gordon,CHI,23.0,80.0,50.0,40.0,40.0,31.0,16.9,6.1,14.4,42.2,2.1,4.8,43.5,2.7,3.4,78.5,0.5,2.2,2.7,3.0,2.3,0.9,0.1,3.0,25.4,0.0,0.0,1.0
05-06,Morris Peterson,TOR,28.0,82.0,32.926829268292686,27.0,55.0,38.3,16.8,5.8,13.4,43.6,2.2,5.5,39.5,2.9,3.6,82.0,0.8,3.9,4.6,2.3,1.5,1.3,0.2,2.7,28.6,3.0,0.0,-2.6
05-06,Stephen Jackson,IND,28.0,81.0,50.617283950617285,41.0,40.0,35.9,16.4,5.8,14.2,41.1,1.4,4.2,34.5,3.3,4.2,78.6,0.6,3.3,3.9,2.8,2.5,1.3,0.5,2.4,28.1,0.0,0.0,0.4
05-06,Stephon Marbury,NYK,29.0,60.0,30.0,18.0,42.0,36.6,16.3,5.8,12.9,45.1,0.6,1.7,31.7,4.1,5.4,75.5,0.4,2.5,2.9,6.4,2.6,1.1,0.1,2.4,30.1,7.0,0.0,-4.4
05-06,Carlos Boozer,UTA,24.0,33.0,51.515151515151516,17.0,16.0,31.1,16.3,6.6,12.1,54.9,0.0,0.0,0.0,3.0,4.2,72.3,2.2,6.4,8.6,2.7,2.1,0.9,0.2,3.2,32.0,11.0,0.0,-1.9
05-06,Chris Paul,NOK,21.0,78.0,44.871794871794876,35.0,43.0,36.0,16.1,5.2,12.1,43.0,0.6,2.3,28.2,5.1,6.0,84.7,0.8,4.3,5.1,7.8,2.3,2.2,0.1,2.8,38.6,21.0,2.0,-2.3
05-06,Kirk Hinrich,CHI,25.0,81.0,49.382716049382715,40.0,41.0,36.5,15.9,5.6,13.3,41.8,1.6,4.2,37.0,3.2,3.9,81.5,0.4,3.2,3.6,6.3,2.3,1.2,0.3,3.1,31.6,11.0,0.0,-0.3
05-06,Dwight Howard,ORL,20.0,82.0,43.90243902439025,36.0,46.0,36.8,15.8,5.7,10.7,53.1,0.0,0.0,0.0,4.3,7.3,59.5,3.5,9.0,12.5,1.5,2.6,0.8,1.4,3.4,36.9,60.0,0.0,0.3
05-06,Josh Howard,DAL,26.0,59.0,74.57627118644068,44.0,15.0,32.5,15.6,5.9,12.6,47.1,0.5,1.1,42.9,3.3,4.5,73.4,2.1,4.2,6.3,1.9,1.3,1.2,0.4,2.8,29.5,12.0,0.0,5.3
05-06,Zydrunas Ilgauskas,CLE,31.0,78.0,61.53846153846154,48.0,30.0,29.3,15.6,5.8,11.4,50.6,0.0,0.1,0.0,4.1,4.9,83.4,3.1,4.4,7.6,1.2,2.0,0.5,1.7,3.6,31.2,18.0,0.0,2.4
05-06,Larry Hughes,CLE,27.0,36.0,63.888888888888886,23.0,13.0,35.6,15.5,5.3,13.0,40.9,0.8,2.1,36.8,4.1,5.4,75.6,0.7,3.8,4.5,3.6,2.8,1.5,0.6,3.3,29.7,1.0,0.0,0.7
05-06,Andrei Kirilenko,UTA,25.0,69.0,55.072463768115945,38.0,31.0,37.7,15.3,4.9,10.6,46.0,0.5,1.7,30.8,5.0,7.2,69.9,2.3,5.7,8.0,4.3,2.9,1.5,3.2,2.3,42.4,22.0,2.0,0.6
05-06,Gerald Wallace,CHA,23.0,55.0,34.54545454545455,19.0,36.0,34.5,15.2,5.8,10.7,53.8,0.3,0.9,28.0,3.4,5.6,61.4,2.2,5.3,7.5,1.7,1.8,2.5,2.1,2.7,38.8,10.0,0.0,-1.1
05-06,Grant Hill,ORL,33.0,21.0,28.57142857142857,6.0,15.0,29.2,15.1,5.7,11.6,49.0,0.1,0.4,25.0,3.7,4.9,76.5,0.7,3.1,3.8,2.3,1.7,1.1,0.3,2.4,25.8,0.0,0.0,-2.1
05-06,Rasheed Wallace,DET,31.0,80.0,78.75,63.0,17.0,34.7,15.1,5.7,13.3,43.0,1.9,5.4,35.7,1.7,2.3,74.3,1.1,5.7,6.8,2.3,1.1,1.0,1.6,2.9,33.6,12.0,0.0,7.7
05-06,Manu Ginobili,SAS,28.0,65.0,78.46153846153847,51.0,14.0,27.9,15.1,4.8,10.3,46.2,1.3,3.3,38.2,4.3,5.5,77.8,0.6,2.9,3.5,3.6,1.9,1.6,0.4,2.4,28.8,2.0,0.0,6.3
05-06,Brad Miller,SAC,30.0,79.0,53.16455696202531,42.0,37.0,37.0,15.0,5.5,11.1,49.5,0.4,1.1,38.6,3.5,4.3,82.8,1.5,6.2,7.8,4.7,2.3,0.8,0.8,3.0,33.8,29.0,0.0,2.9
05-06,Hedo Turkoglu,ORL,27.0,78.0,44.871794871794876,35.0,43.0,33.5,14.9,5.1,11.2,45.4,1.5,3.6,40.3,3.3,3.8,86.1,0.9,3.4,4.3,2.8,1.7,0.9,0.3,3.0,26.0,1.0,0.0,-0.7
05-06,Lamar Odom,LAL,26.0,80.0,56.25,45.0,35.0,40.3,14.8,5.6,11.6,48.1,1.0,2.7,37.2,2.7,3.9,69.0,2.3,7.0,9.2,5.5,2.7,0.9,0.8,3.2,36.8,29.0,2.0,3.0
05-06,Cuttino Mobley,LAC,30.0,79.0,56.9620253164557,45.0,34.0,37.7,14.8,5.4,12.8,42.6,1.1,3.1,33.9,2.9,3.5,83.9,0.6,3.7,4.3,3.0,1.8,1.2,0.5,2.6,27.6,3.0,0.0,1.5
05-06,Raja Bell,PHX,29.0,79.0,68.35443037974683,54.0,25.0,37.5,14.7,5.4,11.8,45.7,2.5,5.6,44.2,1.5,1.8,78.8,0.6,2.6,3.2,2.6,1.1,1.0,0.3,3.1,25.1,1.0,0.0,4.7
05-06,Jameer Nelson,ORL,24.0,62.0,50.0,31.0,31.0,28.8,14.6,5.6,11.6,48.3,1.1,2.7,42.4,2.3,2.9,77.9,0.6,2.3,2.9,4.9,2.4,1.1,0.1,2.8,26.8,2.0,0.0,1.1
05-06,Steve Francis,NYK,29.0,70.0,35.714285714285715,25.0,45.0,34.2,14.4,4.8,10.9,43.5,0.4,1.2,30.1,4.5,5.7,78.7,1.1,3.1,4.1,4.9,3.1,1.1,0.2,2.9,27.6,2.0,1.0,-3.3
05-06,Jamal Crawford,NYK,26.0,79.0,26.582278481012654,21.0,58.0,32.3,14.3,4.6,11.1,41.6,1.3,3.7,34.5,3.7,4.5,82.6,0.5,2.7,3.1,3.8,2.2,1.1,0.2,1.9,25.4,3.0,0.0,-3.9
05-06,Luol Deng,CHI,21.0,78.0,50.0,39.0,39.0,33.4,14.3,5.7,12.2,46.3,0.3,1.0,26.9,2.7,3.5,75.0,1.6,5.0,6.6,1.9,1.3,0.9,0.6,1.6,28.4,11.0,0.0,1.3
05-06,Tayshaun Prince,DET,26.0,82.0,78.04878048780488,64.0,18.0,35.3,14.1,5.5,12.2,45.5,0.8,2.2,35.0,2.2,2.9,76.5,1.3,3.0,4.2,2.3,1.1,0.8,0.5,1.2,25.1,3.0,0.0,7.9
05-06,Troy Murphy,GSW,26.0,74.0,40.54054054054054,30.0,44.0,34.0,14.0,4.9,11.3,43.3,0.8,2.4,32.0,3.4,4.3,78.7,2.6,7.4,10.0,1.4,1.5,0.6,0.4,2.6,29.6,34.0,0.0,-1.6
05-06,Darius Miles,POR,24.0,40.0,22.5,9.0,31.0,32.1,14.0,5.9,12.8,46.1,0.1,0.3,20.0,2.2,4.1,53.4,0.6,4.0,4.6,1.8,2.5,1.1,1.0,2.5,25.8,1.0,0.0,-5.1
05-06,Andre Miller,DEN,30.0,82.0,53.65853658536586,44.0,38.0,35.8,13.7,4.9,10.6,46.3,0.1,0.3,18.5,3.8,5.2,73.8,1.1,3.2,4.3,8.2,3.1,1.3,0.2,2.6,32.6,20.0,0.0,1.6
05-06,Mike Miller,MEM,26.0,74.0,56.75675675675676,42.0,32.0,30.6,13.7,4.8,10.3,46.6,1.9,4.6,40.7,2.3,2.8,80.0,0.6,4.8,5.4,2.7,1.9,0.7,0.4,2.3,25.5,6.0,1.0,1.1
05-06,Eddy Curry,NYK,23.0,72.0,27.77777777777778,20.0,52.0,25.9,13.6,4.7,8.3,56.3,0.0,0.0,0.0,4.3,6.8,63.2,2.0,4.0,6.0,0.3,2.5,0.4,0.8,3.3,22.2,10.0,0.0,-5.4
05-06,Bonzi Wells,SAC,29.0,52.0,53.84615384615385,28.0,24.0,32.4,13.6,5.5,11.8,46.3,0.2,0.9,22.2,2.5,3.7,67.9,2.7,5.0,7.7,2.8,2.4,1.8,0.5,3.0,31.4,9.0,0.0,2.1
05-06,Nenad Krstic,NJN,22.0,80.0,60.0,48.0,32.0,30.9,13.5,5.6,11.0,50.7,0.0,0.1,25.0,2.3,3.3,69.8,2.3,4.1,6.4,1.1,1.7,0.4,0.8,3.7,24.7,12.0,0.0,3.4
05-06,Bobby Simmons,MIL,26.0,75.0,48.0,36.0,39.0,33.8,13.4,4.9,10.8,45.3,1.4,3.3,42.0,2.2,2.7,82.5,1.2,3.2,4.4,2.3,1.6,1.1,0.3,3.4,24.8,4.0,0.0,0.7
05-06,Boris Diaw,PHX,24.0,81.0,65.4320987654321,53.0,28.0,35.5,13.3,5.5,10.5,52.6,0.1,0.4,26.7,2.1,2.9,73.1,2.0,4.9,6.9,6.2,2.3,0.7,1.0,3.2,33.9,18.0,4.0,6.0
05-06,Jason Kidd,NJN,33.0,80.0,61.25000000000001,49.0,31.0,37.2,13.3,4.6,11.3,40.4,1.7,4.9,35.2,2.4,3.1,79.5,1.1,6.2,7.3,8.4,2.4,1.9,0.4,2.0,38.9,28.0,8.0,3.4
05-06,Derek Fisher,GSW,31.0,82.0,41.46341463414634,34.0,48.0,31.6,13.3,4.4,10.8,41.0,1.4,3.6,39.7,3.0,3.6,83.3,0.4,2.1,2.6,4.3,1.9,1.5,0.1,2.9,25.8,5.0,0.0,-0.2
05-06,Emeka Okafor,CHA,23.0,26.0,30.76923076923077,8.0,18.0,33.6,13.2,5.0,12.2,41.5,0.0,0.0,0.0,3.2,4.8,65.6,3.6,6.4,10.0,1.2,2.0,0.8,1.9,3.4,33.3,16.0,0.0,-2.7
05-06,Leandro Barbosa,PHX,23.0,57.0,63.1578947368421,36.0,21.0,27.9,13.1,4.8,9.9,48.1,1.5,3.4,44.4,1.9,2.6,75.5,0.5,2.1,2.6,2.8,1.6,0.8,0.1,2.5,21.6,0.0,0.0,1.9
05-06,Charlie Villanueva,TOR,21.0,81.0,32.098765432098766,26.0,55.0,29.1,13.0,5.4,11.6,46.3,0.9,2.6,32.7,1.4,2.0,70.6,2.2,4.2,6.4,1.1,1.2,0.7,0.8,3.0,25.7,12.0,0.0,-0.5
05-06,Jerry Stackhouse,DAL,31.0,55.0,74.54545454545455,41.0,14.0,27.7,13.0,4.4,11.0,40.1,0.7,2.4,27.7,3.5,4.0,88.2,0.6,2.2,2.8,2.9,2.2,0.7,0.2,1.7,21.1,0.0,0.0,2.6
05-06,Andres Nocioni,CHI,26.0,82.0,50.0,41.0,41.0,27.3,13.0,4.7,10.1,46.1,1.1,2.9,39.1,2.5,3.0,84.3,1.1,5.0,6.1,1.4,1.5,0.5,0.6,3.1,24.3,13.0,0.0,-1.1
05-06,Kenyon Martin,DEN,28.0,56.0,44.642857142857146,25.0,31.0,27.6,12.9,5.3,10.7,49.5,0.1,0.4,22.7,2.2,3.0,71.2,1.7,4.6,6.3,1.4,1.3,0.8,0.9,3.1,26.3,7.0,0.0,1.0
05-06,Marcus Camby,DEN,32.0,56.0,51.78571428571429,29.0,27.0,33.2,12.8,5.4,11.6,46.5,0.0,0.2,9.1,2.0,2.8,71.2,2.4,9.6,11.9,2.1,1.6,1.4,3.3,2.8,42.6,30.0,0.0,0.6
05-06,Brevin Knight,CHA,30.0,69.0,27.536231884057973,19.0,50.0,34.1,12.6,4.5,11.2,39.9,0.0,0.2,23.1,3.7,4.6,80.3,0.5,2.7,3.2,8.8,2.4,2.3,0.1,2.9,34.4,19.0,0.0,-3.3
05-06,Earl Boykins,DEN,30.0,60.0,58.333333333333336,35.0,25.0,25.7,12.6,4.5,11.0,41.0,1.0,3.0,34.6,2.5,2.9,87.4,0.4,1.0,1.4,3.8,1.4,0.8,0.1,1.2,21.2,1.0,0.0,-0.9
05-06,Matt Harpring,UTA,30.0,71.0,49.29577464788733,35.0,36.0,27.4,12.5,4.5,9.5,47.5,0.2,0.5,35.9,3.2,4.4,72.5,2.2,3.0,5.2,1.4,1.5,0.8,0.2,2.8,22.3,4.0,0.0,-1.4
05-06,Primoz Brezec,CHA,26.0,79.0,31.645569620253166,25.0,54.0,27.4,12.4,5.2,10.0,51.7,0.0,0.0,0.0,2.1,2.8,73.2,2.3,3.3,5.6,0.6,1.1,0.2,0.4,2.9,20.8,7.0,0.0,-4.2
05-06,Jason Williams,MIA,30.0,59.0,64.40677966101694,38.0,21.0,31.8,12.3,4.5,10.3,44.2,1.8,4.9,37.2,1.4,1.7,86.7,0.1,2.3,2.4,4.9,1.7,0.9,0.1,1.7,23.7,1.0,0.0,3.6
05-06,Channing Frye,NYK,23.0,65.0,29.230769230769234,19.0,46.0,24.2,12.3,4.7,9.8,47.7,0.0,0.1,33.3,2.9,3.5,82.5,2.1,3.6,5.8,0.8,1.5,0.5,0.7,3.1,22.5,3.0,0.0,-0.7
05-06,Jalen Rose,NYK,33.0,72.0,29.166666666666668,21.0,51.0,27.5,12.3,4.0,9.5,42.3,0.8,2.4,34.3,3.4,4.4,78.0,0.4,2.5,2.9,2.5,1.6,0.4,0.2,2.2,19.8,1.0,0.0,-3.6
05-06,Shareef Abdur-Rahim,SAC,29.0,72.0,52.77777777777778,38.0,34.0,27.2,12.3,4.6,8.8,52.5,0.1,0.3,22.7,3.0,3.9,78.4,1.5,3.5,5.0,2.1,1.5,0.7,0.6,3.2,23.6,3.0,0.0,2.3
05-06,Juan Dixon,POR,27.0,76.0,25.0,19.0,57.0,25.3,12.3,4.7,10.8,43.5,0.9,2.2,38.2,2.1,2.6,80.4,0.4,1.9,2.3,2.0,1.5,0.8,0.1,2.1,19.1,0.0,0.0,-4.4
05-06,Andre Iguodala,PHI,22.0,82.0,46.34146341463415,38.0,44.0,37.6,12.3,4.2,8.4,50.0,0.7,1.9,35.4,3.2,4.3,75.4,1.4,4.4,5.9,3.1,1.9,1.6,0.3,2.4,27.8,7.0,0.0,-0.1
05-06,Speedy Claxton,NOK,28.0,71.0,46.478873239436616,33.0,38.0,28.4,12.3,4.3,10.4,41.3,0.2,0.9,27.0,3.5,4.5,76.9,0.5,2.2,2.7,4.8,2.2,1.5,0.1,2.5,25.3,4.0,0.0,0.6
05-06,Antoine Walker,MIA,29.0,82.0,63.41463414634146,52.0,30.0,26.8,12.2,4.8,11.0,43.5,1.7,4.7,35.8,1.0,1.6,62.8,1.3,3.9,5.1,2.0,1.8,0.6,0.4,2.3,22.4,4.0,0.0,1.7
05-06,T.J. Ford,MIL,23.0,72.0,47.22222222222222,34.0,38.0,35.5,12.2,4.6,11.0,41.6,0.5,1.4,33.7,2.6,3.4,75.4,0.9,3.4,4.3,6.6,3.0,1.4,0.1,2.7,28.8,10.0,0.0,0.3
05-06,Mo Williams,MIL,23.0,58.0,46.55172413793103,27.0,31.0,26.4,12.1,4.6,10.8,42.4,1.3,3.3,38.2,1.7,1.9,85.0,0.5,1.9,2.5,4.0,1.8,0.9,0.1,2.5,22.3,1.0,0.0,-1.6
