DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
10-11,Eric Gordon,LAC,22.0,56.0,0.44642857142857145,25.0,31.0,37.7,22.3,7.6,16.9,45.0,1.9,5.2,36.4,5.1,6.2,82.5,0.8,2.1,2.9,4.4,2.7,1.3,0.3,2.1,34.4,1.0,0.0,0.0
10-11,Russell Westbrook,OKC,22.0,82.0,0.6707317073170732,55.0,27.0,34.7,21.9,7.5,17.0,44.2,0.4,1.3,33.0,6.5,7.7,84.2,1.5,3.1,4.6,8.2,3.9,1.9,0.4,2.5,42.6,31.0,3.0,1.4
10-11,LaMarcus Aldridge,POR,25.0,81.0,0.5925925925925926,48.0,33.0,39.6,21.8,8.7,17.5,50.0,0.0,0.3,17.4,4.3,5.5,79.1,3.4,5.3,8.8,2.1,1.9,1.0,1.2,2.7,40.1,36.0,0.0,3.5
10-11,Andrea Bargnani,TOR,25.0,66.0,0.2878787878787879,19.0,47.0,35.7,21.4,8.0,17.8,44.8,1.2,3.4,34.5,4.3,5.3,82.0,1.1,4.1,5.2,1.8,2.3,0.5,0.7,2.4,31.7,2.0,0.0,-4.8
10-11,Danny Granger,IND,28.0,79.0,0.45569620253164556,36.0,43.0,35.0,20.5,6.8,15.9,42.5,2.0,5.2,38.6,5.0,5.9,84.8,1.1,4.3,5.4,2.6,2.6,1.1,0.8,2.7,34.0,5.0,0.0,-0.2
10-11,Brook Lopez,NJN,23.0,82.0,0.2926829268292683,24.0,58.0,35.2,20.4,7.9,16.0,49.2,0.0,0.0,0.0,4.7,6.0,78.7,2.4,3.5,6.0,1.6,2.1,0.6,1.5,2.9,33.9,9.0,0.0,-3.8
10-11,Kevin Love,MIN,22.0,73.0,0.2328767123287671,17.0,56.0,35.8,20.2,6.6,14.1,47.0,1.2,2.9,41.7,5.8,6.8,85.0,4.5,10.7,15.2,2.5,2.1,0.6,0.4,2.0,43.2,64.0,0.0,-3.7
10-11,Deron Williams,NJN,27.0,65.0,0.5076923076923077,33.0,32.0,37.9,20.1,6.6,15.0,43.9,1.6,4.9,33.1,5.4,6.3,84.5,0.6,3.4,4.0,10.3,3.5,1.2,0.2,2.9,41.1,34.0,0.0,-1.8
10-11,Zach Randolph,MEM,29.0,75.0,0.5733333333333334,43.0,32.0,36.3,20.1,8.0,15.8,50.3,0.1,0.6,18.6,4.0,5.3,75.8,4.3,7.8,12.2,2.2,2.0,0.8,0.3,2.3,39.4,53.0,0.0,3.5
10-11,Rudy Gay,MEM,24.0,54.0,0.5555555555555556,30.0,24.0,39.8,19.8,7.6,16.1,47.1,1.1,2.7,39.6,3.6,4.5,80.5,1.5,4.7,6.2,2.8,2.5,1.7,1.1,2.4,37.3,4.0,0.0,2.5
10-11,Michael Beasley,MIN,22.0,73.0,0.1917808219178082,14.0,59.0,32.3,19.2,7.7,17.1,45.0,0.8,2.2,36.6,3.0,4.0,75.3,1.6,4.0,5.6,2.2,2.7,0.7,0.7,3.0,30.8,8.0,0.0,-3.8
10-11,Paul Pierce,BOS,33.0,80.0,0.6875,55.0,25.0,34.7,18.9,6.3,12.8,49.7,1.4,3.7,37.4,4.8,5.6,86.0,0.4,5.0,5.4,3.3,2.1,1.0,0.6,2.9,33.0,7.0,1.0,7.4
10-11,David West,NOH,30.0,70.0,0.5714285714285714,40.0,30.0,35.0,18.9,7.5,14.9,50.8,0.0,0.1,22.2,3.8,4.7,80.7,2.2,5.3,7.6,2.3,2.0,1.0,0.9,2.9,35.0,16.0,0.0,2.1
10-11,Pau Gasol,LAL,30.0,82.0,0.6951219512195121,57.0,25.0,37.0,18.8,7.2,13.7,52.9,0.0,0.0,33.3,4.3,5.2,82.3,3.3,6.9,10.2,3.3,1.7,0.6,1.6,2.5,40.8,43.0,1.0,6.5
10-11,Chris Bosh,MIA,27.0,77.0,0.7142857142857143,55.0,22.0,36.3,18.7,6.8,13.7,49.6,0.1,0.3,24.0,5.0,6.1,81.5,1.8,6.5,8.3,1.9,1.8,0.8,0.6,2.2,33.9,28.0,0.0,7.9
10-11,Al Jefferson,UTA,26.0,82.0,0.47560975609756095,39.0,43.0,35.9,18.6,8.0,16.1,49.6,0.0,0.0,0.0,2.7,3.5,76.1,2.9,6.8,9.7,1.8,1.3,0.6,1.9,2.9,39.0,37.0,0.0,-2.0
10-11,Stephen Curry,GSW,23.0,74.0,0.44594594594594594,33.0,41.0,33.6,18.6,6.8,14.2,48.0,2.0,4.6,44.2,2.9,3.1,93.4,0.7,3.2,3.9,5.8,3.1,1.5,0.3,3.1,34.1,5.0,0.0,-0.2
10-11,Stephen Jackson,CHA,33.0,67.0,0.44776119402985076,30.0,37.0,35.9,18.5,6.5,15.8,41.1,1.8,5.4,33.7,3.7,4.6,81.6,0.8,3.7,4.5,3.6,3.1,1.2,0.4,2.4,31.1,3.0,1.0,-3.8
10-11,Luis Scola,HOU,31.0,74.0,0.5135135135135135,38.0,36.0,32.6,18.3,7.7,15.3,50.4,0.0,0.0,0.0,2.9,3.9,73.8,2.0,6.2,8.2,2.5,2.0,0.6,0.6,3.1,33.6,19.0,0.0,3.1
10-11,Joe Johnson,ATL,30.0,72.0,0.5277777777777778,38.0,34.0,35.5,18.2,7.1,16.1,44.3,1.2,4.2,29.7,2.7,3.4,80.2,0.8,3.2,4.0,4.7,2.0,0.7,0.1,1.8,30.3,2.0,0.0,1.2
10-11,Antawn Jamison,CLE,35.0,56.0,0.16071428571428573,9.0,47.0,32.9,18.0,6.7,15.6,42.7,1.6,4.7,34.6,3.1,4.2,73.1,1.5,5.2,6.7,1.7,1.4,0.9,0.5,2.4,31.5,10.0,0.0,-6.5
10-11,Tyreke Evans,SAC,21.0,57.0,0.3157894736842105,18.0,39.0,37.0,17.8,6.7,16.4,40.9,0.8,2.6,29.1,3.6,4.7,77.1,0.8,4.0,4.8,5.6,3.2,1.5,0.5,2.5,34.8,6.0,0.0,-3.5
10-11,Tony Parker,SAS,29.0,78.0,0.7692307692307693,60.0,18.0,32.4,17.5,7.1,13.7,51.9,0.3,0.9,35.7,3.0,3.9,76.9,0.4,2.7,3.1,6.6,2.6,1.2,0.0,1.7,32.1,9.0,0.0,3.9
10-11,Carlos Boozer,CHI,29.0,59.0,0.7966101694915254,47.0,12.0,31.9,17.5,7.3,14.3,51.0,0.0,0.0,0.0,2.9,4.1,70.1,2.2,7.4,9.6,2.5,2.5,0.8,0.3,3.2,33.4,30.0,0.0,4.7
10-11,Luol Deng,CHI,26.0,82.0,0.7560975609756098,62.0,20.0,39.1,17.4,6.5,14.1,46.0,1.4,4.1,34.5,3.1,4.1,75.3,1.4,4.4,5.8,2.8,1.9,1.0,0.6,2.0,31.3,8.0,0.0,6.4
10-11,Nick Young,WAS,26.0,64.0,0.21875,14.0,50.0,31.8,17.4,6.4,14.6,44.1,1.6,4.2,38.7,2.9,3.6,81.6,0.4,2.3,2.7,1.2,1.4,0.7,0.3,2.3,23.9,0.0,0.0,-4.4
10-11,Manu Ginobili,SAS,33.0,80.0,0.7625,61.0,19.0,30.3,17.4,5.5,12.7,43.3,1.9,5.5,34.9,4.5,5.1,87.1,0.5,3.2,3.7,4.9,2.2,1.5,0.4,2.0,32.7,0.0,0.0,6.8
10-11,Paul Millsap,UTA,26.0,76.0,0.47368421052631576,36.0,40.0,34.3,17.3,6.9,13.0,53.1,0.1,0.3,39.1,3.4,4.4,75.7,2.2,5.5,7.6,2.5,1.9,1.4,0.9,3.6,35.0,19.0,0.0,0.2
10-11,DeMar DeRozan,TOR,21.0,82.0,0.2682926829268293,22.0,60.0,34.8,17.2,6.6,14.1,46.7,0.1,0.6,9.6,4.0,4.9,81.3,0.9,2.9,3.8,1.8,1.8,1.0,0.4,2.6,27.0,1.0,0.0,-5.0
10-11,Andray Blatche,WAS,24.0,64.0,0.328125,21.0,43.0,33.9,16.8,6.7,15.0,44.5,0.1,0.3,22.2,3.4,4.4,77.7,2.9,5.4,8.2,2.3,2.7,1.5,0.8,2.8,34.3,17.0,0.0,-3.8
10-11,Chauncey Billups,NYK,34.0,72.0,0.5277777777777778,38.0,34.0,32.1,16.8,4.7,11.0,42.7,2.0,5.0,40.2,5.3,5.8,91.6,0.3,2.3,2.6,5.4,2.5,1.0,0.2,2.0,29.1,2.0,0.0,1.7
10-11,Josh Smith,ATL,25.0,77.0,0.5584415584415584,43.0,34.0,34.3,16.5,6.5,13.5,47.7,0.7,2.0,33.1,3.0,4.1,72.5,1.7,6.8,8.5,3.3,2.6,1.3,1.6,2.8,37.7,31.0,1.0,1.0
10-11,Ray Allen,BOS,35.0,80.0,0.6875,55.0,25.0,36.1,16.5,6.0,12.2,49.1,2.1,4.7,44.4,2.4,2.7,88.1,0.6,2.8,3.4,2.7,1.5,1.0,0.2,1.8,26.8,0.0,0.0,5.7
10-11,David Lee,GSW,28.0,73.0,0.4794520547945205,35.0,38.0,36.1,16.5,6.8,13.4,50.7,0.0,0.0,33.3,2.9,3.7,78.7,3.0,6.8,9.8,3.2,2.3,1.0,0.4,2.9,35.0,37.0,0.0,-1.6
10-11,John Wall,WAS,20.0,69.0,0.2753623188405797,19.0,50.0,37.8,16.4,5.8,14.1,40.9,0.5,1.7,29.6,4.4,5.7,76.6,0.5,4.1,4.6,8.3,3.8,1.8,0.5,2.5,37.4,26.0,1.0,-6.4
10-11,Dorell Wright,GSW,25.0,82.0,0.43902439024390244,36.0,46.0,38.4,16.4,5.9,14.0,42.3,2.4,6.3,37.6,2.2,2.8,78.9,1.1,4.2,5.3,3.0,1.6,1.5,0.8,2.1,32.3,7.0,0.0,-1.6
10-11,Brandon Jennings,MIL,21.0,63.0,0.42857142857142855,27.0,36.0,34.4,16.2,5.7,14.7,39.0,1.6,4.8,32.3,3.2,3.9,80.9,0.7,3.0,3.7,4.8,2.3,1.5,0.3,2.1,31.1,6.0,1.0,-1.1
10-11,Wesley Matthews,POR,24.0,82.0,0.5853658536585366,48.0,34.0,33.6,15.9,5.4,11.9,44.9,1.9,4.6,40.7,3.2,3.8,84.4,0.6,2.6,3.1,2.0,1.7,1.2,0.1,2.4,25.0,1.0,0.0,1.9
10-11,Chris Paul,NOH,26.0,80.0,0.5625,45.0,35.0,36.0,15.9,5.4,11.6,46.3,0.9,2.3,38.8,4.2,4.8,87.8,0.5,3.6,4.1,9.8,2.2,2.4,0.1,2.5,40.4,32.0,0.0,3.2
10-11,Jason Terry,DAL,33.0,82.0,0.6951219512195121,57.0,25.0,31.3,15.8,6.0,13.3,45.1,1.5,4.3,36.2,2.2,2.6,85.0,0.3,1.6,1.9,4.1,2.0,1.1,0.2,1.7,26.0,1.0,0.0,4.0
10-11,Gerald Wallace,POR,28.0,71.0,0.5070422535211268,36.0,35.0,37.9,15.7,5.4,12.0,45.4,0.9,2.6,33.3,3.9,5.3,74.6,1.6,6.5,8.0,2.4,2.1,1.5,0.9,2.6,33.9,18.0,0.0,1.7
10-11,Danilo Gallinari,DEN,22.0,62.0,0.5483870967741935,34.0,28.0,33.9,15.6,4.3,10.3,41.4,1.7,4.7,35.2,5.4,6.3,86.2,1.0,4.0,4.9,1.7,1.3,0.8,0.4,2.3,26.5,2.0,0.0,1.1
10-11,Jason Richardson,ORL,30.0,80.0,0.5875,47.0,33.0,33.9,15.6,5.9,13.2,44.7,2.4,6.0,39.5,1.5,2.0,73.0,0.8,3.3,4.1,1.8,1.2,1.2,0.2,2.0,26.1,1.0,0.0,3.3
10-11,Raymond Felton,DEN,27.0,75.0,0.5866666666666667,44.0,31.0,36.5,15.5,5.7,13.4,42.5,1.5,4.4,35.3,2.6,3.2,80.5,0.6,2.9,3.6,8.3,2.9,1.7,0.1,2.0,34.8,27.0,1.0,1.8
10-11,Rodney Stuckey,DET,25.0,70.0,0.35714285714285715,25.0,45.0,31.2,15.5,5.2,11.8,43.9,0.4,1.3,28.9,4.7,5.4,86.6,1.0,2.1,3.1,5.2,2.2,1.1,0.1,2.5,28.4,7.0,0.0,-1.2
10-11,Al Horford,ATL,25.0,77.0,0.5324675324675324,41.0,36.0,35.1,15.3,6.7,12.0,55.7,0.0,0.1,50.0,1.9,2.4,79.8,2.4,7.0,9.3,3.5,1.5,0.8,1.0,2.5,35.5,36.0,0.0,0.6
10-11,Wilson Chandler,DEN,24.0,72.0,0.5694444444444444,41.0,31.0,33.3,15.3,6.0,13.2,45.0,1.6,4.4,35.0,1.8,2.2,80.7,1.0,4.6,5.7,1.7,1.4,0.7,1.3,2.8,29.1,6.0,0.0,2.4
10-11,Devin Harris,UTA,28.0,71.0,0.3380281690140845,24.0,47.0,31.7,15.2,4.8,11.5,42.2,0.8,2.5,32.2,4.7,5.7,83.3,0.2,2.1,2.4,7.1,2.9,1.0,0.1,2.3,29.0,9.0,0.0,-2.9
10-11,Caron Butler,DAL,31.0,29.0,0.7241379310344828,21.0,8.0,29.9,15.0,5.9,13.0,45.0,1.0,2.2,43.1,2.3,3.0,77.3,0.8,3.3,4.1,1.6,1.7,1.0,0.3,2.0,24.3,1.0,0.0,5.1
10-11,Elton Brand,PHI,32.0,81.0,0.5061728395061729,41.0,40.0,34.7,15.0,6.2,12.1,51.2,0.0,0.0,0.0,2.6,3.4,78.0,2.9,5.4,8.3,1.5,1.2,1.1,1.3,3.0,33.3,24.0,0.0,1.7
10-11,Kevin Garnett,BOS,35.0,71.0,0.6901408450704225,49.0,22.0,31.3,14.9,6.1,11.6,52.8,0.0,0.1,20.0,2.6,3.1,86.2,1.2,7.7,8.9,2.4,1.6,1.3,0.8,2.1,34.0,28.0,0.0,7.8
10-11,Steve Nash,PHX,37.0,75.0,0.52,39.0,36.0,33.3,14.7,5.3,10.8,49.2,1.1,2.7,39.5,3.0,3.3,91.2,0.5,2.9,3.5,11.4,3.5,0.6,0.1,1.2,34.6,41.0,0.0,3.8
10-11,Nene,DEN,28.0,75.0,0.6133333333333333,46.0,29.0,30.5,14.5,5.4,8.7,61.5,0.0,0.1,20.0,3.8,5.4,71.1,1.9,5.7,7.6,2.0,1.8,1.1,1.0,3.2,31.2,14.0,0.0,4.3
10-11,Lamar Odom,LAL,31.0,82.0,0.6951219512195121,57.0,25.0,32.2,14.4,5.8,10.9,53.0,0.8,2.2,38.2,2.0,3.0,67.5,2.1,6.5,8.7,3.0,1.7,0.6,0.7,2.4,31.6,28.0,0.0,4.6
10-11,D.J. Augustin,CHA,23.0,82.0,0.4146341463414634,34.0,48.0,33.6,14.4,4.9,11.7,41.6,1.4,4.1,33.3,3.3,3.6,90.6,0.5,2.3,2.7,6.1,1.9,0.7,0.0,1.9,27.0,7.0,0.0,-3.1
10-11,Jamal Crawford,ATL,31.0,76.0,0.5263157894736842,40.0,36.0,30.2,14.2,4.8,11.5,42.1,1.6,4.6,34.1,2.9,3.4,85.4,0.3,1.4,1.7,3.2,1.9,0.8,0.2,1.3,21.9,0.0,0.0,0.0
10-11,Richard Hamilton,DET,33.0,55.0,0.34545454545454546,19.0,36.0,27.2,14.1,5.2,12.2,42.9,1.0,2.6,38.2,2.7,3.1,84.9,0.4,1.9,2.3,3.1,1.6,0.7,0.1,1.7,22.3,0.0,0.0,-2.6
10-11,DeMarcus Cousins,SAC,20.0,81.0,0.2839506172839506,23.0,58.0,28.5,14.1,5.3,12.4,43.0,0.0,0.2,16.7,3.4,5.0,68.7,2.7,6.0,8.6,2.5,3.3,1.0,0.8,4.1,30.6,26.0,0.0,-3.3
10-11,Andre Iguodala,PHI,27.0,67.0,0.5373134328358209,36.0,31.0,36.8,14.1,5.0,11.3,44.5,0.9,2.7,33.7,3.1,4.5,69.3,0.9,4.9,5.8,6.3,2.1,1.5,0.6,1.6,34.6,11.0,3.0,2.4
10-11,Tayshaun Prince,DET,31.0,78.0,0.3717948717948718,29.0,49.0,32.8,14.1,6.1,12.8,47.3,0.4,1.3,34.7,1.5,2.2,70.2,1.0,3.2,4.2,2.8,1.1,0.4,0.5,1.2,25.0,4.0,0.0,-1.7
10-11,John Salmons,MIL,31.0,73.0,0.410958904109589,30.0,43.0,35.0,14.0,5.1,12.3,41.5,1.1,3.0,37.9,2.7,3.3,81.3,0.4,3.3,3.6,3.5,1.9,1.0,0.4,2.2,25.8,1.0,0.0,-0.8
10-11,Mo Williams,LAC,28.0,58.0,0.3275862068965517,19.0,39.0,30.8,14.0,5.0,12.6,39.9,1.4,4.2,32.4,2.6,3.1,85.3,0.4,2.3,2.6,6.6,2.9,0.9,0.2,2.6,27.3,12.0,0.0,-5.7
10-11,Vince Carter,PHX,34.0,73.0,0.5205479452054794,38.0,35.0,28.1,14.0,5.3,12.2,43.7,1.6,4.4,36.1,1.8,2.4,74.0,0.7,3.0,3.8,2.0,1.2,0.9,0.3,2.6,23.9,2.0,0.0,1.7
10-11,Jrue Holiday,PHI,21.0,82.0,0.5,41.0,41.0,35.4,14.0,5.4,12.2,44.6,1.0,2.7,36.5,2.1,2.5,82.3,0.8,3.2,4.0,6.5,2.7,1.5,0.4,2.5,31.3,15.0,1.0,2.1
10-11,JJ Hickson,CLE,22.0,80.0,0.2375,19.0,61.0,28.2,13.8,5.4,11.7,45.8,0.0,0.1,0.0,3.1,4.6,67.3,2.7,6.0,8.7,1.1,2.2,0.6,0.7,2.7,27.6,28.0,0.0,-6.7
10-11,Beno Udrih,SAC,28.0,79.0,0.3037974683544304,24.0,55.0,34.6,13.7,5.2,10.4,50.0,0.8,2.3,35.7,2.5,2.9,86.4,0.5,2.8,3.4,4.9,1.8,1.2,0.1,2.3,27.2,4.0,0.0,-3.4
10-11,Lou Williams,PHI,24.0,75.0,0.52,39.0,36.0,23.3,13.7,4.3,10.6,40.6,1.2,3.4,34.8,3.9,4.7,82.3,0.4,1.6,2.0,3.4,1.4,0.6,0.2,1.7,22.3,0.0,0.0,1.2
10-11,Mike Conley,MEM,23.0,81.0,0.5679012345679012,46.0,35.0,35.5,13.7,5.2,11.8,44.4,1.0,2.7,36.9,2.2,3.0,73.3,0.4,2.7,3.0,6.5,2.2,1.8,0.2,2.2,30.9,7.0,0.0,3.7
10-11,Kyle Lowry,HOU,25.0,75.0,0.5333333333333333,40.0,35.0,34.2,13.5,4.6,10.8,42.6,1.7,4.6,37.6,2.6,3.3,76.5,1.2,2.9,4.1,6.7,2.1,1.4,0.3,2.8,31.3,10.0,1.0,4.1
10-11,Tim Duncan,SAS,35.0,76.0,0.7894736842105263,60.0,16.0,28.4,13.4,5.5,11.0,50.0,0.0,0.1,0.0,2.4,3.4,71.6,2.2,6.7,8.9,2.7,1.6,0.7,1.9,1.6,34.3,27.0,1.0,6.0
10-11,Jeff Green,BOS,24.0,75.0,0.6,45.0,30.0,32.4,13.3,4.9,10.9,44.9,0.9,2.8,30.3,2.6,3.3,81.1,1.0,3.8,4.8,1.4,1.3,0.7,0.5,2.8,23.5,4.0,0.0,0.0
10-11,Ramon Sessions,CLE,25.0,81.0,0.2345679012345679,19.0,62.0,26.3,13.3,4.5,9.6,46.6,0.0,0.2,20.0,4.3,5.2,82.3,0.6,2.6,3.1,5.2,2.2,0.7,0.1,1.1,25.1,7.0,0.0,-6.1
10-11,Leandro Barbosa,TOR,28.0,58.0,0.29310344827586204,17.0,41.0,24.0,13.3,5.1,11.3,45.0,1.2,3.7,33.8,1.9,2.4,79.6,0.2,1.5,1.7,2.1,1.4,0.9,0.1,1.9,19.8,0.0,0.0,-2.5
10-11,Grant Hill,PHX,38.0,80.0,0.4875,39.0,41.0,30.1,13.2,5.0,10.3,48.4,0.6,1.4,39.5,2.7,3.2,82.9,1.0,3.3,4.2,2.5,1.7,0.8,0.4,2.3,24.1,4.0,0.0,0.6
10-11,Anthony Morrow,NJN,25.0,58.0,0.29310344827586204,17.0,41.0,32.0,13.2,4.8,10.7,45.0,1.9,4.5,42.3,1.7,1.8,89.7,0.6,2.3,3.0,1.2,0.9,0.3,0.1,2.3,18.9,0.0,0.0,-2.1
10-11,Darren Collison,IND,23.0,79.0,0.45569620253164556,36.0,43.0,29.9,13.2,5.0,11.0,45.7,0.5,1.6,33.1,2.6,2.9,87.1,0.5,2.3,2.8,5.1,2.5,1.1,0.2,1.4,25.6,4.0,0.0,-1.7
10-11,Jameer Nelson,ORL,29.0,76.0,0.6447368421052632,49.0,27.0,30.5,13.1,4.9,11.0,44.6,1.6,3.9,40.1,1.7,2.1,80.2,0.5,2.5,3.0,6.0,2.6,1.0,0.0,2.8,26.2,4.0,0.0,4.1
10-11,Baron Davis,CLE,32.0,58.0,0.41379310344827586,24.0,34.0,28.4,13.1,5.0,11.9,41.7,1.4,4.1,33.9,1.7,2.3,77.1,0.6,2.1,2.7,6.7,2.5,1.3,0.5,2.5,29.4,7.0,0.0,-0.2
10-11,CJ Miles,UTA,24.0,78.0,0.46153846153846156,36.0,42.0,25.2,12.8,4.7,11.5,40.7,1.4,4.3,32.2,2.0,2.5,81.1,0.7,2.6,3.3,1.7,1.2,0.9,0.5,2.8,22.5,0.0,0.0,0.7
10-11,Marcus Thornton,SAC,24.0,73.0,0.5068493150684932,37.0,36.0,24.3,12.8,4.8,11.1,43.4,1.2,3.3,36.7,2.0,2.5,78.8,0.8,2.7,3.5,1.8,1.3,0.9,0.1,1.5,21.5,2.0,0.0,-1.6
10-11,Andrew Bogut,MIL,26.0,65.0,0.4307692307692308,28.0,37.0,35.3,12.8,5.6,11.4,49.5,0.0,0.1,0.0,1.5,3.3,44.2,3.1,8.0,11.1,2.0,1.9,0.7,2.6,3.3,37.1,24.0,0.0,0.2
10-11,Thaddeus Young,PHI,23.0,82.0,0.5,41.0,41.0,26.0,12.7,5.6,10.3,54.1,0.1,0.3,27.3,1.5,2.1,70.7,1.9,3.4,5.3,1.0,1.2,1.1,0.3,2.1,23.6,2.0,0.0,2.0
10-11,Andre Miller,POR,35.0,81.0,0.5802469135802469,47.0,34.0,32.7,12.7,4.8,10.4,46.0,0.0,0.5,10.8,3.1,3.6,85.3,1.2,2.5,3.7,7.0,2.4,1.4,0.1,2.1,29.9,11.0,0.0,3.1
10-11,Channing Frye,PHX,28.0,77.0,0.5064935064935064,39.0,38.0,33.0,12.7,4.6,10.8,43.2,2.2,5.7,39.0,1.2,1.4,83.2,0.8,5.8,6.7,1.2,0.9,0.6,1.0,3.5,26.5,8.0,0.0,1.3
10-11,Roy Hibbert,IND,24.0,81.0,0.4567901234567901,37.0,44.0,27.7,12.7,5.1,11.0,46.1,0.0,0.0,0.0,2.5,3.4,74.5,2.2,5.3,7.5,2.0,2.3,0.4,1.8,3.2,29.0,21.0,0.0,-0.4
10-11,Arron Afflalo,DEN,25.0,69.0,0.5797101449275363,40.0,29.0,33.7,12.6,4.5,9.1,49.8,1.5,3.6,42.3,2.0,2.4,84.7,0.7,3.0,3.6,2.4,1.0,0.5,0.4,2.2,22.4,3.0,0.0,2.3
10-11,Shawn Marion,DAL,33.0,80.0,0.7,56.0,24.0,28.2,12.5,5.4,10.4,52.0,0.1,0.4,15.2,1.6,2.1,76.8,2.1,4.8,6.9,1.4,1.6,0.9,0.6,1.8,25.6,12.0,0.0,-0.1
10-11,Chris Kaman,LAC,29.0,32.0,0.34375,11.0,21.0,26.2,12.4,5.5,11.8,47.1,0.0,0.0,0.0,1.3,1.8,75.4,1.6,5.4,7.0,1.4,1.8,0.5,1.5,2.3,27.2,6.0,0.0,-1.4
10-11,Nicolas Batum,POR,22.0,80.0,0.5875,47.0,33.0,31.5,12.4,4.6,10.1,45.5,1.5,4.3,34.5,1.7,2.1,84.1,1.4,3.2,4.5,1.5,1.0,0.9,0.6,2.4,23.4,6.0,0.0,0.6
10-11,JR Smith,DEN,25.0,79.0,0.620253164556962,49.0,30.0,24.9,12.3,4.3,9.9,43.5,1.6,4.0,39.0,2.1,2.8,73.8,0.6,3.5,4.1,2.2,1.3,1.2,0.2,2.2,23.3,2.0,0.0,3.2
10-11,Brandon Roy,POR,26.0,47.0,0.5319148936170213,25.0,22.0,27.9,12.2,4.4,11.1,40.0,0.8,2.4,33.3,2.5,2.9,84.8,0.6,2.0,2.6,2.7,1.2,0.8,0.3,1.6,21.4,1.0,0.0,1.7
