DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
06-07,Kevin Martin,SAC,24.0,80.0,0.4,32.0,48.0,35.2,20.2,6.3,13.3,47.3,1.6,4.2,38.1,6.0,7.1,84.4,0.9,3.4,4.3,2.2,1.7,1.2,0.1,2.3,31.0,2.0,0.0,-2.1
06-07,Baron Davis,GSW,28.0,63.0,0.5714285714285714,36.0,27.0,35.3,20.1,7.2,16.3,43.9,1.3,4.4,30.4,4.4,5.9,74.5,0.8,3.6,4.4,8.1,3.1,2.1,0.5,2.9,42.2,20.0,1.0,3.9
06-07,Tim Duncan,SAS,31.0,80.0,0.725,58.0,22.0,34.1,20.0,7.7,14.1,54.6,0.0,0.1,11.1,4.5,7.1,63.7,2.7,7.9,10.6,3.4,2.8,0.8,2.4,2.5,44.6,45.0,0.0,9.4
06-07,Antawn Jamison,WAS,31.0,70.0,0.5285714285714286,37.0,33.0,38.0,19.8,7.3,16.3,45.0,2.0,5.4,36.4,3.2,4.4,73.6,1.9,6.1,8.0,1.9,1.5,1.1,0.5,2.8,35.9,22.0,0.0,1.3
06-07,Richard Hamilton,DET,29.0,75.0,0.64,48.0,27.0,36.8,19.8,7.3,15.6,46.8,0.6,1.7,34.1,4.6,5.4,86.1,1.0,2.8,3.8,3.8,2.1,0.8,0.2,3.1,30.9,2.0,0.0,4.7
06-07,Eddy Curry,NYK,24.0,81.0,0.3950617283950617,32.0,49.0,35.2,19.5,7.2,12.5,57.6,0.0,0.0,100.0,5.0,8.1,61.5,2.4,4.6,7.0,0.8,3.6,0.4,0.5,3.3,28.3,18.0,0.0,-2.5
06-07,Jermaine O'Neal,IND,28.0,69.0,0.463768115942029,32.0,37.0,35.6,19.4,7.2,16.5,43.6,0.0,0.1,0.0,5.0,6.5,76.7,2.2,7.4,9.6,2.4,2.9,0.7,2.6,3.4,41.7,34.0,0.0,0.1
06-07,Caron Butler,WAS,27.0,63.0,0.5873015873015873,37.0,26.0,39.3,19.1,7.2,15.5,46.3,0.3,1.1,25.0,4.5,5.2,86.3,2.3,5.1,7.4,3.7,2.9,2.1,0.3,3.0,37.9,21.0,0.0,0.9
06-07,Josh Howard,DAL,27.0,70.0,0.8142857142857143,57.0,13.0,35.1,18.9,7.0,15.4,45.9,1.3,3.4,38.5,3.5,4.2,82.7,1.9,4.9,6.8,1.8,1.8,1.2,0.8,2.6,33.9,13.0,0.0,6.9
06-07,Metta World Peace,SAC,27.0,70.0,0.4,28.0,42.0,37.7,18.8,6.5,14.9,44.0,1.3,3.7,35.8,4.4,5.9,74.0,1.5,5.0,6.5,3.4,2.1,2.1,0.6,2.9,37.8,11.0,0.0,0.6
06-07,Luol Deng,CHI,22.0,82.0,0.5975609756097561,49.0,33.0,37.5,18.8,7.7,14.9,51.7,0.0,0.1,14.3,3.4,4.4,77.7,1.8,5.3,7.1,2.5,1.9,1.2,0.6,2.0,34.4,17.0,0.0,5.1
06-07,Steve Nash,PHX,33.0,76.0,0.7763157894736842,59.0,17.0,35.3,18.6,6.8,12.8,53.2,2.1,4.5,45.5,2.9,3.3,89.9,0.4,3.1,3.5,11.6,3.8,0.8,0.1,1.5,39.0,53.0,0.0,8.0
06-07,Tony Parker,SAS,25.0,77.0,0.7142857142857143,55.0,22.0,32.5,18.6,7.4,14.2,52.0,0.2,0.5,39.5,3.6,4.5,78.3,0.4,2.8,3.2,5.5,2.5,1.1,0.1,1.8,31.6,5.0,0.0,6.7
06-07,Mike Miller,MEM,27.0,70.0,0.24285714285714285,17.0,53.0,39.1,18.5,6.6,14.4,46.0,2.9,7.1,40.6,2.3,2.9,79.3,0.7,4.7,5.4,4.3,2.6,0.8,0.3,2.0,31.9,6.0,0.0,-4.3
06-07,David West,NOK,26.0,52.0,0.5384615384615384,28.0,24.0,36.5,18.3,7.3,15.2,47.6,0.2,0.5,32.0,3.6,4.4,82.4,2.4,5.7,8.2,2.2,1.9,0.8,0.7,2.8,34.1,15.0,0.0,0.7
06-07,Andre Iguodala,PHI,23.0,76.0,0.39473684210526316,30.0,46.0,40.3,18.2,5.8,13.0,44.7,0.6,2.0,31.0,5.9,7.3,82.0,1.0,4.7,5.7,5.7,3.4,2.0,0.4,2.6,37.5,7.0,3.0,-2.8
06-07,Gerald Wallace,CHA,24.0,72.0,0.4027777777777778,29.0,43.0,36.7,18.1,6.6,13.2,50.2,0.5,1.7,32.5,4.3,6.2,69.1,2.0,5.2,7.2,2.6,2.2,2.0,1.0,2.9,37.3,16.0,0.0,-3.5
06-07,Leandro Barbosa,PHX,24.0,80.0,0.7375,59.0,21.0,32.7,18.1,6.6,13.9,47.6,2.4,5.5,43.4,2.5,2.9,84.5,0.3,2.4,2.7,4.0,1.8,1.2,0.2,2.6,29.5,5.0,0.0,5.8
06-07,Peja Stojakovic,NOK,30.0,13.0,0.6153846153846154,8.0,5.0,32.7,17.8,6.4,15.1,42.3,2.6,6.5,40.5,2.4,2.9,81.6,0.8,3.3,4.2,0.8,1.5,0.6,0.3,2.2,25.3,0.0,0.0,0.8
06-07,Jamal Crawford,NYK,27.0,59.0,0.4406779661016949,26.0,33.0,37.3,17.6,6.0,15.0,40.0,1.7,5.5,32.0,3.9,4.6,83.8,0.7,2.5,3.2,4.4,2.7,1.0,0.1,1.9,28.6,4.0,0.0,-1.9
06-07,Dwight Howard,ORL,21.0,82.0,0.4878048780487805,40.0,42.0,36.9,17.6,6.4,10.6,60.3,0.0,0.0,50.0,4.8,8.1,58.6,3.5,8.8,12.3,1.9,3.9,0.9,1.9,3.0,39.6,60.0,0.0,1.2
06-07,Mehmet Okur,UTA,28.0,80.0,0.6125,49.0,31.0,33.3,17.6,6.1,13.3,46.2,1.6,4.2,38.4,3.7,4.8,76.5,2.0,5.2,7.2,2.0,1.6,0.5,0.5,3.2,30.4,21.0,0.0,0.5
06-07,Shawn Marion,PHX,29.0,80.0,0.75,60.0,20.0,37.6,17.5,7.0,13.4,52.4,1.0,3.2,31.7,2.5,3.1,81.0,2.2,7.7,9.8,1.7,1.4,2.0,1.5,2.7,40.8,37.0,0.0,7.5
06-07,Mo Williams,MIL,24.0,68.0,0.35294117647058826,24.0,44.0,36.3,17.3,6.9,15.4,44.6,1.2,3.4,34.6,2.3,2.7,85.5,0.8,4.0,4.8,6.1,3.0,1.3,0.1,3.0,33.3,11.0,1.0,-1.2
06-07,Chris Paul,NOK,22.0,64.0,0.484375,31.0,33.0,36.8,17.3,6.0,13.6,43.7,0.8,2.2,35.0,4.6,5.6,81.8,0.8,3.5,4.4,8.9,2.5,1.8,0.0,2.4,39.0,27.0,1.0,-0.7
06-07,Shaquille O'Neal,MIA,35.0,40.0,0.625,25.0,15.0,28.4,17.3,7.1,12.0,59.1,0.0,0.0,0.0,3.1,7.4,42.2,2.4,5.0,7.4,2.0,2.4,0.2,1.4,3.5,31.5,8.0,0.0,1.0
06-07,Mike Bibby,SAC,29.0,82.0,0.4024390243902439,33.0,49.0,33.9,17.1,5.7,14.2,40.4,2.1,5.9,36.0,3.5,4.2,83.0,0.5,2.7,3.2,4.7,2.4,1.1,0.1,1.7,29.1,2.0,0.0,-0.4
06-07,Chauncey Billups,DET,30.0,70.0,0.6857142857142857,48.0,22.0,36.2,17.0,5.0,11.6,42.7,1.6,4.5,34.5,5.5,6.2,88.3,0.3,3.1,3.4,7.2,2.0,1.2,0.2,2.3,34.2,16.0,0.0,5.3
06-07,Ricky Davis,MIN,27.0,81.0,0.3950617283950617,32.0,49.0,37.3,17.0,6.2,13.4,46.5,1.5,3.8,39.7,3.0,3.5,83.9,0.7,3.2,3.9,4.8,2.6,1.0,0.3,2.3,30.0,2.0,0.0,-2.8
06-07,Corey Maggette,LAC,27.0,75.0,0.49333333333333335,37.0,38.0,30.5,16.9,4.9,10.8,45.4,0.2,0.9,20.0,6.9,8.4,82.0,1.2,4.7,5.9,2.8,2.7,0.9,0.2,3.3,28.6,9.0,0.0,1.2
06-07,Brandon Roy,POR,22.0,57.0,0.40350877192982454,23.0,34.0,35.3,16.8,6.1,13.4,45.6,1.0,2.6,37.7,3.5,4.2,83.8,1.0,3.4,4.4,4.0,2.0,1.2,0.2,2.4,30.1,4.0,0.0,-3.4
06-07,Jason Terry,DAL,29.0,81.0,0.8271604938271605,67.0,14.0,35.1,16.7,6.3,13.1,48.4,2.0,4.6,43.8,2.0,2.5,80.4,0.5,2.3,2.9,5.2,1.9,1.0,0.2,2.1,29.7,6.0,0.0,7.0
06-07,Kirk Hinrich,CHI,26.0,80.0,0.6,48.0,32.0,35.5,16.6,5.9,13.3,44.8,1.8,4.2,41.5,3.0,3.6,83.5,0.4,3.0,3.4,6.3,2.4,1.3,0.3,3.4,32.3,10.0,0.0,4.0
06-07,Manu Ginobili,SAS,29.0,75.0,0.7466666666666667,56.0,19.0,27.5,16.5,5.3,11.4,46.4,1.7,4.3,39.6,4.3,5.0,86.0,0.8,3.6,4.4,3.5,2.1,1.5,0.4,2.1,30.4,1.0,0.0,7.2
06-07,Monta Ellis,GSW,21.0,77.0,0.5064935064935064,39.0,38.0,34.3,16.5,6.2,13.1,47.5,0.5,1.9,27.3,3.5,4.6,76.3,0.8,2.4,3.2,4.1,2.9,1.7,0.3,2.7,29.6,2.0,0.0,0.4
06-07,Al Harrington,GSW,27.0,78.0,0.5384615384615384,42.0,36.0,32.9,16.5,6.3,13.9,45.7,1.6,3.8,43.3,2.2,3.1,69.4,1.9,4.4,6.4,1.9,2.2,0.8,0.3,3.4,28.2,8.0,0.0,-0.3
06-07,Nenad Krstic,NJN,23.0,26.0,0.4230769230769231,11.0,15.0,32.6,16.4,6.5,12.4,52.6,0.0,0.0,0.0,3.3,4.7,71.1,2.0,4.8,6.8,1.8,2.0,0.4,0.9,3.4,29.1,5.0,0.0,0.2
06-07,Josh Smith,ATL,21.0,72.0,0.3888888888888889,28.0,44.0,36.8,16.4,6.1,13.8,43.9,0.5,2.1,25.0,3.7,5.4,69.3,2.3,6.3,8.6,3.3,3.2,1.4,2.9,3.3,41.3,32.0,0.0,-2.9
06-07,Stephon Marbury,NYK,30.0,74.0,0.4189189189189189,31.0,43.0,37.1,16.4,5.3,12.9,41.5,1.7,4.7,35.7,4.0,5.2,76.9,0.5,2.4,2.9,5.4,2.4,1.0,0.1,2.5,28.8,0.0,0.0,-2.3
06-07,Richard Jefferson,NJN,27.0,55.0,0.5454545454545454,30.0,25.0,35.6,16.3,5.5,12.1,45.6,0.9,2.6,35.9,4.3,5.9,73.3,0.9,3.5,4.4,2.7,2.2,0.6,0.1,2.2,25.7,1.0,0.0,0.3
06-07,Deron Williams,UTA,23.0,80.0,0.6375,51.0,29.0,36.9,16.2,6.2,13.5,45.6,1.0,3.2,32.2,2.8,3.7,76.7,0.5,2.8,3.3,9.3,3.1,1.0,0.2,3.2,34.5,30.0,0.0,1.9
06-07,Al Jefferson,BOS,22.0,69.0,0.2898550724637681,20.0,49.0,33.6,16.0,6.6,12.8,51.4,0.0,0.0,0.0,2.9,4.3,68.1,3.4,7.5,11.0,1.3,2.0,0.7,1.5,3.4,35.8,38.0,0.0,-2.4
06-07,Jason Richardson,GSW,26.0,51.0,0.5686274509803921,29.0,22.0,32.8,16.0,6.0,14.4,41.7,2.2,5.9,36.7,1.8,2.7,65.7,1.4,3.7,5.1,3.4,1.6,1.1,0.6,2.5,30.6,4.0,0.0,2.0
06-07,Lamar Odom,LAL,27.0,56.0,0.5357142857142857,30.0,26.0,39.3,15.9,5.7,12.2,46.8,1.0,3.3,29.7,3.5,5.1,70.0,1.8,7.9,9.8,4.8,2.9,0.9,0.6,3.3,36.5,25.0,1.0,1.4
06-07,Stephen Jackson,GSW,29.0,75.0,0.5733333333333334,43.0,32.0,33.0,15.5,5.5,12.6,43.3,1.3,4.1,32.2,3.2,4.0,81.3,0.8,2.1,3.0,3.8,2.4,1.1,0.5,2.7,27.1,1.0,0.0,1.9
06-07,Wally Szczerbiak,BOS,30.0,32.0,0.34375,11.0,21.0,28.1,15.0,5.0,12.1,41.5,1.4,3.3,41.5,3.5,3.9,89.7,0.5,2.6,3.1,1.7,1.7,0.6,0.1,2.0,21.5,0.0,0.0,-1.3
06-07,Larry Hughes,CLE,28.0,70.0,0.6285714285714286,44.0,26.0,37.1,14.9,5.4,13.6,40.0,1.1,3.2,33.3,3.0,4.4,67.6,0.6,3.2,3.8,3.7,2.2,1.3,0.4,2.3,27.7,1.0,0.0,3.1
06-07,Ruben Patterson,MIL,31.0,81.0,0.3333333333333333,27.0,54.0,31.0,14.7,5.9,10.7,54.8,0.0,0.2,15.8,3.0,4.6,64.1,2.3,3.1,5.4,2.9,2.5,1.4,0.3,2.9,28.1,10.0,0.0,-2.1
06-07,Raja Bell,PHX,30.0,78.0,0.7564102564102564,59.0,19.0,37.4,14.7,5.3,12.2,43.2,2.6,6.4,41.3,1.5,1.9,77.6,0.6,2.6,3.2,2.5,1.1,0.6,0.3,3.0,24.0,1.0,0.0,6.5
06-07,Earl Boykins,MIL,31.0,66.0,0.3181818181818182,21.0,45.0,30.8,14.6,4.9,11.7,42.0,1.4,3.6,39.7,3.3,3.7,89.8,0.7,1.4,2.1,4.4,1.8,0.8,0.0,1.4,24.5,3.0,0.0,-3.8
06-07,Kyle Korver,PHI,26.0,74.0,0.40540540540540543,30.0,44.0,30.9,14.4,5.0,11.4,44.0,1.8,4.1,43.0,2.6,2.8,91.4,0.4,3.1,3.5,1.4,1.6,0.8,0.3,2.5,22.3,0.0,0.0,-2.4
06-07,Emeka Okafor,CHA,24.0,67.0,0.43283582089552236,29.0,38.0,34.8,14.4,5.9,11.0,53.2,0.0,0.0,0.0,2.6,4.4,59.3,3.9,7.4,11.3,1.2,1.7,0.9,2.6,3.1,38.3,39.0,0.0,-1.7
06-07,Grant Hill,ORL,34.0,65.0,0.47692307692307695,31.0,34.0,30.9,14.4,5.3,10.2,51.8,0.0,0.2,16.7,3.8,5.0,76.5,0.8,2.8,3.6,2.1,2.2,0.9,0.4,2.2,23.7,0.0,0.0,-1.0
06-07,Tayshaun Prince,DET,27.0,82.0,0.6463414634146342,53.0,29.0,36.6,14.3,5.6,12.2,46.0,1.0,2.6,38.6,2.1,2.7,76.8,1.8,3.5,5.2,2.8,1.2,0.6,0.7,1.4,27.4,5.0,0.0,3.8
06-07,Andres Nocioni,CHI,27.0,53.0,0.5849056603773585,31.0,22.0,26.5,14.1,5.2,11.0,46.7,1.5,3.9,38.3,2.3,2.7,84.8,0.8,4.9,5.7,1.1,2.0,0.5,0.5,3.1,23.5,8.0,0.0,0.8
06-07,Raymond Felton,CHA,23.0,78.0,0.3974358974358974,31.0,47.0,36.3,14.0,5.0,13.1,38.4,1.3,4.0,33.0,2.6,3.3,79.7,0.7,2.8,3.4,7.0,2.9,1.5,0.1,2.3,30.6,11.0,0.0,-1.5
06-07,T.J. Ford,TOR,24.0,75.0,0.5733333333333334,43.0,32.0,29.9,14.0,5.2,12.0,43.6,0.3,0.9,30.4,3.2,3.9,81.9,0.7,2.4,3.1,7.9,3.1,1.3,0.1,2.5,30.9,20.0,0.0,0.4
06-07,Danny Granger,IND,24.0,82.0,0.4268292682926829,35.0,47.0,34.0,13.9,4.9,10.6,45.9,1.3,3.5,38.2,2.9,3.6,80.3,1.4,3.3,4.6,1.4,1.6,0.8,0.7,3.0,24.6,3.0,0.0,-1.8
06-07,Cuttino Mobley,LAC,31.0,78.0,0.48717948717948717,38.0,40.0,36.4,13.8,5.0,11.3,44.0,1.3,3.2,41.1,2.6,3.1,83.7,0.7,2.8,3.4,2.5,1.9,1.2,0.3,2.4,24.3,0.0,0.0,-0.3
06-07,Desmond Mason,NOK,29.0,75.0,0.4666666666666667,35.0,40.0,34.3,13.7,5.4,12.0,45.2,0.0,0.0,0.0,2.9,4.3,66.3,1.7,2.9,4.6,1.5,2.6,0.7,0.3,2.3,21.9,2.0,0.0,-2.1
06-07,Charlie Bell,MIL,28.0,82.0,0.34146341463414637,28.0,54.0,34.7,13.5,5.2,11.9,43.7,1.5,4.4,35.2,1.6,2.0,78.0,0.7,2.2,2.9,3.0,1.3,1.2,0.0,2.6,24.0,0.0,0.0,-3.1
06-07,Chris Wilcox,SEA,24.0,82.0,0.3780487804878049,31.0,51.0,31.5,13.5,5.3,10.0,52.9,0.0,0.1,0.0,2.9,4.3,68.4,2.2,5.5,7.7,1.0,1.5,0.9,0.5,3.0,26.6,20.0,0.0,-0.8
06-07,Andre Miller,PHI,31.0,80.0,0.5375,43.0,37.0,37.1,13.4,5.3,11.4,46.6,0.1,0.4,14.3,2.8,3.5,78.4,1.2,3.2,4.4,7.8,2.8,1.4,0.1,2.3,32.2,19.0,1.0,-0.2
06-07,Hedo Turkoglu,ORL,28.0,73.0,0.4931506849315068,36.0,37.0,31.1,13.3,4.7,11.3,41.9,1.5,3.8,38.8,2.3,3.0,78.1,0.8,3.2,4.0,3.2,2.0,1.0,0.2,3.0,24.5,0.0,0.0,2.0
06-07,Rafer Alston,HOU,30.0,82.0,0.6341463414634146,52.0,30.0,37.1,13.3,4.7,12.4,37.5,2.3,6.5,36.3,1.6,2.2,73.4,0.4,3.1,3.4,5.4,2.1,1.6,0.1,2.4,28.5,3.0,0.0,5.6
06-07,Chucky Atkins,MEM,32.0,75.0,0.26666666666666666,20.0,55.0,27.5,13.2,4.1,9.5,43.4,1.5,4.1,37.9,3.4,4.1,81.0,0.2,1.6,1.9,4.6,1.7,0.7,0.1,1.8,22.8,3.0,0.0,-1.6
06-07,Marvin Williams,ATL,21.0,64.0,0.328125,21.0,43.0,34.0,13.1,4.8,11.0,43.3,0.2,0.7,24.4,3.4,4.1,81.5,1.3,4.0,5.3,1.9,2.0,0.8,0.5,3.0,24.1,4.0,0.0,-3.0
06-07,Jason Kidd,NJN,34.0,80.0,0.5125,41.0,39.0,36.7,13.0,4.6,11.4,40.6,1.6,4.5,34.3,2.2,2.9,77.8,1.7,6.5,8.2,9.2,2.7,1.6,0.3,1.8,39.6,32.0,12.0,1.1
06-07,JR Smith,DEN,21.0,63.0,0.6031746031746031,38.0,25.0,23.4,13.0,4.5,10.2,44.1,2.4,6.1,39.0,1.6,2.0,81.0,0.5,1.8,2.3,1.4,1.3,0.8,0.1,2.3,19.3,0.0,0.0,1.6
06-07,Josh Childress,ATL,24.0,55.0,0.4,22.0,33.0,36.8,13.0,4.7,9.4,50.4,0.5,1.4,33.8,3.0,3.8,79.5,2.2,3.9,6.2,2.3,1.5,1.1,0.7,2.1,27.6,7.0,0.0,-2.0
06-07,Jameer Nelson,ORL,25.0,77.0,0.4805194805194805,37.0,40.0,30.3,13.0,4.9,11.4,43.0,0.8,2.5,33.5,2.4,2.9,82.8,0.6,2.4,3.1,4.3,2.4,0.9,0.1,2.9,23.7,0.0,0.0,-0.2
06-07,Quentin Richardson,NYK,27.0,49.0,0.42857142857142855,21.0,28.0,33.1,13.0,4.7,11.1,41.8,2.0,5.3,37.6,1.7,2.4,69.2,1.3,5.9,7.2,2.2,1.4,0.7,0.1,2.7,26.1,8.0,0.0,-1.3
06-07,Jamaal Tinsley,IND,29.0,72.0,0.4305555555555556,31.0,41.0,31.1,12.8,4.8,12.3,38.9,0.8,2.7,31.6,2.4,3.3,72.0,0.8,2.5,3.3,6.9,2.8,1.6,0.3,2.6,30.3,7.0,0.0,-1.2
06-07,Mike Dunleavy,IND,26.0,82.0,0.4146341463414634,34.0,48.0,31.5,12.8,4.7,10.4,45.2,0.9,2.7,31.3,2.6,3.3,78.4,1.0,4.2,5.3,2.8,1.8,1.0,0.3,2.5,25.3,7.0,0.0,-1.0
06-07,Hakim Warrick,MEM,24.0,82.0,0.2682926829268293,22.0,60.0,26.2,12.7,4.5,8.7,52.4,0.0,0.1,0.0,3.6,4.7,77.1,1.6,3.5,5.1,0.9,2.0,0.5,0.4,2.8,21.0,9.0,0.0,-4.9
06-07,Anthony Parker,TOR,32.0,73.0,0.589041095890411,43.0,30.0,33.4,12.4,4.5,9.4,47.7,1.6,3.6,44.1,1.8,2.2,83.0,0.8,3.1,3.9,2.1,1.0,1.0,0.2,1.8,22.6,0.0,0.0,4.2
06-07,Rasheed Wallace,DET,32.0,75.0,0.64,48.0,27.0,32.3,12.3,4.8,11.2,42.3,1.4,3.9,35.1,1.4,1.8,78.8,1.2,6.0,7.2,1.7,1.3,1.0,1.6,3.0,30.0,12.0,0.0,2.9
06-07,Mark Blount,MIN,31.0,82.0,0.3902439024390244,32.0,50.0,31.0,12.3,5.2,10.2,50.9,0.1,0.4,29.0,1.8,2.4,75.4,1.7,4.5,6.2,0.8,1.9,0.5,0.7,2.9,22.7,8.0,0.0,-3.6
06-07,Sam Cassell,LAC,37.0,58.0,0.5344827586206896,31.0,27.0,24.3,12.3,4.5,10.8,41.8,0.6,1.9,29.4,2.8,3.1,87.9,0.5,2.4,2.9,4.7,1.7,0.5,0.1,2.2,22.9,3.0,0.0,1.6
06-07,Andrew Bogut,MIL,22.0,66.0,0.3787878787878788,25.0,41.0,34.2,12.3,5.3,9.5,55.3,0.0,0.1,20.0,1.7,2.9,57.7,2.5,6.3,8.8,3.0,2.3,0.7,0.5,3.3,28.9,19.0,0.0,-2.0
