DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
01-02,Jermaine O'Neal,IND,23.0,72.0,0.5555555555555556,40.0,32.0,37.6,19.0,7.5,15.7,47.9,0.0,0.2,7.1,3.9,5.7,68.8,2.6,7.9,10.5,1.6,2.4,0.6,2.3,3.7,40.5,39.0,0.0,1.4
01-02,Wally Szczerbiak,MIN,25.0,82.0,0.6097560975609756,50.0,32.0,38.1,18.7,7.4,14.6,50.7,1.1,2.3,45.5,2.8,3.3,83.1,1.5,3.3,4.8,3.1,2.2,0.8,0.3,2.3,30.1,5.0,0.0,3.4
01-02,Nick Van Exel,DAL,30.0,72.0,0.4583333333333333,33.0,39.0,34.7,18.4,7.0,17.0,40.9,1.7,4.9,34.0,2.8,3.5,80.1,0.4,3.1,3.5,6.6,2.2,0.6,0.2,1.4,32.7,11.0,0.0,-1.9
01-02,Eddie Jones,MIA,30.0,81.0,0.4444444444444444,36.0,45.0,39.0,18.3,6.4,14.8,43.2,1.8,4.7,39.0,3.7,4.4,83.7,0.8,3.9,4.7,3.2,1.8,1.4,1.0,3.2,34.1,2.0,0.0,0.9
01-02,Elton Brand,LAC,23.0,80.0,0.475,38.0,42.0,37.7,18.2,6.7,12.6,52.7,0.0,0.0,0.0,4.9,6.6,74.2,5.0,6.6,11.6,2.4,2.2,1.0,2.0,3.2,42.6,55.0,0.0,0.1
01-02,Baron Davis,CHH,23.0,82.0,0.5365853658536586,44.0,38.0,40.5,18.1,6.8,16.4,41.7,2.1,5.8,35.6,2.4,4.1,58.0,1.1,3.1,4.3,8.5,3.0,2.1,0.6,2.9,41.0,29.0,1.0,1.8
01-02,Steve Nash,DAL,28.0,82.0,0.6951219512195121,57.0,25.0,34.6,17.9,6.4,13.3,48.3,1.9,4.2,45.5,3.2,3.6,88.7,0.6,2.5,3.1,7.7,2.8,0.6,0.0,2.0,32.5,20.0,0.0,3.8
01-02,Pau Gasol,MEM,21.0,82.0,0.2804878048780488,23.0,59.0,36.6,17.6,6.7,13.0,51.8,0.0,0.1,20.0,4.1,5.8,70.9,2.9,6.0,8.9,2.7,2.7,0.5,2.1,2.4,37.3,35.0,0.0,-3.8
01-02,Bonzi Wells,POR,25.0,74.0,0.5945945945945946,44.0,30.0,31.8,17.0,6.6,14.0,46.9,0.9,2.3,38.4,2.9,3.9,74.1,1.6,4.4,6.0,2.8,2.6,1.5,0.3,2.8,31.3,7.0,0.0,2.4
01-02,Rashard Lewis,SEA,22.0,71.0,0.5633802816901409,40.0,31.0,36.4,16.8,6.4,13.7,46.8,1.7,4.5,38.9,2.3,2.8,81.0,2.0,5.1,7.0,1.7,1.4,1.5,0.6,2.5,32.6,16.0,0.0,4.0
01-02,Grant Hill,ORL,29.0,14.0,0.5,7.0,7.0,36.7,16.8,5.9,13.9,42.6,0.0,0.1,0.0,4.9,5.7,86.3,2.1,6.9,8.9,4.6,2.6,0.6,0.3,2.9,34.3,5.0,0.0,0.6
01-02,Lamond Murray,CLE,29.0,71.0,0.36619718309859156,26.0,45.0,32.5,16.6,6.1,13.9,43.6,1.4,3.4,42.4,3.0,3.7,81.7,1.1,4.1,5.2,2.2,2.0,1.0,0.6,2.1,29.0,7.0,0.0,-1.5
01-02,Reggie Miller,IND,36.0,79.0,0.5063291139240507,40.0,39.0,36.6,16.5,5.2,11.6,45.3,2.3,5.6,40.6,3.7,4.1,91.1,0.3,2.5,2.8,3.2,1.5,1.1,0.1,1.8,26.8,0.0,0.0,-0.1
01-02,Andre Miller,CLE,26.0,81.0,0.35802469135802467,29.0,52.0,37.3,16.5,5.9,12.9,45.4,0.3,1.1,25.3,4.5,5.5,81.7,1.3,3.3,4.7,10.9,3.0,1.6,0.4,2.8,41.3,43.0,3.0,-1.3
01-02,Alonzo Mourning,MIA,32.0,75.0,0.4533333333333333,34.0,41.0,32.7,15.7,6.0,11.5,51.6,0.0,0.0,33.3,3.8,5.7,65.7,2.4,6.0,8.4,1.2,2.4,0.4,2.5,3.4,33.7,26.0,0.0,0.7
01-02,Mike Miller,ORL,22.0,63.0,0.5238095238095238,33.0,30.0,33.8,15.2,5.6,12.7,43.8,1.8,4.8,38.3,2.2,2.9,76.2,0.8,3.6,4.3,3.1,1.7,0.7,0.4,2.3,26.7,3.0,0.0,2.7
01-02,Derrick Coleman,PHI,35.0,58.0,0.5,29.0,29.0,35.9,15.1,5.7,12.7,45.0,0.5,1.4,33.7,3.2,3.9,81.5,2.9,5.9,8.8,1.7,2.1,0.7,0.9,2.7,30.9,21.0,0.0,1.9
01-02,Wesley Person,CLE,31.0,78.0,0.3717948717948718,29.0,49.0,35.8,15.1,6.0,12.1,49.5,1.8,4.1,44.4,1.3,1.6,79.8,0.6,3.1,3.8,2.2,0.9,1.0,0.5,1.2,26.4,2.0,0.0,-0.5
01-02,Kenyon Martin,NJN,24.0,73.0,0.6301369863013698,46.0,27.0,34.3,14.9,6.1,13.2,46.3,0.2,0.9,22.4,2.5,3.7,67.8,1.5,3.8,5.3,2.6,2.4,1.2,1.7,3.6,31.5,2.0,0.0,4.1
01-02,Donyell Marshall,UTA,29.0,58.0,0.5,29.0,29.0,30.2,14.8,5.9,11.4,51.9,0.2,0.7,31.0,2.8,3.9,70.8,2.7,4.9,7.6,1.7,2.1,0.9,1.2,2.6,30.5,12.0,0.0,-3.7
01-02,Keith Van Horn,NJN,26.0,81.0,0.6296296296296297,51.0,30.0,30.4,14.8,5.8,13.4,43.3,1.2,3.6,34.5,1.9,2.4,80.0,1.7,5.8,7.5,2.0,1.8,0.8,0.5,2.7,28.9,18.0,0.0,2.7
01-02,Jason Williams,MEM,26.0,65.0,0.3230769230769231,21.0,44.0,34.4,14.8,5.8,15.2,38.2,2.0,6.6,29.5,1.2,1.6,79.2,0.3,2.7,3.0,8.0,3.3,1.7,0.1,1.6,32.5,18.0,0.0,-5.0
01-02,Jason Kidd,NJN,29.0,82.0,0.6341463414634146,52.0,30.0,37.3,14.7,5.4,13.9,39.1,1.4,4.4,32.1,2.5,3.0,81.4,1.6,5.7,7.3,9.9,3.5,2.1,0.2,1.7,41.9,44.0,8.0,4.2
01-02,Juwan Howard,DEN,29.0,81.0,0.5555555555555556,45.0,36.0,32.5,14.6,5.7,12.4,46.0,0.0,0.0,0.0,3.2,4.2,76.1,2.8,4.8,7.6,2.1,1.9,0.6,0.6,3.3,28.4,17.0,0.0,-1.5
01-02,Jeff McInnis,LAC,27.0,81.0,0.4691358024691358,38.0,43.0,37.4,14.6,5.7,13.8,41.3,0.9,2.9,32.1,2.3,2.7,83.6,0.6,2.1,2.6,6.2,1.8,0.8,0.1,2.5,27.8,8.0,0.0,-1.0
01-02,Clifford Robinson,DET,35.0,80.0,0.6125,49.0,31.0,35.7,14.6,5.7,13.4,42.5,1.4,3.8,37.8,1.8,2.6,69.4,1.0,3.9,4.8,2.5,1.9,1.1,1.2,3.0,29.2,2.0,0.0,1.3
01-02,Antonio Davis,TOR,33.0,77.0,0.5324675324675324,41.0,36.0,38.7,14.5,5.3,12.5,42.6,0.0,0.0,0.0,3.8,4.6,81.8,3.3,6.3,9.6,2.0,2.1,0.7,1.1,2.9,32.3,33.0,0.0,-0.1
01-02,Shane Battier,MEM,23.0,78.0,0.2948717948717949,23.0,55.0,39.7,14.4,5.3,12.3,42.9,1.3,3.5,37.3,2.5,3.6,70.0,2.3,3.1,5.4,2.8,2.0,1.6,1.0,2.8,30.8,3.0,0.0,-3.7
01-02,Jason Richardson,GSW,21.0,80.0,0.2625,21.0,59.0,32.8,14.4,5.8,13.6,42.6,1.0,3.1,33.3,1.8,2.6,67.1,1.6,2.7,4.3,3.0,2.0,1.3,0.4,2.4,27.1,1.0,0.0,-3.4
01-02,Brent Barry,SEA,30.0,81.0,0.5432098765432098,44.0,37.0,37.5,14.4,5.0,9.8,50.8,2.0,4.8,42.4,2.4,2.9,84.6,0.7,4.7,5.4,5.3,2.0,1.8,0.5,2.2,33.6,8.0,0.0,2.5
01-02,David Wesley,CHH,31.0,67.0,0.5373134328358209,36.0,31.0,37.2,14.2,5.4,13.6,40.0,1.3,3.8,33.2,2.1,2.8,73.4,0.7,1.5,2.1,3.5,1.8,1.1,0.2,2.2,24.2,1.0,0.0,-1.1
01-02,Kenny Thomas,HOU,24.0,72.0,0.3472222222222222,25.0,47.0,34.5,14.1,5.5,11.5,47.8,0.0,0.2,0.0,3.1,4.7,66.4,2.2,5.0,7.2,1.9,2.0,1.2,0.9,2.7,29.9,10.0,0.0,-3.8
01-02,Vin Baker,SEA,30.0,55.0,0.4727272727272727,26.0,29.0,31.1,14.1,5.7,11.8,48.5,0.0,0.1,12.5,2.6,4.1,63.3,3.1,3.3,6.4,1.3,2.3,0.4,0.7,3.6,24.5,2.0,0.0,-0.5
01-02,Morris Peterson,TOR,24.0,63.0,0.47619047619047616,30.0,33.0,31.6,14.0,5.3,12.2,43.8,1.3,3.7,36.4,2.0,2.7,75.1,1.4,2.1,3.5,2.4,1.4,1.2,0.2,2.8,24.5,0.0,0.0,-0.2
01-02,Elden Campbell,CHH,33.0,77.0,0.5324675324675324,41.0,36.0,28.0,13.9,5.0,10.3,48.4,0.0,0.0,0.0,4.0,5.0,79.7,1.7,5.2,6.9,1.3,1.8,0.8,1.8,3.4,30.1,15.0,0.0,0.1
01-02,Kurt Thomas,NYK,29.0,82.0,0.36585365853658536,30.0,52.0,33.8,13.9,5.6,11.4,49.4,0.0,0.1,16.7,2.6,3.2,81.5,2.6,6.5,9.1,1.1,1.9,0.9,1.0,4.2,30.1,31.0,0.0,-3.5
01-02,Ron Mercer,IND,26.0,53.0,0.2641509433962264,14.0,39.0,32.4,13.9,5.9,14.8,39.7,0.3,1.2,29.0,1.8,2.2,79.8,0.9,2.4,3.4,2.4,1.7,0.6,0.2,2.0,22.4,0.0,0.0,-6.7
01-02,Mike Bibby,SAC,24.0,80.0,0.7375,59.0,21.0,33.2,13.7,5.6,12.3,45.3,0.6,1.7,37.0,1.9,2.4,80.3,0.5,2.3,2.8,5.0,1.7,1.1,0.2,1.7,26.8,3.0,0.0,4.9
01-02,Corliss Williamson,DET,28.0,78.0,0.6025641025641025,47.0,31.0,21.9,13.6,5.3,10.3,51.0,0.0,0.1,20.0,3.1,3.8,80.5,1.5,2.6,4.1,1.2,1.8,0.6,0.3,2.9,21.5,4.0,0.0,1.8
01-02,Brad Miller,IND,26.0,76.0,0.3684210526315789,28.0,48.0,29.8,13.6,4.8,9.6,49.9,0.0,0.1,42.9,3.9,5.0,77.5,3.3,4.9,8.2,2.0,1.5,1.0,0.5,3.2,29.5,19.0,0.0,-2.4
01-02,Damon Stoudamire,POR,28.0,75.0,0.6,45.0,30.0,37.2,13.5,4.9,12.2,40.2,1.4,3.9,35.3,2.3,2.6,88.8,1.0,2.9,3.9,6.5,2.0,0.9,0.1,2.0,29.0,8.0,0.0,2.8
01-02,Raef LaFrentz,DAL,26.0,78.0,0.44871794871794873,35.0,43.0,31.5,13.5,5.4,11.8,45.8,1.3,3.4,38.8,1.3,1.9,69.5,2.3,5.2,7.4,1.1,1.2,0.7,2.7,3.6,33.2,18.0,0.0,-0.9
01-02,John Stockton,UTA,40.0,82.0,0.5365853658536586,44.0,38.0,31.3,13.4,4.9,9.5,51.7,0.3,1.0,32.1,3.4,3.9,85.7,0.7,2.5,3.2,8.2,2.5,1.9,0.3,2.5,33.5,21.0,0.0,2.0
01-02,Kerry Kittles,NJN,28.0,82.0,0.6341463414634146,52.0,30.0,31.7,13.4,5.3,11.5,46.6,1.2,3.0,40.5,1.6,2.1,74.4,0.8,2.5,3.4,2.6,1.3,1.6,0.4,1.3,26.0,0.0,0.0,2.8
01-02,Quentin Richardson,LAC,22.0,81.0,0.4691358024691358,38.0,43.0,26.6,13.3,5.0,11.4,43.3,1.6,4.3,38.1,1.8,2.3,76.5,1.4,2.7,4.1,1.6,1.3,1.0,0.3,1.8,23.0,5.0,0.0,1.0
01-02,Metta World Peace,IND,22.0,55.0,0.43636363636363634,24.0,31.0,29.8,13.2,4.9,11.6,42.3,1.0,3.1,31.2,2.5,3.7,66.7,1.3,3.6,4.9,2.3,2.1,2.6,0.7,3.9,30.3,2.0,0.0,-0.4
01-02,Al Harrington,IND,22.0,44.0,0.5,22.0,22.0,29.8,13.1,5.2,11.0,47.5,0.0,0.1,33.3,2.6,3.3,79.9,2.2,4.1,6.3,1.2,1.8,0.9,0.5,3.8,24.9,5.0,0.0,-1.2
01-02,Lamar Odom,LAC,22.0,29.0,0.4827586206896552,14.0,15.0,34.5,13.1,5.2,12.4,41.9,0.6,2.9,19.0,2.1,3.2,65.6,1.1,5.0,6.1,5.9,3.3,0.8,1.2,3.1,32.0,4.0,0.0,-0.3
01-02,Chauncey Billups,MIN,25.0,82.0,0.6097560975609756,50.0,32.0,28.7,12.5,4.2,10.0,42.3,1.5,3.8,39.4,2.5,2.9,88.5,0.4,2.3,2.8,5.5,1.7,0.8,0.2,2.1,25.4,8.0,1.0,2.1
01-02,Desmond Mason,SEA,24.0,75.0,0.5866666666666667,44.0,31.0,32.2,12.4,4.8,10.3,46.4,0.2,0.8,27.1,2.7,3.2,84.8,1.2,3.5,4.7,1.4,1.4,0.9,0.4,2.3,22.5,0.0,0.0,3.2
01-02,Terrell Brandon,MIN,32.0,32.0,0.625,20.0,12.0,30.1,12.4,4.8,11.4,42.5,0.1,0.7,17.4,2.6,2.6,98.8,0.5,2.4,2.9,8.3,1.3,1.6,0.2,1.5,32.4,8.0,0.0,4.3
01-02,Darrell Armstrong,ORL,34.0,82.0,0.5365853658536586,44.0,38.0,33.3,12.4,4.2,10.1,42.0,1.7,4.9,34.9,2.2,2.5,88.8,1.0,2.9,3.9,5.5,2.1,1.9,0.1,2.0,29.3,4.0,0.0,2.5
01-02,Marcus Fizer,CHI,23.0,76.0,0.25,19.0,57.0,25.9,12.3,4.9,11.2,43.8,0.1,0.5,17.1,2.5,3.7,66.8,1.7,3.9,5.6,1.6,1.7,0.6,0.3,2.4,22.6,8.0,0.0,-4.0
01-02,Larry Hughes,GSW,23.0,73.0,0.2328767123287671,17.0,56.0,28.0,12.3,4.7,11.1,42.3,0.2,1.3,19.4,2.6,3.5,73.7,1.1,2.2,3.4,4.3,2.3,1.5,0.3,2.1,26.0,5.0,0.0,-3.1
01-02,Aaron McKie,PHI,29.0,48.0,0.5416666666666666,26.0,22.0,30.6,12.2,4.6,10.2,44.9,1.1,2.7,39.8,2.0,2.5,78.7,0.5,3.5,4.0,3.7,1.9,1.2,0.3,1.5,25.1,1.0,0.0,2.4
01-02,David Robinson,SAS,36.0,78.0,0.7051282051282052,55.0,23.0,29.6,12.2,4.4,8.6,50.7,0.0,0.0,0.0,3.4,5.1,68.1,2.4,5.8,8.3,1.2,1.3,1.1,1.8,2.5,31.3,20.0,0.0,5.5
01-02,Chucky Atkins,DET,27.0,79.0,0.620253164556962,49.0,30.0,28.9,12.1,4.7,10.0,46.6,1.7,4.3,41.1,1.1,1.5,69.2,0.4,1.6,2.0,3.3,1.6,0.9,0.1,2.2,21.0,1.0,0.0,0.7
01-02,Eric Snow,PHI,29.0,61.0,0.5737704918032787,35.0,26.0,36.5,12.1,4.5,10.2,44.2,0.0,0.4,11.1,3.0,3.7,80.6,0.5,3.0,3.5,6.6,2.3,1.6,0.1,2.7,29.0,6.0,0.0,3.5
01-02,Doug Christie,SAC,32.0,81.0,0.7407407407407407,60.0,21.0,34.5,12.0,4.2,9.1,46.0,1.1,3.2,35.2,2.5,3.0,85.1,0.9,3.7,4.6,4.2,2.0,2.0,0.3,2.6,28.7,1.0,0.0,6.0
01-02,Lorenzen Wright,MEM,26.0,43.0,0.23255813953488372,10.0,33.0,29.1,12.0,5.2,11.3,45.9,0.0,0.0,0.0,1.6,2.9,56.9,3.0,6.4,9.4,1.0,1.7,0.7,0.5,2.9,26.9,15.0,0.0,-3.4
01-02,Anfernee Hardaway,PHX,30.0,80.0,0.4375,35.0,45.0,30.8,12.0,4.9,11.6,41.8,0.3,1.0,27.7,2.0,2.4,81.0,1.2,3.2,4.4,4.1,2.4,1.5,0.4,2.3,26.7,5.0,1.0,-0.8
01-02,Rodney Rogers,BOS,31.0,77.0,0.5454545454545454,42.0,35.0,24.4,11.9,4.6,9.8,47.1,1.1,3.1,37.4,1.5,1.9,78.5,1.7,2.8,4.5,1.4,1.4,0.9,0.4,2.9,21.8,3.0,0.0,2.1
01-02,Alvin Williams,TOR,27.0,82.0,0.5121951219512195,42.0,40.0,35.8,11.8,4.9,11.8,41.5,0.8,2.4,32.1,1.3,1.7,73.6,0.7,2.7,3.4,5.7,1.8,1.6,0.3,2.3,28.6,2.0,0.0,-0.4
01-02,Matt Harpring,PHI,26.0,81.0,0.5308641975308642,43.0,38.0,31.4,11.8,4.8,10.3,46.1,0.3,0.9,30.4,2.0,2.7,74.3,2.5,4.6,7.1,1.3,1.6,0.9,0.1,2.5,23.5,15.0,0.0,2.2
01-02,Stromile Swift,MEM,22.0,68.0,0.27941176470588236,19.0,49.0,26.5,11.8,4.3,9.0,48.0,0.0,0.0,0.0,3.2,4.5,71.1,2.4,4.0,6.3,0.7,1.8,0.8,1.7,2.6,26.0,10.0,0.0,-4.5
01-02,Tim Thomas,MIL,25.0,74.0,0.5135135135135135,38.0,36.0,26.9,11.7,4.3,10.2,42.0,1.3,3.9,32.6,1.9,2.4,79.3,0.9,3.2,4.1,1.4,1.7,0.9,0.4,2.7,21.0,0.0,0.0,0.8
01-02,Troy Hudson,ORL,26.0,81.0,0.5308641975308642,43.0,38.0,22.9,11.7,4.4,10.1,43.4,0.8,2.3,35.3,2.2,2.5,87.6,0.4,1.4,1.8,3.1,2.0,0.7,0.1,1.5,18.9,0.0,0.0,-0.4
01-02,Ricky Davis,CLE,22.0,82.0,0.35365853658536583,29.0,53.0,23.9,11.7,4.6,9.5,48.1,0.1,0.4,31.4,2.4,3.0,79.0,0.8,2.2,3.0,2.2,1.8,0.8,0.3,1.8,20.1,0.0,0.0,-1.9
01-02,Steven Smith,SAS,33.0,77.0,0.6883116883116883,53.0,24.0,28.7,11.6,4.0,8.9,45.5,1.5,3.2,47.2,2.1,2.4,87.8,0.6,1.9,2.5,2.0,1.4,0.7,0.2,2.1,18.9,0.0,0.0,3.8
01-02,Dikembe Mutombo,PHI,36.0,80.0,0.5375,43.0,37.0,36.3,11.5,4.0,8.0,50.1,0.0,0.0,0.0,3.5,4.6,76.4,3.2,7.6,10.8,1.0,2.0,0.4,2.4,3.0,32.3,33.0,1.0,3.6
