DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
09-10,Aaron Brooks,HOU,25.0,82.0,0.5121951219512195,42.0,40.0,35.6,19.6,7.0,16.2,43.2,2.5,6.4,39.8,3.0,3.6,82.2,0.7,2.0,2.6,5.3,2.8,0.8,0.2,2.4,30.9,6.0,0.0,-0.3
09-10,Chauncey Billups,DEN,33.0,73.0,0.684931506849315,50.0,23.0,34.1,19.5,5.5,13.2,41.8,2.2,5.6,38.6,6.4,7.0,91.0,0.3,2.8,3.1,5.6,2.4,1.1,0.1,2.1,33.0,4.0,0.0,2.9
09-10,Carlos Boozer,UTA,28.0,78.0,0.6410256410256411,50.0,28.0,34.3,19.5,7.9,14.1,56.2,0.0,0.0,0.0,3.7,4.9,74.2,2.3,8.9,11.2,3.2,2.7,1.1,0.5,3.5,39.6,55.0,0.0,3.3
09-10,David West,NOH,29.0,81.0,0.4567901234567901,37.0,44.0,36.4,19.0,7.6,15.1,50.5,0.1,0.3,25.9,3.7,4.2,86.5,2.0,5.4,7.5,3.0,2.1,0.9,0.7,2.9,35.3,21.0,0.0,-2.2
09-10,Brook Lopez,NJN,22.0,82.0,0.14634146341463414,12.0,70.0,36.9,18.8,6.9,13.8,49.9,0.0,0.0,0.0,5.1,6.2,81.7,3.3,5.4,8.6,2.3,2.5,0.7,1.7,3.1,37.2,33.0,0.0,-7.2
09-10,Antawn Jamison,CLE,34.0,66.0,0.48484848484848486,32.0,34.0,36.5,18.7,7.2,15.7,46.1,1.3,3.7,34.4,2.9,4.5,64.7,2.1,6.3,8.4,1.3,1.4,1.1,0.3,2.7,33.5,25.0,0.0,0.9
09-10,Chris Paul,NOH,25.0,45.0,0.5111111111111111,23.0,22.0,38.1,18.7,7.0,14.2,49.3,1.2,2.8,40.9,3.6,4.2,84.7,0.4,3.8,4.2,10.7,2.5,2.1,0.2,2.6,44.2,23.0,1.0,0.2
09-10,Deron Williams,UTA,26.0,76.0,0.6578947368421053,50.0,26.0,36.9,18.7,6.5,13.9,46.9,1.3,3.4,37.1,4.4,5.5,80.1,0.7,3.3,4.0,10.5,3.3,1.3,0.2,2.7,40.3,44.0,0.0,5.7
09-10,Chris Kaman,LAC,28.0,76.0,0.3815789473684211,29.0,47.0,34.3,18.5,7.8,15.8,49.0,0.0,0.1,0.0,3.0,4.0,74.9,2.4,6.8,9.3,1.6,2.9,0.5,1.2,2.8,34.2,33.0,0.0,-3.9
09-10,Dwight Howard,ORL,24.0,82.0,0.7195121951219512,59.0,23.0,34.7,18.3,6.2,10.2,61.2,0.0,0.1,0.0,5.9,10.0,59.2,3.5,9.7,13.2,1.8,3.3,0.9,2.8,3.5,44.5,64.0,0.0,7.6
09-10,Pau Gasol,LAL,29.0,65.0,0.7076923076923077,46.0,19.0,37.0,18.3,7.0,13.0,53.6,0.0,0.1,0.0,4.4,5.6,79.0,3.7,7.6,11.3,3.4,2.2,0.6,1.7,2.3,41.6,40.0,0.0,4.8
09-10,Paul Pierce,BOS,32.0,71.0,0.6338028169014085,45.0,26.0,34.0,18.3,5.8,12.2,47.2,1.5,3.7,41.4,5.2,6.1,85.2,0.5,3.8,4.4,3.1,2.3,1.2,0.4,2.8,30.6,1.0,0.0,3.5
09-10,Gerald Wallace,CHA,27.0,76.0,0.5394736842105263,41.0,35.0,41.0,18.2,6.0,12.4,48.4,0.7,1.8,37.1,5.6,7.2,77.6,2.0,8.1,10.0,2.1,2.3,1.5,1.1,2.6,39.0,33.0,0.0,1.8
09-10,Richard Hamilton,DET,32.0,46.0,0.30434782608695654,14.0,32.0,33.7,18.1,6.4,15.6,40.9,0.9,3.0,29.7,4.4,5.2,84.6,0.7,2.0,2.7,4.4,2.5,0.7,0.1,2.5,27.5,2.0,0.0,-3.0
09-10,Jamal Crawford,ATL,30.0,79.0,0.6455696202531646,51.0,28.0,31.1,18.0,6.3,14.0,44.9,2.1,5.4,38.2,3.4,4.0,85.7,0.4,2.1,2.5,3.0,1.7,0.8,0.2,1.7,26.6,0.0,0.0,3.2
09-10,Tim Duncan,SAS,34.0,78.0,0.6025641025641025,47.0,31.0,31.3,17.9,7.2,13.9,51.8,0.0,0.1,18.2,3.5,4.8,72.5,2.8,7.3,10.1,3.2,1.8,0.6,1.5,1.9,39.2,38.0,0.0,4.9
09-10,LaMarcus Aldridge,POR,24.0,78.0,0.6282051282051282,49.0,29.0,37.5,17.9,7.4,15.0,49.5,0.1,0.2,31.3,2.9,3.9,75.7,2.5,5.6,8.0,2.1,1.3,0.9,0.6,3.0,33.7,24.0,0.0,3.2
09-10,Al Harrington,NYK,30.0,72.0,0.3611111111111111,26.0,46.0,30.5,17.7,6.2,14.3,43.5,1.9,5.7,34.2,3.3,4.4,75.7,1.2,4.4,5.6,1.5,1.8,0.9,0.4,2.9,28.6,6.0,0.0,-3.1
09-10,Luol Deng,CHI,25.0,70.0,0.5285714285714286,37.0,33.0,37.9,17.6,6.8,14.5,46.6,0.5,1.2,38.6,3.6,4.7,76.4,1.9,5.4,7.3,2.0,1.9,0.9,0.9,1.8,32.9,13.0,0.0,0.8
09-10,Stephen Curry,GSW,22.0,80.0,0.3125,25.0,55.0,36.2,17.5,6.6,14.3,46.2,2.1,4.8,43.7,2.2,2.5,88.5,0.6,3.9,4.5,5.9,3.0,1.9,0.2,3.2,35.1,12.0,1.0,-2.3
09-10,O.J. Mayo,MEM,22.0,82.0,0.4878048780487805,40.0,42.0,38.0,17.5,6.6,14.4,45.8,1.7,4.3,38.3,2.6,3.2,80.9,0.7,3.0,3.8,3.0,2.1,1.2,0.2,2.1,28.5,0.0,0.0,-0.7
09-10,Andrea Bargnani,TOR,24.0,80.0,0.4875,39.0,41.0,35.0,17.2,6.7,14.3,47.0,1.5,4.1,37.2,2.3,2.9,77.4,1.3,4.9,6.2,1.2,1.5,0.3,1.4,2.7,29.9,10.0,0.0,-1.9
09-10,Al Jefferson,MIN,25.0,76.0,0.19736842105263158,15.0,61.0,32.4,17.1,7.4,14.8,49.8,0.0,0.1,0.0,2.4,3.5,68.0,2.4,6.9,9.3,1.8,1.8,0.8,1.3,2.7,35.5,35.0,0.0,-6.8
09-10,Andre Iguodala,PHI,26.0,82.0,0.32926829268292684,27.0,55.0,38.9,17.1,6.0,13.7,44.3,1.1,3.7,31.0,3.8,5.2,73.3,1.0,5.5,6.5,5.8,2.7,1.7,0.7,1.8,38.0,11.0,0.0,-3.2
09-10,Devin Harris,NJN,27.0,64.0,0.171875,11.0,53.0,34.7,16.9,5.6,13.8,40.3,0.9,3.4,27.6,4.8,6.0,79.8,0.4,2.8,3.2,6.6,2.8,1.2,0.3,2.8,32.3,6.0,0.0,-7.5
09-10,Eric Gordon,LAC,21.0,62.0,0.3709677419354839,23.0,39.0,36.0,16.9,5.7,12.6,44.9,1.9,5.2,37.1,3.6,4.8,74.2,0.4,2.2,2.6,3.0,2.3,1.1,0.2,1.5,26.1,0.0,0.0,-3.7
09-10,Carl Landry,SAC,26.0,80.0,0.425,34.0,46.0,30.9,16.8,6.2,11.6,53.6,0.0,0.0,33.3,4.3,5.3,80.6,2.4,3.5,5.9,0.8,1.7,0.7,0.8,2.9,27.8,8.0,0.0,-1.2
09-10,Rodney Stuckey,DET,24.0,73.0,0.3150684931506849,23.0,50.0,34.2,16.6,6.2,15.2,40.5,0.2,1.1,22.8,4.1,4.9,83.3,0.9,2.9,3.8,4.8,2.2,1.4,0.2,2.8,30.8,5.0,0.0,-1.5
09-10,Jason Terry,DAL,32.0,77.0,0.6623376623376623,51.0,26.0,33.0,16.6,5.9,13.5,43.8,1.8,4.8,36.5,3.0,3.5,86.6,0.2,1.6,1.8,3.8,1.4,1.2,0.2,1.8,27.4,1.0,0.0,2.3
09-10,Vince Carter,ORL,33.0,75.0,0.72,54.0,21.0,30.8,16.6,5.8,13.5,42.8,1.6,4.3,36.7,3.4,4.1,84.0,0.4,3.5,3.9,3.1,1.4,0.7,0.2,2.5,27.4,1.0,0.0,6.6
09-10,Manu Ginobili,SAS,32.0,75.0,0.6133333333333333,46.0,29.0,28.7,16.5,5.3,12.0,44.1,1.8,4.7,37.7,4.1,4.7,87.0,0.9,2.9,3.8,4.9,2.1,1.4,0.3,2.1,31.5,3.0,0.0,5.2
09-10,Steve Nash,PHX,36.0,81.0,0.654320987654321,53.0,28.0,32.8,16.5,6.2,12.2,50.7,1.5,3.6,42.6,2.6,2.8,93.8,0.4,2.9,3.3,11.0,3.6,0.5,0.1,1.3,35.3,49.0,0.0,4.7
09-10,Ray Allen,BOS,34.0,80.0,0.625,50.0,30.0,35.2,16.3,5.8,12.2,47.7,1.8,5.0,36.3,2.9,3.2,91.3,0.6,2.6,3.2,2.6,1.6,0.8,0.3,2.3,25.8,0.0,0.0,5.2
09-10,Caron Butler,DAL,30.0,74.0,0.47297297297297297,35.0,39.0,37.6,16.3,6.1,14.2,42.8,0.6,2.0,29.0,3.6,4.3,83.8,1.4,4.8,6.2,2.1,2.2,1.6,0.3,2.6,30.4,9.0,0.0,-0.3
09-10,Luis Scola,HOU,30.0,82.0,0.5121951219512195,42.0,40.0,32.6,16.2,6.8,13.3,51.4,0.0,0.1,20.0,2.5,3.3,77.9,2.1,6.5,8.6,2.1,2.0,0.8,0.3,3.0,30.9,32.0,0.0,-0.7
09-10,Russell Westbrook,OKC,21.0,82.0,0.6097560975609756,50.0,32.0,34.3,16.1,5.9,14.1,41.8,0.3,1.3,22.1,4.0,5.1,78.0,1.7,3.1,4.9,8.0,3.3,1.3,0.4,2.5,35.8,24.0,1.0,3.4
09-10,Tony Parker,SAS,28.0,56.0,0.6071428571428571,34.0,22.0,30.9,16.0,6.2,12.8,48.7,0.2,0.6,29.4,3.3,4.4,75.6,0.1,2.3,2.4,5.7,2.7,0.5,0.1,1.7,26.7,3.0,0.0,3.9
09-10,Andrew Bogut,MIL,25.0,69.0,0.5797101449275363,40.0,29.0,32.3,15.9,6.9,13.2,52.0,0.0,0.0,0.0,2.2,3.4,62.9,3.0,7.1,10.2,1.8,1.9,0.6,2.5,3.2,38.2,37.0,0.0,3.3
09-10,Mo Williams,CLE,27.0,69.0,0.7246376811594203,50.0,19.0,34.2,15.8,5.5,12.4,44.2,2.3,5.4,42.9,2.6,2.9,89.4,0.4,2.6,3.0,5.3,2.5,1.0,0.3,2.5,28.9,5.0,0.0,3.8
09-10,Jason Richardson,PHX,29.0,79.0,0.6582278481012658,52.0,27.0,31.5,15.7,6.0,12.6,47.4,2.0,5.1,39.3,1.7,2.3,73.9,1.0,4.1,5.1,1.8,1.2,0.8,0.4,2.1,27.1,3.0,0.0,3.8
09-10,Josh Smith,ATL,24.0,81.0,0.6419753086419753,52.0,29.0,35.4,15.7,6.2,12.3,50.5,0.0,0.1,0.0,3.2,5.2,61.8,2.8,6.0,8.7,4.2,2.4,1.6,2.1,3.0,41.2,27.0,1.0,4.9
09-10,Brandon Jennings,MIL,20.0,82.0,0.5609756097560976,46.0,36.0,32.6,15.5,5.5,14.8,37.1,1.8,4.7,37.4,2.7,3.3,81.7,0.6,2.8,3.4,5.7,2.4,1.3,0.2,2.3,30.3,2.0,0.0,1.4
09-10,JR Smith,DEN,24.0,75.0,0.64,48.0,27.0,27.8,15.4,5.7,13.8,41.4,2.1,6.2,33.8,1.9,2.7,70.6,0.4,2.7,3.1,2.4,1.9,1.3,0.3,2.3,25.7,0.0,0.0,3.4
09-10,John Salmons,MIL,30.0,81.0,0.5925925925925926,48.0,33.0,34.9,15.4,5.4,12.2,44.1,1.5,3.8,38.2,3.1,3.8,83.0,0.4,2.9,3.3,2.8,1.5,1.2,0.3,2.0,26.6,0.0,0.0,1.7
09-10,Wilson Chandler,NYK,23.0,65.0,0.35384615384615387,23.0,42.0,35.7,15.3,6.3,13.2,47.9,0.6,2.3,26.7,2.0,2.5,80.6,1.4,3.9,5.4,2.1,1.7,0.7,0.8,2.8,27.6,4.0,0.0,-1.9
09-10,Baron Davis,LAC,31.0,75.0,0.36,27.0,48.0,33.6,15.3,5.5,13.5,40.6,1.1,3.9,27.7,3.2,3.9,82.1,0.7,2.9,3.5,8.0,2.8,1.7,0.6,2.8,35.4,18.0,1.0,-2.6
09-10,Reggie Williams,GSW,23.0,24.0,0.375,9.0,15.0,32.6,15.2,5.8,11.8,49.5,1.4,3.8,35.9,2.2,2.6,83.9,0.8,3.8,4.6,2.8,1.2,1.0,0.3,2.0,27.3,0.0,0.0,-2.2
09-10,Jeff Green,OKC,23.0,82.0,0.6097560975609756,50.0,32.0,37.1,15.1,5.9,13.0,45.3,1.3,3.8,33.3,2.0,2.7,74.0,1.4,4.6,6.0,1.6,1.6,1.3,0.9,2.7,29.5,11.0,0.0,1.5
09-10,Danilo Gallinari,NYK,21.0,81.0,0.345679012345679,28.0,53.0,33.9,15.1,4.8,11.4,42.3,2.3,6.0,38.1,3.1,3.8,81.8,0.8,4.1,4.9,1.7,1.4,0.9,0.7,2.4,27.0,5.0,0.0,-1.6
09-10,Andrew Bynum,LAL,22.0,65.0,0.7230769230769231,47.0,18.0,30.4,15.0,6.0,10.6,57.0,0.0,0.0,0.0,3.0,4.0,73.9,2.7,5.6,8.3,1.0,1.8,0.5,1.4,3.0,30.8,21.0,0.0,4.2
09-10,Trevor Ariza,HOU,24.0,72.0,0.5138888888888888,37.0,35.0,36.5,14.9,5.5,13.9,39.4,1.9,5.7,33.4,2.1,3.2,64.9,1.1,4.5,5.6,3.8,2.2,1.8,0.6,2.3,32.0,6.0,1.0,-0.2
09-10,Michael Beasley,MIA,21.0,78.0,0.5641025641025641,44.0,34.0,29.8,14.8,6.0,13.3,45.0,0.4,1.3,27.5,2.5,3.1,80.0,1.6,4.8,6.4,1.3,1.7,1.0,0.6,2.8,27.7,11.0,0.0,0.2
09-10,Marc Gasol,MEM,25.0,69.0,0.5072463768115942,35.0,34.0,35.8,14.6,5.5,9.4,58.1,0.0,0.0,0.0,3.7,5.4,67.0,3.0,6.3,9.3,2.4,2.0,1.0,1.6,3.7,35.1,28.0,0.0,1.6
09-10,Troy Murphy,IND,30.0,72.0,0.3472222222222222,25.0,47.0,32.6,14.6,5.3,11.3,47.2,1.8,4.6,38.4,2.1,2.7,79.8,1.8,8.4,10.2,2.1,1.4,1.0,0.5,2.4,33.0,39.0,0.0,-3.7
09-10,Marcus Thornton,NOH,23.0,73.0,0.4520547945205479,33.0,40.0,25.6,14.5,5.5,12.1,45.1,1.6,4.3,37.4,2.0,2.4,81.4,1.0,1.9,2.9,1.6,1.0,0.8,0.2,1.7,22.1,0.0,0.0,-1.1
09-10,Kevin Garnett,BOS,34.0,69.0,0.6376811594202898,44.0,25.0,29.9,14.3,5.8,11.2,52.1,0.0,0.1,20.0,2.7,3.2,83.7,1.1,6.2,7.3,2.7,1.5,1.0,0.8,2.5,31.1,10.0,0.0,4.5
09-10,Al Horford,ATL,24.0,81.0,0.6419753086419753,52.0,29.0,35.1,14.2,5.8,10.5,55.1,0.0,0.0,100.0,2.6,3.3,78.9,2.9,7.0,9.9,2.3,1.5,0.7,1.1,2.8,33.6,39.0,0.0,5.7
09-10,Andray Blatche,WAS,23.0,81.0,0.32098765432098764,26.0,55.0,27.9,14.1,5.9,12.3,47.8,0.2,0.5,29.5,2.1,2.9,74.4,2.0,4.3,6.3,2.1,2.2,1.0,0.9,2.7,28.3,16.0,0.0,-3.5
09-10,Rashard Lewis,ORL,30.0,72.0,0.7222222222222222,52.0,20.0,32.9,14.1,4.9,11.2,43.5,2.3,5.9,39.7,2.0,2.5,80.6,0.9,3.6,4.4,1.5,1.5,1.1,0.4,2.5,24.5,4.0,0.0,4.8
09-10,Kevin Love,MIN,21.0,60.0,0.2,12.0,48.0,28.6,14.0,4.9,10.8,45.0,0.6,1.8,33.0,3.8,4.6,81.5,3.8,7.2,11.0,2.3,2.0,0.7,0.4,2.3,31.9,36.0,0.0,-3.8
09-10,Lou Williams,PHI,23.0,64.0,0.359375,23.0,41.0,29.9,14.0,5.0,10.6,47.0,1.1,3.2,34.0,3.0,3.6,82.4,0.4,2.5,2.9,4.2,1.7,1.3,0.2,1.7,26.6,2.0,0.0,-1.6
09-10,Andre Miller,POR,34.0,82.0,0.6097560975609756,50.0,32.0,30.5,14.0,4.9,11.1,44.5,0.2,1.0,20.0,3.9,4.8,82.1,1.0,2.3,3.2,5.4,2.1,1.1,0.1,2.1,27.6,9.0,0.0,3.6
09-10,Kelenna Azubuike,GSW,26.0,9.0,0.3333333333333333,3.0,6.0,25.7,13.9,5.3,9.8,54.5,1.1,3.0,37.0,2.1,3.1,67.9,1.3,3.2,4.6,1.1,0.8,0.6,1.0,1.8,24.9,0.0,0.0,-4.6
09-10,Nene,DEN,27.0,82.0,0.6463414634146342,53.0,29.0,33.6,13.8,5.1,8.7,58.7,0.0,0.0,0.0,3.6,5.1,70.4,2.0,5.6,7.6,2.5,1.5,1.4,1.0,3.4,32.4,14.0,0.0,3.9
09-10,Thaddeus Young,PHI,22.0,67.0,0.34328358208955223,23.0,44.0,32.0,13.8,5.7,12.1,47.0,0.7,2.1,34.8,1.7,2.5,69.1,1.9,3.3,5.2,1.4,1.9,1.2,0.2,2.0,24.7,6.0,0.0,-2.1
09-10,Ben Gordon,DET,27.0,62.0,0.2903225806451613,18.0,44.0,27.9,13.8,4.7,11.3,41.6,1.2,3.8,32.1,3.2,3.7,86.1,0.4,1.5,1.9,2.7,1.9,0.8,0.1,2.4,20.9,0.0,0.0,-3.1
09-10,Allen Iverson,PHI,35.0,28.0,0.35714285714285715,10.0,18.0,30.9,13.8,4.9,11.3,43.0,0.3,0.9,36.0,3.7,4.7,79.4,0.6,2.3,2.8,4.0,2.3,0.7,0.1,1.7,23.2,0.0,0.0,-1.5
09-10,Rajon Rondo,BOS,24.0,81.0,0.6049382716049383,49.0,32.0,36.6,13.7,5.7,11.2,50.8,0.2,1.0,21.3,2.2,3.5,62.1,1.2,3.2,4.4,9.8,3.0,2.3,0.1,2.4,38.1,40.0,2.0,3.7
09-10,Jermaine O'Neal,MIA,31.0,70.0,0.5285714285714286,37.0,33.0,28.4,13.6,5.6,10.6,52.9,0.0,0.0,0.0,2.3,3.2,72.0,1.8,5.2,6.9,1.3,1.8,0.4,1.4,3.0,27.2,14.0,0.0,2.7
09-10,Mehmet Okur,UTA,31.0,73.0,0.6164383561643836,45.0,28.0,29.4,13.5,4.9,10.6,45.8,1.1,2.9,38.5,2.7,3.3,82.0,1.8,5.2,7.1,1.6,1.7,0.5,1.1,3.1,27.6,13.0,0.0,2.5
09-10,Jonny Flynn,MIN,21.0,81.0,0.18518518518518517,15.0,66.0,28.9,13.5,4.9,11.8,41.7,1.0,2.7,35.8,2.8,3.3,82.6,0.3,2.1,2.4,4.4,2.9,1.0,0.0,1.2,23.2,0.0,0.0,-7.7
09-10,Tayshaun Prince,DET,30.0,49.0,0.24489795918367346,12.0,37.0,34.0,13.5,5.8,11.8,48.6,0.6,1.5,37.0,1.4,2.0,71.4,1.4,3.6,5.1,3.3,1.2,0.7,0.4,1.6,26.7,2.0,0.0,-3.0
09-10,Elton Brand,PHI,31.0,76.0,0.35526315789473684,27.0,49.0,30.2,13.1,5.4,11.3,48.0,0.0,0.0,0.0,2.3,3.1,73.8,2.4,3.7,6.1,1.4,1.7,1.1,1.1,3.1,27.2,7.0,0.0,-0.9
09-10,Anthony Morrow,GSW,24.0,69.0,0.34782608695652173,24.0,45.0,29.2,13.0,4.8,10.2,46.8,2.0,4.4,45.6,1.5,1.7,88.6,0.9,2.9,3.8,1.5,1.2,0.9,0.2,2.3,22.1,3.0,0.0,-0.9
09-10,Corey Brewer,MIN,24.0,82.0,0.18292682926829268,15.0,67.0,30.3,13.0,5.0,11.6,43.1,1.0,2.9,34.6,2.0,3.1,64.8,0.9,2.5,3.4,2.4,2.0,1.4,0.4,2.7,24.0,1.0,0.0,-6.2
09-10,Beno Udrih,SAC,27.0,79.0,0.3037974683544304,24.0,55.0,31.3,12.9,5.3,10.6,49.3,0.9,2.5,37.7,1.5,1.8,83.7,0.5,2.3,2.8,4.7,1.7,1.1,0.1,2.1,25.4,6.0,1.0,-2.2
09-10,Josh Howard,WAS,30.0,35.0,0.6,21.0,14.0,26.2,12.7,4.5,11.1,40.5,0.7,2.5,26.7,3.1,4.0,78.4,0.9,2.7,3.6,1.4,1.3,0.7,0.3,2.6,20.9,0.0,0.0,0.0
09-10,Peja Stojakovic,NOH,33.0,62.0,0.5161290322580645,32.0,30.0,31.4,12.6,4.5,11.1,40.4,2.1,5.7,37.5,1.5,1.7,89.7,0.6,3.0,3.7,1.5,0.9,0.8,0.1,1.3,20.9,1.0,0.0,-0.6
09-10,Jameer Nelson,ORL,28.0,65.0,0.7076923076923077,46.0,19.0,28.6,12.6,4.9,10.9,44.9,1.3,3.5,38.1,1.5,1.8,84.5,0.4,2.6,3.0,5.4,2.1,0.7,0.0,2.3,24.5,4.0,0.0,4.9
09-10,Jason Thompson,SAC,23.0,75.0,0.29333333333333333,22.0,53.0,31.4,12.5,4.9,10.5,47.2,0.0,0.1,10.0,2.6,3.7,71.5,3.0,5.5,8.5,1.7,1.9,0.5,1.0,3.7,27.9,24.0,0.0,-3.0
09-10,Courtney Lee,NJN,24.0,71.0,0.15492957746478872,11.0,60.0,33.5,12.5,4.8,10.9,43.6,1.1,3.2,33.8,1.9,2.2,86.9,0.8,2.7,3.5,1.7,1.1,1.3,0.3,1.8,23.0,0.0,0.0,-5.8
09-10,Darren Collison,NOH,22.0,76.0,0.4473684210526316,34.0,42.0,27.8,12.4,4.9,10.4,47.7,0.6,1.5,40.0,1.9,2.3,85.1,0.5,2.0,2.5,5.7,2.7,1.0,0.1,1.2,24.6,14.0,1.0,-2.3
