DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
12-13,Tony Parker,SAS,31.0,66.0,0.7121212121212122,47.0,19.0,32.9,20.3,7.9,15.1,52.2,0.4,1.0,35.3,4.2,5.0,84.5,0.3,2.7,3.0,7.6,2.6,0.8,0.1,1.4,35.4,17.0,1.0,6.8
12-13,Brook Lopez,BKN,25.0,74.0,0.6216216216216216,46.0,28.0,30.5,19.4,7.7,14.8,52.1,0.0,0.0,0.0,4.0,5.3,75.8,2.8,4.1,6.9,0.9,1.8,0.4,2.1,2.1,35.0,12.0,0.0,3.9
12-13,Monta Ellis,MIL,27.0,82.0,0.4634146341463415,38.0,44.0,37.5,19.2,7.3,17.5,41.6,1.1,4.0,28.7,3.5,4.6,77.3,0.5,3.3,3.9,6.0,3.1,2.1,0.4,2.0,37.3,9.0,0.0,-0.5
12-13,Damian Lillard,POR,22.0,82.0,0.4024390243902439,33.0,49.0,38.6,19.0,6.7,15.7,42.9,2.3,6.1,36.8,3.3,3.9,84.4,0.5,2.6,3.1,6.5,3.0,0.9,0.2,2.1,33.0,7.0,0.0,-0.8
12-13,Deron Williams,BKN,29.0,78.0,0.5897435897435898,46.0,32.0,36.4,18.9,6.3,14.4,44.0,2.2,5.7,37.8,4.1,4.7,85.9,0.4,2.6,3.0,7.7,2.8,1.0,0.4,2.5,35.4,21.0,0.0,2.2
12-13,Paul Pierce,BOS,35.0,77.0,0.5324675324675324,41.0,36.0,33.4,18.6,6.2,14.2,43.6,1.9,5.0,38.0,4.3,5.5,78.7,0.6,5.7,6.3,4.8,2.8,1.1,0.4,2.7,35.0,12.0,3.0,1.6
12-13,John Wall,WAS,22.0,49.0,0.4897959183673469,24.0,25.0,32.7,18.5,6.6,15.0,44.1,0.2,0.9,26.7,5.0,6.2,80.4,0.7,3.3,4.0,7.6,3.2,1.3,0.8,2.4,37.7,14.0,0.0,0.9
12-13,David Lee,GSW,30.0,79.0,0.5822784810126582,46.0,33.0,36.8,18.5,7.6,14.7,51.9,0.0,0.1,0.0,3.2,4.1,79.7,2.8,8.5,11.2,3.5,2.6,0.8,0.3,3.1,38.0,56.0,1.0,2.2
12-13,Kevin Love,MIN,24.0,18.0,0.5,9.0,9.0,34.3,18.3,5.8,16.6,35.2,1.1,5.1,21.7,5.6,7.9,70.4,3.6,10.4,14.0,2.3,2.2,0.7,0.5,1.9,40.1,14.0,0.0,0.1
12-13,Rudy Gay,TOR,26.0,75.0,0.6133333333333333,46.0,29.0,35.8,18.2,6.9,16.7,41.6,1.1,3.5,32.3,3.2,3.9,81.4,1.3,4.8,6.1,2.7,2.6,1.5,0.7,2.4,33.6,6.0,0.0,2.9
12-13,DeMar DeRozan,TOR,23.0,82.0,0.4146341463414634,34.0,48.0,36.7,18.1,6.7,15.0,44.5,0.4,1.5,28.3,4.3,5.2,83.1,0.6,3.3,3.9,2.5,1.8,0.9,0.3,2.1,28.3,0.0,0.0,-1.4
12-13,JR Smith,NYK,27.0,80.0,0.6625,53.0,27.0,33.5,18.1,6.6,15.6,42.2,1.9,5.5,35.6,3.0,3.9,76.2,0.8,4.5,5.3,2.7,1.7,1.3,0.3,2.8,31.5,8.0,0.0,3.7
12-13,Blake Griffin,LAC,24.0,80.0,0.6875,55.0,25.0,32.5,18.0,7.2,13.4,53.8,0.1,0.4,17.9,3.5,5.3,66.0,2.3,6.0,8.3,3.7,2.3,1.2,0.6,2.9,36.7,28.0,1.0,4.8
12-13,Al Jefferson,UTA,28.0,78.0,0.5256410256410257,41.0,37.0,33.1,17.8,7.8,15.8,49.4,0.0,0.2,11.8,2.1,2.8,77.0,2.0,7.2,9.2,2.1,1.3,1.0,1.1,2.2,37.2,37.0,0.0,-2.0
12-13,Tim Duncan,SAS,37.0,69.0,0.7246376811594203,50.0,19.0,30.1,17.8,7.1,14.1,50.2,0.0,0.1,28.6,3.6,4.3,81.7,1.8,8.1,9.9,2.7,2.1,0.7,2.7,1.7,41.7,36.0,0.0,6.7
12-13,Kemba Walker,CHA,23.0,82.0,0.25609756097560976,21.0,61.0,34.9,17.7,6.4,15.2,42.3,1.3,4.0,32.2,3.6,4.5,79.8,0.7,2.7,3.5,5.7,2.4,2.0,0.4,1.9,35.1,5.0,0.0,-5.7
12-13,Jrue Holiday,PHI,23.0,78.0,0.4358974358974359,34.0,44.0,37.5,17.7,7.1,16.5,43.1,1.2,3.2,36.8,2.3,3.1,75.2,1.1,3.1,4.2,8.0,3.7,1.6,0.4,2.2,37.0,20.0,1.0,-1.6
12-13,Brandon Jennings,MIL,23.0,80.0,0.475,38.0,42.0,36.2,17.5,6.2,15.6,39.9,2.2,5.8,37.5,2.9,3.5,81.9,0.7,2.3,3.1,6.5,2.5,1.6,0.1,1.9,33.4,13.0,0.0,-3.6
12-13,Josh Smith,ATL,27.0,76.0,0.5263157894736842,40.0,36.0,35.3,17.5,7.2,15.6,46.5,0.8,2.6,30.3,2.2,4.2,51.7,1.8,6.7,8.4,4.2,3.0,1.2,1.8,2.3,40.0,29.0,0.0,1.1
12-13,Paul George,IND,23.0,79.0,0.6075949367088608,48.0,31.0,37.6,17.4,6.2,14.9,41.9,2.2,5.9,36.2,2.8,3.5,80.7,1.1,6.5,7.6,4.1,2.9,1.8,0.6,2.9,37.2,23.0,1.0,4.6
12-13,Al Horford,ATL,27.0,74.0,0.5675675675675675,42.0,32.0,37.2,17.4,7.8,14.3,54.3,0.0,0.1,50.0,1.8,2.8,64.4,2.6,7.6,10.2,3.2,2.0,1.1,1.1,2.2,38.9,43.0,0.0,2.2
12-13,Dirk Nowitzki,DAL,35.0,53.0,0.5283018867924528,28.0,25.0,31.3,17.3,6.5,13.7,47.1,1.2,3.0,41.4,3.1,3.6,86.0,0.7,6.2,6.8,2.5,1.3,0.7,0.7,1.8,32.2,6.0,0.0,1.1
12-13,David West,IND,32.0,73.0,0.589041095890411,43.0,30.0,33.4,17.1,6.9,13.8,49.8,0.1,0.3,21.1,3.3,4.3,76.8,2.0,5.7,7.7,2.9,2.2,1.0,0.9,2.0,34.5,16.0,1.0,5.0
12-13,DeMarcus Cousins,SAC,22.0,75.0,0.3466666666666667,26.0,49.0,30.5,17.1,6.4,13.8,46.5,0.1,0.3,18.2,4.2,5.6,73.8,3.0,7.0,9.9,2.7,3.0,1.4,0.7,3.6,36.5,35.0,1.0,-4.0
12-13,Dwight Howard,LAL,27.0,76.0,0.5526315789473685,42.0,34.0,35.8,17.1,6.2,10.7,57.8,0.0,0.1,16.7,4.7,9.5,49.2,3.3,9.1,12.4,1.4,3.0,1.1,2.4,3.8,41.8,48.0,0.0,1.8
12-13,Eric Gordon,NOH,24.0,42.0,0.38095238095238093,16.0,26.0,30.1,17.0,5.6,13.9,40.2,1.3,4.1,32.4,4.5,5.3,84.2,0.2,1.6,1.8,3.3,2.8,1.1,0.2,1.8,25.1,0.0,0.0,-0.9
12-13,Chris Paul,LAC,28.0,70.0,0.7142857142857143,50.0,20.0,33.4,16.9,5.9,12.2,48.1,1.1,3.3,32.8,4.1,4.6,88.5,0.8,3.0,3.7,9.7,2.3,2.4,0.1,2.0,41.4,31.0,0.0,6.2
12-13,Ty Lawson,DEN,25.0,73.0,0.6712328767123288,49.0,24.0,34.4,16.7,6.1,13.3,46.1,1.2,3.2,36.6,3.2,4.3,75.6,0.5,2.2,2.7,6.9,2.5,1.5,0.1,1.8,32.4,9.0,0.0,3.9
12-13,Chris Bosh,MIA,29.0,74.0,0.7837837837837838,58.0,16.0,33.2,16.6,6.6,12.3,53.5,0.3,1.0,28.4,3.3,4.1,79.8,1.8,5.0,6.8,1.7,1.7,0.9,1.4,2.3,32.3,15.0,0.0,6.4
12-13,Klay Thompson,GSW,23.0,82.0,0.573170731707317,47.0,35.0,35.8,16.6,6.2,14.7,42.2,2.6,6.4,40.1,1.6,1.9,84.1,0.4,3.3,3.7,2.2,1.9,1.0,0.5,2.9,27.3,0.0,0.0,1.3
12-13,Arron Afflalo,ORL,27.0,64.0,0.28125,18.0,46.0,36.0,16.5,6.2,14.1,43.9,1.1,3.8,30.0,3.0,3.5,85.7,0.5,3.3,3.7,3.2,2.2,0.6,0.2,2.1,26.1,0.0,0.0,-5.0
12-13,Jamal Crawford,LAC,33.0,76.0,0.6710526315789473,51.0,25.0,29.3,16.5,5.9,13.4,43.8,2.0,5.2,37.6,2.8,3.3,87.1,0.3,1.4,1.7,2.5,1.9,1.0,0.2,0.9,24.1,0.0,0.0,4.8
12-13,Luol Deng,CHI,28.0,75.0,0.56,42.0,33.0,38.7,16.5,6.2,14.6,42.6,1.0,3.1,32.2,3.1,3.8,81.6,2.2,4.2,6.3,3.0,1.9,1.1,0.4,1.4,31.1,9.0,0.0,0.0
12-13,Nikola Pekovic,MIN,27.0,62.0,0.41935483870967744,26.0,36.0,31.6,16.3,6.2,12.0,52.0,0.0,0.0,0.0,3.9,5.2,74.4,3.7,5.1,8.8,0.9,1.6,0.7,0.8,2.3,31.0,26.0,0.0,-0.3
12-13,Joe Johnson,BKN,32.0,72.0,0.5972222222222222,43.0,29.0,36.7,16.3,6.2,14.6,42.3,2.1,5.5,37.5,1.8,2.2,82.0,0.7,2.3,3.0,3.5,1.7,0.7,0.2,1.4,26.1,0.0,0.0,4.0
12-13,Carlos Boozer,CHI,31.0,79.0,0.5443037974683544,43.0,36.0,32.2,16.2,6.9,14.4,47.7,0.0,0.0,0.0,2.4,3.3,73.1,2.2,7.5,9.8,2.3,2.2,0.8,0.4,3.0,32.7,44.0,0.0,-0.9
12-13,Danilo Gallinari,DEN,24.0,71.0,0.704225352112676,50.0,21.0,32.5,16.2,5.1,12.3,41.8,1.9,5.1,37.3,4.0,4.9,82.2,0.9,4.3,5.2,2.5,1.6,0.9,0.5,1.8,28.8,2.0,0.0,4.7
12-13,Ryan Anderson,NOH,25.0,81.0,0.3333333333333333,27.0,54.0,30.9,16.2,5.8,13.8,42.3,2.6,6.9,38.2,1.9,2.2,84.4,2.4,4.0,6.4,1.2,1.2,0.5,0.4,2.2,27.2,11.0,0.0,-3.2
12-13,Greg Monroe,DET,23.0,81.0,0.35802469135802467,29.0,52.0,33.2,16.0,6.3,13.1,48.6,0.0,0.0,0.0,3.3,4.8,68.9,2.9,6.7,9.6,3.5,2.9,1.3,0.7,2.3,35.8,37.0,1.0,-2.8
12-13,Gerald Henderson,CHA,25.0,68.0,0.22058823529411764,15.0,53.0,31.4,15.5,5.6,12.6,44.7,0.5,1.5,33.0,3.8,4.6,82.4,0.8,2.9,3.7,2.6,1.6,1.0,0.5,2.2,26.7,2.0,0.0,-5.9
12-13,Chandler Parsons,HOU,24.0,76.0,0.5526315789473685,42.0,34.0,36.3,15.5,6.0,12.4,48.6,2.0,5.2,38.5,1.5,2.0,72.9,1.0,4.3,5.3,3.5,1.9,1.0,0.4,1.9,29.5,8.0,0.0,2.0
12-13,Zach Randolph,MEM,31.0,76.0,0.6710526315789473,51.0,25.0,34.3,15.4,6.2,13.5,46.0,0.0,0.3,8.7,3.0,3.9,75.0,4.1,7.2,11.2,1.4,2.0,0.8,0.4,2.4,32.7,45.0,0.0,3.9
12-13,O.J. Mayo,DAL,25.0,82.0,0.5,41.0,41.0,35.5,15.3,5.6,12.5,44.9,1.7,4.3,40.7,2.3,2.8,82.0,0.4,3.1,3.5,4.4,2.6,1.1,0.3,2.4,27.9,2.0,0.0,-1.3
12-13,Tyreke Evans,SAC,23.0,65.0,0.3076923076923077,20.0,45.0,31.0,15.2,5.6,11.8,47.8,0.7,2.0,33.8,3.2,4.2,77.5,0.9,3.6,4.4,3.5,2.0,1.4,0.4,2.0,29.2,1.0,0.0,-3.3
12-13,Glen Davis,ORL,27.0,34.0,0.38235294117647056,13.0,21.0,31.3,15.1,6.3,14.1,44.8,0.0,0.1,0.0,2.5,3.4,71.8,1.6,5.6,7.2,2.1,1.9,0.9,0.6,2.6,29.6,10.0,0.0,-0.8
12-13,Thaddeus Young,PHI,25.0,76.0,0.4342105263157895,33.0,43.0,34.6,14.8,6.7,12.6,53.1,0.0,0.1,12.5,1.4,2.5,57.4,2.4,5.1,7.5,1.6,1.2,1.8,0.7,2.5,32.5,21.0,0.0,-0.4
12-13,Wesley Matthews,POR,26.0,69.0,0.4057971014492754,28.0,41.0,34.8,14.8,5.1,11.7,43.6,2.4,6.2,39.8,2.2,2.7,79.7,0.5,2.3,2.8,2.5,1.6,1.3,0.3,2.5,25.0,1.0,0.0,-1.2
12-13,Kevin Garnett,BOS,37.0,68.0,0.5294117647058824,36.0,32.0,29.7,14.8,6.2,12.5,49.6,0.0,0.2,12.5,2.3,3.0,78.6,1.1,6.7,7.8,2.3,1.6,1.1,0.9,2.3,32.2,19.0,0.0,1.6
12-13,Goran Dragic,PHX,27.0,77.0,0.3246753246753247,25.0,52.0,33.5,14.7,5.2,11.8,44.3,1.1,3.6,31.9,3.2,4.2,74.8,0.8,2.3,3.1,7.4,2.8,1.6,0.3,2.8,32.6,19.0,0.0,-3.1
12-13,Jameer Nelson,ORL,31.0,56.0,0.30357142857142855,17.0,39.0,35.3,14.7,5.5,13.9,39.2,2.2,6.3,34.1,1.6,1.8,87.3,0.4,3.3,3.7,7.4,2.8,1.3,0.1,2.9,31.6,14.0,0.0,-3.0
12-13,Dion Waiters,CLE,21.0,61.0,0.32786885245901637,20.0,41.0,28.8,14.7,5.5,13.4,41.2,1.0,3.3,31.0,2.6,3.5,74.6,0.4,2.1,2.4,3.0,2.0,1.0,0.3,1.9,23.8,0.0,0.0,-2.5
12-13,Mike Conley,MEM,25.0,80.0,0.675,54.0,26.0,34.5,14.6,5.2,11.8,44.0,1.3,3.7,36.2,2.9,3.5,83.0,0.5,2.3,2.8,6.1,2.4,2.2,0.3,2.1,32.2,7.0,0.0,6.3
12-13,Jeff Teague,ATL,25.0,80.0,0.5375,43.0,37.0,32.9,14.6,5.5,12.2,45.1,1.1,3.1,35.9,2.5,2.8,88.1,0.3,1.9,2.3,7.2,2.9,1.5,0.4,2.3,30.7,15.0,0.0,0.9
12-13,Paul Millsap,UTA,28.0,78.0,0.5256410256410257,41.0,37.0,30.4,14.6,5.5,11.2,49.0,0.2,0.5,33.3,3.4,4.6,74.2,2.3,4.8,7.1,2.6,1.8,1.3,1.0,3.0,32.2,15.0,0.0,0.1
12-13,Ramon Sessions,CHA,27.0,61.0,0.21311475409836064,13.0,48.0,27.1,14.4,4.5,11.1,40.8,0.5,1.8,30.8,4.8,5.7,83.9,0.4,2.3,2.8,3.8,1.7,0.8,0.1,1.5,24.3,0.0,0.0,-6.2
12-13,Nicolas Batum,POR,24.0,73.0,0.4383561643835616,32.0,41.0,38.4,14.3,4.8,11.4,42.3,2.3,6.1,37.2,2.4,2.9,84.8,1.3,4.3,5.6,4.9,2.6,1.2,1.1,1.9,33.1,7.0,2.0,-1.5
12-13,Amar'e Stoudemire,NYK,30.0,29.0,0.5517241379310345,16.0,13.0,23.5,14.2,5.3,9.2,57.7,0.0,0.0,0.0,3.6,4.5,80.8,2.1,2.9,5.0,0.4,1.7,0.3,0.7,3.1,22.4,0.0,0.0,0.9
12-13,George Hill,IND,27.0,76.0,0.6052631578947368,46.0,30.0,34.5,14.2,5.1,11.5,44.3,1.7,4.6,36.8,2.3,2.8,81.7,0.6,3.1,3.7,4.7,1.5,1.1,0.3,1.8,28.3,3.0,0.0,5.5
12-13,Lou Williams,ATL,26.0,39.0,0.5641025641025641,22.0,17.0,28.7,14.1,4.8,11.4,42.2,1.8,5.0,36.7,2.7,3.1,86.8,0.2,1.8,2.1,3.6,1.9,1.1,0.3,1.4,24.2,1.0,0.0,0.1
12-13,Gordon Hayward,UTA,23.0,72.0,0.5138888888888888,37.0,35.0,29.2,14.1,4.7,10.7,43.5,1.4,3.4,41.5,3.4,4.1,82.7,0.7,2.4,3.1,3.0,1.7,0.8,0.5,1.7,24.6,0.0,0.0,1.5
12-13,Anderson Varejao,CLE,30.0,25.0,0.2,5.0,20.0,36.0,14.1,5.5,11.6,47.8,0.0,0.2,0.0,3.1,4.1,75.5,5.5,8.9,14.4,3.4,1.8,1.5,0.6,2.7,40.8,16.0,0.0,-3.0
12-13,JJ Redick,MIL,29.0,78.0,0.3333333333333333,26.0,52.0,30.5,14.1,4.9,11.3,43.4,2.1,5.8,36.6,2.2,2.4,90.0,0.2,2.0,2.2,3.8,1.8,0.5,0.1,1.5,22.5,0.0,0.0,-1.2
12-13,Marc Gasol,MEM,28.0,80.0,0.6875,55.0,25.0,35.0,14.1,5.4,10.9,49.4,0.0,0.2,7.1,3.4,4.0,84.8,2.3,5.5,7.8,4.0,2.0,1.0,1.7,3.2,35.6,18.0,0.0,5.4
12-13,Kevin Martin,OKC,30.0,77.0,0.7402597402597403,57.0,20.0,27.7,14.0,4.5,10.1,45.0,2.1,4.8,42.6,2.8,3.2,89.0,0.4,1.9,2.3,1.4,1.3,0.9,0.1,1.8,20.6,0.0,0.0,5.7
12-13,Raymond Felton,NYK,29.0,68.0,0.6911764705882353,47.0,21.0,34.0,13.9,5.5,13.0,42.7,1.4,3.8,36.0,1.5,1.9,78.9,0.8,2.1,2.9,5.5,2.3,1.4,0.2,1.9,28.1,3.0,0.0,4.1
12-13,Bradley Beal,WAS,20.0,56.0,0.375,21.0,35.0,31.2,13.9,5.0,12.3,41.0,1.6,4.2,38.6,2.2,2.8,78.6,0.8,3.0,3.8,2.4,1.6,0.9,0.5,2.0,24.7,3.0,0.0,-1.6
12-13,Isaiah Thomas,SAC,24.0,79.0,0.34177215189873417,27.0,52.0,26.9,13.9,4.6,10.5,44.0,1.5,4.1,35.8,3.2,3.6,88.2,0.4,1.7,2.0,4.0,1.8,0.8,0.0,2.1,23.3,2.0,0.0,-1.8
12-13,Greivis Vasquez,NOH,26.0,78.0,0.3333333333333333,26.0,52.0,34.4,13.9,5.6,13.0,43.3,1.1,3.1,34.2,1.6,2.0,80.5,0.6,3.8,4.3,9.0,3.2,0.8,0.1,2.4,32.2,25.0,1.0,-2.3
12-13,Rajon Rondo,BOS,27.0,38.0,0.47368421052631576,18.0,20.0,37.4,13.7,5.9,12.2,48.4,0.3,1.3,24.0,1.6,2.4,64.5,1.1,4.4,5.6,11.1,3.9,1.8,0.2,2.5,39.4,20.0,5.0,-1.5
12-13,Pau Gasol,LAL,32.0,49.0,0.5510204081632653,27.0,22.0,33.8,13.7,5.5,11.8,46.6,0.2,0.6,28.6,2.6,3.6,70.2,2.3,6.3,8.6,4.1,2.1,0.5,1.2,1.9,33.2,15.0,2.0,2.0
12-13,Anthony Davis,NOH,20.0,64.0,0.359375,23.0,41.0,28.8,13.5,5.5,10.6,51.6,0.0,0.1,0.0,2.6,3.5,75.1,2.6,5.6,8.2,1.0,1.4,1.2,1.8,2.5,32.2,20.0,0.0,-2.4
12-13,Vince Carter,DAL,36.0,81.0,0.5061728395061729,41.0,40.0,25.8,13.4,4.6,10.6,43.5,2.0,4.9,40.6,2.2,2.8,81.6,0.7,3.4,4.1,2.4,1.3,0.9,0.5,2.8,25.0,1.0,0.0,3.0
12-13,Jeremy Lin,HOU,24.0,82.0,0.5487804878048781,45.0,37.0,32.2,13.4,4.8,10.9,44.1,1.1,3.1,33.9,2.6,3.4,78.5,0.4,2.6,3.0,6.1,2.9,1.6,0.4,2.5,29.1,9.0,0.0,1.6
12-13,Evan Turner,PHI,24.0,82.0,0.4146341463414634,34.0,48.0,35.3,13.3,5.4,12.8,41.9,0.7,1.9,36.5,1.9,2.5,74.0,0.7,5.6,6.3,4.3,2.3,0.9,0.2,2.4,28.3,14.0,0.0,-2.6
12-13,Brandon Knight,DET,21.0,75.0,0.38666666666666666,29.0,46.0,31.5,13.3,4.8,11.7,40.7,1.6,4.4,36.7,2.2,3.0,73.3,0.7,2.6,3.3,4.0,2.7,0.8,0.1,2.1,23.2,3.0,0.0,-1.6
12-13,Serge Ibaka,OKC,23.0,80.0,0.725,58.0,22.0,31.1,13.2,5.6,9.7,57.3,0.3,0.7,35.1,1.8,2.4,74.9,2.8,4.9,7.7,0.5,1.6,0.4,3.0,2.7,31.8,15.0,0.0,6.1
12-13,Ersan Ilyasova,MIL,26.0,73.0,0.4657534246575342,34.0,39.0,27.6,13.2,5.1,11.0,46.2,1.3,2.9,44.4,1.7,2.2,79.6,2.1,5.0,7.1,1.6,1.0,0.9,0.5,2.5,27.4,18.0,0.0,0.2
12-13,Nate Robinson,CHI,29.0,82.0,0.5487804878048781,45.0,37.0,25.4,13.1,4.9,11.2,43.3,1.7,4.2,40.5,1.6,2.1,79.9,0.4,1.9,2.2,4.4,1.8,1.0,0.1,2.5,24.1,3.0,0.0,0.4
12-13,Nikola Vucevic,ORL,22.0,77.0,0.24675324675324675,19.0,58.0,33.2,13.1,6.0,11.5,51.9,0.0,0.0,0.0,1.1,1.6,68.3,3.5,8.4,11.9,1.9,1.8,0.8,1.0,2.8,33.8,46.0,0.0,-5.0
12-13,Wilson Chandler,DEN,26.0,43.0,0.7674418604651163,33.0,10.0,25.1,13.0,4.9,10.6,46.2,1.2,2.9,41.3,2.0,2.6,79.3,1.0,4.0,5.1,1.3,1.4,1.0,0.3,2.8,23.7,0.0,0.0,4.1
12-13,Andre Iguodala,DEN,29.0,80.0,0.7125,57.0,23.0,34.7,13.0,5.0,11.0,45.1,1.1,3.6,31.7,1.9,3.4,57.4,1.0,4.3,5.3,5.4,2.6,1.7,0.7,1.6,32.0,10.0,1.0,4.8
12-13,Jarrett Jack,GSW,29.0,79.0,0.5949367088607594,47.0,32.0,29.7,12.9,4.9,10.8,45.2,1.0,2.6,40.4,2.1,2.5,84.3,0.3,2.8,3.1,5.6,2.0,0.8,0.1,1.7,25.7,8.0,0.0,1.1
12-13,Mo Williams,UTA,30.0,46.0,0.4782608695652174,22.0,24.0,30.8,12.9,5.0,11.6,43.0,1.3,3.3,38.3,1.6,1.8,88.2,0.5,1.9,2.4,6.2,2.7,1.0,0.2,2.3,25.9,3.0,0.0,-1.4
12-13,Jeff Green,BOS,26.0,81.0,0.5061728395061729,41.0,40.0,27.8,12.8,4.6,10.0,46.7,0.9,2.2,38.5,2.6,3.3,80.8,0.7,3.2,3.9,1.6,1.6,0.7,0.8,2.2,22.8,1.0,0.0,0.1
12-13,Luis Scola,PHX,33.0,82.0,0.3048780487804878,25.0,57.0,26.6,12.8,5.3,11.2,47.2,0.0,0.2,18.8,2.2,2.8,78.7,1.9,4.7,6.6,2.2,1.5,0.8,0.4,3.1,26.2,15.0,0.0,-2.6
12-13,JJ Hickson,POR,24.0,80.0,0.4125,33.0,47.0,29.0,12.7,5.2,9.3,56.2,0.0,0.0,0.0,2.3,3.4,67.9,3.3,7.0,10.4,1.1,1.8,0.6,0.6,2.0,28.7,40.0,0.0,-3.3
12-13,Marcus Thornton,SAC,26.0,72.0,0.3611111111111111,26.0,46.0,24.0,12.7,4.6,10.8,42.9,2.0,5.3,37.2,1.5,1.8,88.1,0.7,1.8,2.5,1.3,0.9,0.8,0.1,1.5,19.4,0.0,0.0,-4.0
12-13,Steve Nash,LAL,39.0,50.0,0.52,26.0,24.0,32.5,12.7,4.7,9.5,49.7,1.1,2.6,43.8,2.1,2.3,92.2,0.5,2.3,2.8,6.7,2.5,0.6,0.1,1.4,25.7,8.0,0.0,0.7
12-13,Andrea Bargnani,TOR,27.0,35.0,0.2857142857142857,10.0,25.0,28.6,12.7,4.9,12.2,39.9,1.1,3.5,30.9,1.9,2.2,84.4,0.7,2.9,3.7,1.1,1.5,0.6,0.7,1.8,20.9,0.0,0.0,-3.2
12-13,Nene,WAS,30.0,61.0,0.4262295081967213,26.0,35.0,27.2,12.6,4.7,9.7,48.0,0.0,0.0,0.0,3.2,4.4,72.9,1.7,5.0,6.7,2.9,2.3,0.9,0.6,2.8,27.2,7.0,0.0,1.5
12-13,Metta World Peace,LAL,33.0,75.0,0.5333333333333333,40.0,35.0,33.7,12.4,4.4,11.0,40.3,1.9,5.5,34.2,1.7,2.3,73.4,1.3,3.6,5.0,1.5,1.3,1.6,0.6,2.6,25.8,2.0,0.0,2.6
12-13,Andrei Kirilenko,MIN,32.0,64.0,0.40625,26.0,38.0,31.8,12.4,4.4,8.8,50.7,0.5,1.9,29.2,2.9,3.9,75.2,1.6,4.1,5.7,2.8,1.9,1.5,1.0,1.3,28.8,7.0,0.0,-0.4
12-13,Shawn Marion,DAL,35.0,67.0,0.47761194029850745,32.0,35.0,30.0,12.1,5.3,10.3,51.4,0.3,1.1,31.5,1.2,1.5,78.2,2.2,5.7,7.8,2.4,1.5,1.1,0.7,1.7,29.1,14.0,0.0,-2.4
