DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
16-17,Kyrie Irving,CLE,25.0,72.0,0.6527777777777778,47.0,25.0,35.1,25.2,9.3,19.7,47.3,2.5,6.1,40.1,4.1,4.6,90.5,0.7,2.5,3.2,5.8,2.5,1.2,0.3,2.2,39.7,8.0,0.0,4.6
16-17,Karl-Anthony Towns,MIN,21.0,82.0,0.3780487804878049,31.0,51.0,37.0,25.1,9.8,18.0,54.2,1.2,3.4,36.7,4.3,5.2,83.2,3.6,8.7,12.3,2.7,2.6,0.7,1.3,2.9,47.1,62.0,1.0,-0.3
16-17,Kevin Durant,GSW,28.0,62.0,0.8225806451612904,51.0,11.0,33.4,25.1,8.9,16.5,53.7,1.9,5.0,37.5,5.4,6.2,87.5,0.6,7.6,8.3,4.8,2.2,1.1,1.6,1.9,48.0,23.0,1.0,11.5
16-17,Jimmy Butler,CHI,27.0,76.0,0.5263157894736842,40.0,36.0,37.0,23.9,7.5,16.5,45.5,1.2,3.3,36.7,7.7,8.9,86.5,1.7,4.5,6.2,5.5,2.1,1.9,0.4,1.5,44.4,15.0,2.0,2.7
16-17,Paul George,IND,27.0,75.0,0.52,39.0,36.0,35.9,23.7,8.3,18.0,46.1,2.6,6.6,39.3,4.5,5.0,89.8,0.8,5.8,6.6,3.3,2.9,1.6,0.4,2.7,39.5,11.0,0.0,2.2
16-17,Andrew Wiggins,MIN,22.0,82.0,0.3780487804878049,31.0,51.0,37.2,23.6,8.6,19.1,45.2,1.3,3.5,35.6,5.0,6.6,76.0,1.2,2.8,4.0,2.3,2.3,1.0,0.4,2.2,33.6,1.0,0.0,-0.2
16-17,Kemba Walker,CHA,27.0,79.0,0.45569620253164556,36.0,43.0,34.7,23.2,8.1,18.3,44.4,3.0,7.6,39.9,3.8,4.5,84.7,0.6,3.3,3.9,5.5,2.1,1.1,0.3,1.5,38.0,8.0,0.0,2.4
16-17,John Wall,WAS,26.0,78.0,0.6153846153846154,48.0,30.0,36.4,23.1,8.3,18.4,45.1,1.1,3.5,32.7,5.4,6.8,80.1,0.8,3.4,4.2,10.7,4.1,2.0,0.6,1.9,47.9,50.0,0.0,3.2
16-17,Bradley Beal,WAS,24.0,77.0,0.6233766233766234,48.0,29.0,34.9,23.1,8.3,17.2,48.2,2.9,7.2,40.4,3.7,4.4,82.5,0.7,2.4,3.1,3.5,2.0,1.1,0.3,2.2,34.1,1.0,0.0,4.3
16-17,CJ McCollum,POR,25.0,80.0,0.5,40.0,40.0,34.9,23.0,8.7,18.0,48.0,2.3,5.5,42.1,3.4,3.7,91.2,0.8,2.9,3.6,3.6,2.2,0.9,0.5,2.5,34.8,1.0,0.0,0.8
16-17,Giannis Antetokounmpo,MIL,22.0,80.0,0.525,42.0,38.0,35.6,22.9,8.2,15.7,52.1,0.6,2.3,27.2,5.9,7.7,77.0,1.8,7.0,8.8,5.4,2.9,1.6,1.9,3.1,49.2,32.0,3.0,0.6
16-17,Carmelo Anthony,NYK,33.0,74.0,0.3918918918918919,29.0,45.0,34.3,22.4,8.1,18.8,43.3,2.0,5.7,35.9,4.1,4.9,83.3,0.8,5.1,5.9,2.9,2.1,0.8,0.5,2.7,35.6,7.0,0.0,-3.1
16-17,Kyle Lowry,TOR,31.0,60.0,0.6,36.0,24.0,37.4,22.4,7.1,15.3,46.4,3.2,7.8,41.2,5.0,6.1,81.9,0.8,4.0,4.8,7.0,2.9,1.5,0.3,2.8,41.0,11.0,1.0,5.9
16-17,Klay Thompson,GSW,27.0,78.0,0.8461538461538461,66.0,12.0,34.0,22.3,8.3,17.6,46.8,3.4,8.3,41.4,2.4,2.8,85.3,0.6,3.0,3.7,2.1,1.6,0.8,0.5,1.8,32.2,0.0,0.0,10.3
16-17,Devin Booker,PHX,20.0,78.0,0.3076923076923077,24.0,54.0,35.0,22.1,7.8,18.3,42.3,1.9,5.2,36.3,4.7,5.7,83.2,0.6,2.6,3.2,3.4,3.1,0.9,0.3,3.1,31.6,0.0,0.0,-2.9
16-17,Gordon Hayward,UTA,27.0,73.0,0.6301369863013698,46.0,27.0,34.5,21.9,7.5,15.8,47.1,2.0,5.1,39.8,5.0,5.9,84.4,0.7,4.7,5.4,3.5,1.9,1.0,0.3,1.6,35.5,2.0,0.0,4.8
16-17,Blake Griffin,LAC,28.0,61.0,0.6557377049180327,40.0,21.0,34.0,21.6,7.9,15.9,49.3,0.6,1.9,33.6,5.2,6.9,76.0,1.8,6.3,8.1,4.9,2.3,0.9,0.4,2.6,40.3,19.0,1.0,7.2
16-17,Eric Bledsoe,PHX,27.0,66.0,0.3333333333333333,22.0,44.0,33.0,21.1,6.8,15.7,43.4,1.6,4.7,33.5,5.9,6.9,84.7,0.8,4.1,4.8,6.3,3.4,1.4,0.5,2.5,38.5,7.0,1.0,-2.8
16-17,Brook Lopez,BKN,29.0,75.0,0.26666666666666666,20.0,55.0,29.6,20.5,7.4,15.6,47.4,1.8,5.2,34.6,3.9,4.9,81.0,1.6,3.8,5.4,2.3,2.5,0.5,1.7,2.6,34.5,2.0,0.0,-2.1
16-17,Mike Conley,MEM,29.0,69.0,0.5072463768115942,35.0,34.0,33.2,20.5,6.7,14.6,46.0,2.5,6.1,40.8,4.6,5.3,85.9,0.4,3.0,3.5,6.3,2.3,1.3,0.3,1.8,36.7,8.0,0.0,2.7
16-17,Goran Dragic,MIA,31.0,73.0,0.547945205479452,40.0,33.0,33.7,20.3,7.3,15.4,47.5,1.6,4.0,40.5,4.1,5.2,79.0,0.8,3.0,3.8,5.8,2.9,1.2,0.2,2.7,34.9,6.0,0.0,0.9
16-17,Joel Embiid,PHI,23.0,31.0,0.41935483870967744,13.0,18.0,25.4,20.2,6.5,13.8,46.6,1.2,3.2,36.7,6.2,7.9,78.3,2.0,5.9,7.8,2.1,3.8,0.9,2.5,3.6,39.0,9.0,0.0,2.2
16-17,Jabari Parker,MIL,22.0,51.0,0.43137254901960786,22.0,29.0,33.9,20.1,7.8,16.0,49.0,1.3,3.5,36.5,3.2,4.3,74.3,1.5,4.6,6.2,2.8,1.8,1.0,0.4,2.2,34.1,2.0,0.0,-1.7
16-17,Marc Gasol,MEM,32.0,74.0,0.5405405405405406,40.0,34.0,34.2,19.5,7.2,15.7,45.9,1.4,3.6,38.8,3.8,4.5,83.7,0.8,5.5,6.3,4.6,2.2,0.9,1.3,2.3,38.4,11.0,2.0,0.9
16-17,Harrison Barnes,DAL,25.0,79.0,0.4050632911392405,32.0,47.0,35.5,19.2,7.6,16.2,46.8,1.0,2.8,35.1,3.1,3.6,86.1,1.2,3.8,5.0,1.5,1.3,0.8,0.2,1.6,29.1,1.0,0.0,-1.7
16-17,Kevin Love,CLE,28.0,60.0,0.6666666666666666,40.0,20.0,31.4,19.0,6.2,14.5,42.7,2.4,6.5,37.3,4.3,4.9,87.1,2.5,8.6,11.1,1.9,2.0,0.9,0.4,2.1,36.9,41.0,0.0,5.6
16-17,Zach LaVine,MIN,22.0,47.0,0.3404255319148936,16.0,31.0,37.2,18.9,6.9,15.1,45.9,2.6,6.6,38.7,2.5,3.0,83.6,0.4,3.0,3.4,3.0,1.8,0.9,0.2,2.2,28.9,0.0,0.0,-2.5
16-17,Rudy Gay,SAC,30.0,30.0,0.36666666666666664,11.0,19.0,33.8,18.7,6.7,14.7,45.5,1.4,3.8,37.2,3.9,4.6,85.5,1.2,5.2,6.3,2.8,2.5,1.5,0.9,2.6,35.0,4.0,0.0,2.2
16-17,Dwyane Wade,CHI,35.0,60.0,0.48333333333333334,29.0,31.0,29.9,18.3,6.9,15.9,43.4,0.8,2.4,31.0,3.7,4.7,79.4,1.1,3.5,4.5,3.8,2.3,1.4,0.7,1.9,33.4,2.0,0.0,-1.2
16-17,Danilo Gallinari,DEN,28.0,63.0,0.49206349206349204,31.0,32.0,33.9,18.2,5.3,11.9,44.7,2.0,5.1,38.9,5.5,6.1,90.2,0.6,4.5,5.2,2.1,1.3,0.6,0.2,1.5,28.9,4.0,0.0,2.5
16-17,Kristaps Porzingis,NYK,21.0,66.0,0.3939393939393939,26.0,40.0,32.8,18.1,6.7,14.9,45.0,1.7,4.8,35.7,3.0,3.8,78.6,1.7,5.5,7.2,1.5,1.8,0.7,2.0,3.7,35.2,12.0,0.0,-1.5
16-17,Chris Paul,LAC,32.0,61.0,0.7049180327868853,43.0,18.0,31.5,18.1,6.1,12.9,47.6,2.0,5.0,41.1,3.8,4.3,89.2,0.7,4.3,5.0,9.2,2.4,2.0,0.1,2.4,41.8,24.0,1.0,9.5
16-17,Paul Millsap,ATL,32.0,69.0,0.5797101449275363,40.0,29.0,34.0,18.1,6.2,14.1,44.2,1.1,3.5,31.1,4.5,5.9,76.8,1.6,6.1,7.7,3.7,2.3,1.3,0.9,2.7,37.1,19.0,0.0,2.0
16-17,Derrick Rose,NYK,28.0,64.0,0.40625,26.0,38.0,32.5,18.0,7.2,15.3,47.1,0.2,0.9,21.7,3.5,4.0,87.4,1.0,2.8,3.8,4.4,2.3,0.7,0.3,1.3,29.8,2.0,0.0,-2.6
16-17,Dennis Schroder,ATL,23.0,79.0,0.5316455696202531,42.0,37.0,31.5,17.9,6.9,15.4,45.1,1.3,3.7,34.0,2.8,3.2,85.5,0.5,2.6,3.1,6.3,3.3,0.9,0.2,1.9,31.3,10.0,0.0,-1.0
16-17,Lou Williams,HOU,30.0,81.0,0.41975308641975306,34.0,47.0,24.6,17.5,5.3,12.3,42.9,2.0,5.5,36.5,5.0,5.6,88.0,0.3,2.2,2.5,3.0,2.0,1.0,0.2,1.1,26.7,0.0,0.0,0.6
16-17,LaMarcus Aldridge,SAS,31.0,72.0,0.7222222222222222,52.0,20.0,32.4,17.3,6.9,14.6,47.7,0.3,0.8,41.1,3.1,3.8,81.2,2.4,4.9,7.3,1.9,1.4,0.6,1.2,2.2,33.1,18.0,0.0,3.8
16-17,Evan Fournier,ORL,24.0,68.0,0.3382352941176471,23.0,45.0,32.8,17.2,6.0,13.7,43.9,1.9,5.3,35.6,3.3,4.1,80.5,0.6,2.4,3.1,3.0,2.1,1.0,0.1,2.6,26.3,1.0,0.0,-2.9
16-17,Hassan Whiteside,MIA,28.0,77.0,0.5064935064935064,39.0,38.0,32.6,17.0,7.0,12.6,55.7,0.0,0.0,0.0,2.9,4.6,62.8,3.8,10.3,14.1,0.7,2.0,0.7,2.1,2.9,41.6,58.0,0.0,1.3
16-17,George Hill,UTA,31.0,49.0,0.673469387755102,33.0,16.0,31.5,16.9,5.9,12.4,47.7,1.9,4.8,40.3,3.2,4.0,80.1,0.5,2.9,3.4,4.2,1.7,1.0,0.2,2.3,29.3,0.0,0.0,5.3
16-17,Nikola Jokic,DEN,22.0,73.0,0.5068493150684932,37.0,36.0,27.9,16.7,6.8,11.7,57.8,0.6,1.9,32.4,2.6,3.1,82.5,2.9,6.9,9.8,4.9,2.3,0.8,0.8,2.9,38.3,39.0,6.0,4.1
16-17,Avery Bradley,BOS,26.0,55.0,0.6181818181818182,34.0,21.0,33.4,16.3,6.5,14.1,46.3,2.0,5.0,39.0,1.2,1.7,73.1,1.2,4.9,6.1,2.2,1.6,1.2,0.2,2.6,29.6,10.0,0.0,1.3
16-17,Eric Gordon,HOU,28.0,75.0,0.6666666666666666,50.0,25.0,31.0,16.2,5.5,13.5,40.6,3.3,8.8,37.2,2.0,2.3,84.0,0.4,2.3,2.7,2.5,1.6,0.6,0.5,2.0,25.1,0.0,0.0,3.9
16-17,Tobias Harris,DET,24.0,82.0,0.45121951219512196,37.0,45.0,31.3,16.1,6.2,13.0,48.1,1.3,3.8,34.7,2.3,2.8,84.1,0.8,4.3,5.1,1.7,1.2,0.7,0.5,1.6,27.2,3.0,0.0,0.0
16-17,Victor Oladipo,OKC,25.0,67.0,0.582089552238806,39.0,28.0,33.2,15.9,6.1,13.9,44.2,1.9,5.3,36.1,1.7,2.3,75.3,0.6,3.8,4.3,2.6,1.8,1.2,0.3,2.3,27.7,3.0,0.0,2.6
16-17,Dion Waiters,MIA,25.0,46.0,0.5869565217391305,27.0,19.0,30.1,15.8,6.1,14.4,42.4,1.8,4.7,39.5,1.8,2.8,64.6,0.4,2.9,3.3,4.3,2.2,0.9,0.4,2.1,28.2,2.0,0.0,1.8
16-17,Wilson Chandler,DEN,30.0,71.0,0.49295774647887325,35.0,36.0,30.9,15.7,6.1,13.2,46.1,1.5,4.6,33.7,2.0,2.7,72.7,1.5,5.0,6.5,2.0,1.6,0.7,0.4,2.4,28.3,9.0,0.0,-0.5
16-17,D'Angelo Russell,LAL,21.0,63.0,0.3333333333333333,21.0,42.0,28.7,15.6,5.6,13.8,40.5,2.1,6.1,35.2,2.3,3.0,78.2,0.5,3.0,3.5,4.8,2.8,1.4,0.3,2.1,29.2,2.0,0.0,-5.7
16-17,Jrue Holiday,NOP,27.0,67.0,0.47761194029850745,32.0,35.0,32.7,15.4,6.0,13.3,45.4,1.5,4.2,35.6,1.8,2.5,70.8,0.7,3.3,3.9,7.3,2.9,1.5,0.7,2.0,34.6,16.0,0.0,0.6
16-17,Jeff Teague,IND,29.0,82.0,0.5121951219512195,42.0,40.0,32.4,15.3,4.9,11.1,44.2,1.1,3.1,35.7,4.4,5.1,86.7,0.4,3.6,4.0,7.8,2.6,1.2,0.4,2.0,34.0,16.0,0.0,0.6
16-17,Nicolas Batum,CHA,28.0,77.0,0.45454545454545453,35.0,42.0,34.0,15.1,5.1,12.7,40.3,1.8,5.3,33.3,3.2,3.7,85.6,0.6,5.6,6.2,5.9,2.5,1.1,0.4,1.4,33.5,15.0,1.0,0.9
16-17,JJ Redick,LAC,33.0,78.0,0.6410256410256411,50.0,28.0,28.2,15.0,5.1,11.4,44.5,2.6,6.0,42.9,2.3,2.6,89.1,0.1,2.1,2.2,1.4,1.3,0.7,0.2,1.6,21.1,0.0,0.0,6.1
16-17,Gary Harris,DEN,22.0,57.0,0.5087719298245614,29.0,28.0,31.3,14.9,5.6,11.2,50.2,1.9,4.5,42.0,1.8,2.4,77.6,0.8,2.3,3.1,2.9,1.3,1.2,0.1,1.6,25.8,0.0,0.0,1.4
16-17,Serge Ibaka,TOR,27.0,79.0,0.46835443037974683,37.0,42.0,30.7,14.8,6.0,12.4,48.0,1.6,4.0,39.1,1.4,1.6,85.6,1.6,5.2,6.8,0.9,1.3,0.5,1.6,2.7,29.4,11.0,0.0,-1.8
16-17,Jordan Clarkson,LAL,25.0,82.0,0.3170731707317073,26.0,56.0,29.2,14.7,5.8,13.1,44.5,1.4,4.3,32.9,1.6,2.0,79.8,0.6,2.4,3.0,2.6,2.0,1.1,0.1,1.8,23.7,0.0,0.0,-5.1
16-17,Khris Middleton,MIL,25.0,29.0,0.6551724137931034,19.0,10.0,30.7,14.7,5.2,11.5,45.0,1.6,3.6,43.3,2.8,3.2,88.0,0.4,3.9,4.2,3.4,2.2,1.4,0.2,2.7,27.6,0.0,0.0,3.1
16-17,Nikola Vucevic,ORL,26.0,75.0,0.36,27.0,48.0,28.8,14.6,6.4,13.7,46.8,0.3,1.0,30.7,1.4,2.1,66.9,2.3,8.0,10.4,2.8,1.6,1.0,1.0,2.4,35.7,38.0,0.0,-1.9
16-17,Jeremy Lin,BKN,28.0,36.0,0.3611111111111111,13.0,23.0,24.5,14.5,4.9,11.1,43.8,1.6,4.3,37.2,3.2,3.9,81.6,0.3,3.4,3.8,5.1,2.4,1.2,0.4,2.2,29.0,3.0,0.0,-2.3
16-17,Myles Turner,IND,21.0,81.0,0.5185185185185185,42.0,39.0,31.4,14.5,5.5,10.7,51.1,0.5,1.4,34.8,3.0,3.7,80.9,1.7,5.6,7.3,1.3,1.3,0.9,2.1,3.2,33.0,15.0,0.0,1.8
16-17,Tim Hardaway Jr.,ATL,25.0,79.0,0.5316455696202531,42.0,37.0,27.3,14.5,5.3,11.5,45.5,1.9,5.3,35.7,2.1,2.7,76.6,0.4,2.4,2.8,2.3,1.3,0.7,0.2,1.3,22.6,0.0,0.0,2.0
16-17,Reggie Jackson,DET,27.0,52.0,0.4423076923076923,23.0,29.0,27.4,14.5,5.5,13.0,41.9,1.3,3.5,35.9,2.3,2.6,86.8,0.4,1.8,2.2,5.2,2.2,0.7,0.1,2.5,25.0,4.0,0.0,-4.3
16-17,T.J. Warren,PHX,23.0,66.0,0.30303030303030304,20.0,46.0,31.0,14.4,6.1,12.3,49.5,0.4,1.5,26.5,1.8,2.3,77.3,1.9,3.2,5.1,1.1,0.9,1.2,0.6,2.7,26.6,5.0,0.0,-4.3
16-17,Enes Kanter,OKC,25.0,72.0,0.5972222222222222,43.0,29.0,21.3,14.3,5.6,10.2,54.5,0.1,0.5,13.2,3.1,4.0,78.6,2.7,4.0,6.7,0.9,1.7,0.4,0.5,2.1,25.0,18.0,0.0,0.8
16-17,Dirk Nowitzki,DAL,39.0,54.0,0.42592592592592593,23.0,31.0,26.4,14.2,5.5,12.6,43.7,1.5,3.9,37.8,1.8,2.1,87.5,0.4,6.1,6.5,1.5,0.9,0.6,0.7,2.1,27.2,8.0,0.0,-0.2
16-17,Zach Randolph,MEM,35.0,73.0,0.5205479452054794,38.0,35.0,24.5,14.1,5.9,13.2,44.9,0.3,1.3,22.3,1.9,2.6,73.1,2.5,5.7,8.2,1.7,1.4,0.5,0.1,1.9,27.0,20.0,0.0,1.0
16-17,Jordan Crawford,NOP,28.0,19.0,0.47368421052631576,9.0,10.0,23.3,14.1,5.5,11.5,48.2,1.9,5.0,38.9,1.1,1.4,76.9,0.2,1.6,1.8,3.0,1.3,0.6,0.1,1.6,21.4,0.0,0.0,0.8
16-17,Rudy Gobert,UTA,25.0,81.0,0.6296296296296297,51.0,30.0,33.9,14.0,5.1,7.7,66.1,0.0,0.0,0.0,3.8,5.9,65.3,3.9,8.9,12.8,1.2,1.8,0.6,2.6,3.0,39.1,58.0,0.0,5.4
16-17,Al Horford,BOS,31.0,68.0,0.6764705882352942,46.0,22.0,32.3,14.0,5.6,11.8,47.3,1.3,3.6,35.5,1.6,2.0,80.0,1.4,5.4,6.8,5.0,1.7,0.8,1.3,2.0,34.0,8.0,0.0,3.2
16-17,Marcus Morris,DET,27.0,79.0,0.45569620253164556,36.0,43.0,32.5,14.0,5.3,12.7,41.8,1.5,4.5,33.1,1.8,2.3,78.4,1.0,3.7,4.6,2.0,1.1,0.7,0.3,2.1,24.4,5.0,0.0,-1.3
16-17,Markieff Morris,WAS,27.0,76.0,0.5921052631578947,45.0,31.0,31.2,14.0,5.3,11.7,45.7,0.9,2.6,36.2,2.4,2.8,83.7,1.4,5.1,6.5,1.7,1.7,1.1,0.6,3.3,27.5,9.0,0.0,2.4
16-17,Jae Crowder,BOS,26.0,72.0,0.6666666666666666,48.0,24.0,32.4,13.9,4.6,10.0,46.3,2.2,5.5,39.8,2.4,3.0,81.1,0.7,5.1,5.8,2.2,1.1,1.0,0.3,2.2,26.9,7.0,0.0,4.9
16-17,Kentavious Caldwell-Pope,DET,24.0,76.0,0.4342105263157895,33.0,43.0,33.3,13.8,4.9,12.2,39.9,2.0,5.8,35.0,2.0,2.4,83.2,0.7,2.5,3.3,2.5,1.1,1.2,0.2,1.6,24.4,1.0,0.0,-1.9
16-17,Bojan Bogdanovic,WAS,28.0,81.0,0.2839506172839506,23.0,58.0,25.7,13.7,4.6,10.4,44.5,1.8,4.8,36.7,2.7,3.0,89.3,0.5,3.0,3.4,1.4,1.6,0.4,0.1,1.8,19.8,0.0,0.0,-3.3
16-17,Tyler Johnson,MIA,25.0,73.0,0.4794520547945205,35.0,38.0,29.8,13.7,4.9,11.3,43.3,1.3,3.4,37.2,2.7,3.5,76.8,0.7,3.3,4.0,3.2,1.2,1.2,0.6,2.4,27.4,0.0,0.0,0.5
16-17,Will Barton,DEN,26.0,60.0,0.5166666666666667,31.0,29.0,28.4,13.7,4.9,11.1,44.3,1.5,3.9,37.0,2.4,3.2,75.3,1.0,3.4,4.3,3.4,1.6,0.8,0.5,1.8,26.2,2.0,0.0,-1.3
16-17,Andre Drummond,DET,23.0,81.0,0.4444444444444444,36.0,45.0,29.7,13.6,6.0,11.2,53.0,0.0,0.1,28.6,1.7,4.4,38.6,4.3,9.5,13.8,1.1,1.9,1.5,1.1,2.9,37.8,49.0,0.0,-3.4
16-17,Ryan Anderson,HOU,29.0,72.0,0.6944444444444444,50.0,22.0,29.4,13.6,4.5,10.7,41.8,2.8,7.0,40.3,1.8,2.1,86.0,1.6,3.0,4.6,0.9,0.8,0.4,0.2,2.0,21.6,2.0,0.0,5.7
16-17,Dwight Howard,ATL,31.0,74.0,0.5,37.0,37.0,29.7,13.5,5.2,8.3,63.3,0.0,0.0,0.0,3.1,5.7,53.3,4.0,8.7,12.7,1.4,2.3,0.9,1.2,2.7,34.9,53.0,0.0,-1.5
16-17,Wesley Matthews,DAL,30.0,73.0,0.3972602739726027,29.0,44.0,34.2,13.5,4.6,11.6,39.3,2.4,6.6,36.3,2.0,2.5,81.6,0.2,3.3,3.5,2.9,1.4,1.1,0.2,2.2,24.5,0.0,0.0,-2.6
16-17,Otto Porter Jr.,WAS,24.0,80.0,0.6,48.0,32.0,32.6,13.4,5.2,10.0,51.6,1.9,4.3,43.4,1.2,1.5,83.2,1.5,5.0,6.4,1.5,0.6,1.5,0.5,2.4,28.8,12.0,0.0,2.4
16-17,Darren Collison,SAC,29.0,68.0,0.38235294117647056,26.0,42.0,30.3,13.2,5.0,10.5,47.6,1.1,2.6,41.7,2.2,2.5,86.0,0.3,1.9,2.2,4.6,1.7,1.0,0.1,1.8,24.5,4.0,0.0,-1.9
16-17,Nick Young,LAL,32.0,60.0,0.31666666666666665,19.0,41.0,25.9,13.2,4.5,10.6,43.0,2.8,7.0,40.4,1.3,1.5,85.6,0.4,1.9,2.3,1.0,0.6,0.6,0.2,2.3,19.3,0.0,0.0,-3.5
16-17,Julius Randle,LAL,22.0,74.0,0.32432432432432434,24.0,50.0,28.8,13.2,5.1,10.4,48.8,0.2,0.9,27.0,2.8,3.8,72.3,2.0,6.6,8.6,3.6,2.3,0.7,0.5,3.4,30.0,18.0,3.0,-6.1
16-17,Sean Kilpatrick,BKN,27.0,70.0,0.2,14.0,56.0,25.1,13.1,4.4,10.5,41.5,1.5,4.4,34.1,2.9,3.5,84.3,0.3,3.7,4.0,2.2,1.9,0.6,0.1,1.7,21.6,4.0,0.0,-3.2
16-17,Ersan Ilyasova,ATL,30.0,82.0,0.4268292682926829,35.0,47.0,26.1,13.1,4.7,10.9,43.1,1.7,4.9,35.3,2.0,2.5,77.8,1.4,4.5,5.9,1.7,1.4,0.7,0.3,2.6,24.2,10.0,0.0,-0.4
16-17,Robert Covington,PHI,26.0,67.0,0.40298507462686567,27.0,40.0,31.6,12.9,4.4,10.9,39.9,2.0,6.1,33.3,2.1,2.6,82.2,1.4,5.1,6.5,1.5,2.0,1.9,1.0,3.0,29.8,12.0,0.0,-2.3
16-17,Dario Saric,PHI,23.0,81.0,0.345679012345679,28.0,53.0,26.3,12.8,4.7,11.4,41.1,1.3,4.2,31.1,2.1,2.7,78.2,1.4,5.0,6.3,2.2,2.3,0.7,0.4,2.0,24.8,10.0,0.0,-3.8
16-17,James Johnson,MIA,30.0,76.0,0.5263157894736842,40.0,36.0,27.4,12.8,4.8,10.1,47.9,1.1,3.4,34.0,2.0,2.8,70.7,0.9,4.1,4.9,3.6,2.3,1.0,1.1,2.6,28.4,4.0,0.0,1.8
16-17,Seth Curry,DAL,26.0,70.0,0.42857142857142855,30.0,40.0,29.0,12.8,4.8,10.0,48.1,2.0,4.6,42.5,1.2,1.4,85.0,0.4,2.2,2.6,2.7,1.3,1.1,0.1,1.8,22.3,1.0,0.0,-0.5
16-17,Elfrid Payton,ORL,23.0,82.0,0.35365853658536583,29.0,53.0,29.4,12.8,5.2,11.1,47.1,0.5,1.8,27.4,1.8,2.6,69.2,1.1,3.6,4.7,6.5,2.2,1.1,0.5,2.2,30.6,18.0,5.0,-1.8
16-17,Aaron Gordon,ORL,21.0,80.0,0.3625,29.0,51.0,28.7,12.7,4.9,10.8,45.4,1.0,3.3,28.8,2.0,2.7,71.9,1.5,3.6,5.1,1.9,1.1,0.8,0.5,2.2,24.5,7.0,0.0,-2.0
16-17,DeAndre Jordan,LAC,28.0,81.0,0.6296296296296297,51.0,30.0,31.7,12.7,5.1,7.1,71.4,0.0,0.0,0.0,2.5,5.2,48.2,3.7,10.1,13.8,1.2,1.4,0.6,1.7,2.6,36.4,41.0,0.0,5.6
16-17,Rodney Hood,UTA,24.0,59.0,0.6779661016949152,40.0,19.0,27.0,12.7,4.6,11.3,40.8,1.9,5.2,37.1,1.5,1.9,78.3,0.3,3.2,3.4,1.6,1.1,0.6,0.2,2.2,20.6,0.0,0.0,1.8
