DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
04-05,Carlos Boozer,UTA,23.0,51.0,0.3333333333333333,17.0,34.0,34.9,17.8,7.1,13.6,52.1,0.0,0.0,0.0,3.7,5.3,69.8,2.8,6.2,9.0,2.8,2.7,0.8,0.5,3.5,33.9,22.0,0.0,-2.0
04-05,Pau Gasol,MEM,24.0,56.0,0.5,28.0,28.0,31.8,17.8,6.4,12.4,51.4,0.0,0.1,16.7,5.0,6.6,76.8,2.3,5.0,7.3,2.4,2.4,0.7,1.7,2.6,34.7,14.0,0.0,2.6
04-05,Jamal Crawford,NYK,25.0,70.0,0.4,28.0,42.0,38.4,17.7,6.2,15.7,39.8,2.6,7.3,36.1,2.6,3.1,84.3,0.5,2.4,2.9,4.3,2.1,1.3,0.3,1.9,30.3,1.0,0.0,-2.6
04-05,Al Harrington,ATL,25.0,66.0,0.15151515151515152,10.0,56.0,38.6,17.5,6.9,14.9,45.9,0.2,1.1,21.6,3.6,5.3,67.2,2.2,4.8,7.0,3.2,3.1,1.3,0.2,3.8,32.2,12.0,0.0,-7.8
04-05,Desmond Mason,MIL,27.0,80.0,0.3625,29.0,51.0,36.1,17.2,6.0,13.5,44.3,0.0,0.1,12.5,5.3,6.6,80.2,1.1,2.8,3.9,2.7,2.1,0.7,0.3,2.5,27.1,3.0,0.0,-2.7
04-05,Cuttino Mobley,SAC,29.0,66.0,0.5454545454545454,36.0,30.0,36.3,17.2,6.2,14.1,43.8,2.3,5.2,43.9,2.5,3.1,82.0,0.7,2.8,3.5,2.8,2.0,1.1,0.5,2.3,28.3,2.0,0.0,-0.1
04-05,Joe Johnson,PHX,24.0,82.0,0.7560975609756098,62.0,20.0,39.5,17.1,6.6,14.4,46.1,2.2,4.5,47.8,1.6,2.2,75.0,1.5,3.7,5.1,3.5,1.8,1.0,0.3,2.0,30.5,3.0,0.0,6.9
04-05,Zydrunas Ilgauskas,CLE,30.0,78.0,0.5128205128205128,40.0,38.0,33.5,16.9,5.9,12.6,46.8,0.0,0.1,28.6,5.2,6.4,79.9,3.8,4.8,8.6,1.3,2.4,0.7,2.1,4.0,35.1,24.0,0.0,1.6
04-05,Shareef Abdur-Rahim,POR,28.0,54.0,0.3148148148148148,17.0,37.0,34.7,16.8,6.2,12.4,50.3,0.3,0.7,38.5,4.1,4.7,86.6,2.3,5.0,7.3,2.1,2.2,0.9,0.5,2.8,30.6,16.0,0.0,-3.8
04-05,Chris Bosh,TOR,21.0,81.0,0.4074074074074074,33.0,48.0,37.2,16.8,5.8,12.4,47.1,0.0,0.1,30.0,5.1,6.7,76.0,2.4,6.5,8.9,1.9,2.3,0.9,1.4,2.8,35.0,32.0,0.0,-0.2
04-05,Tony Parker,SAS,23.0,80.0,0.725,58.0,22.0,34.2,16.6,6.7,14.0,48.2,0.5,2.0,27.6,2.6,4.0,65.0,0.6,3.1,3.7,6.1,2.7,1.2,0.1,2.1,31.4,7.0,0.0,6.4
04-05,Chauncey Billups,DET,28.0,80.0,0.6625,53.0,27.0,35.9,16.5,5.1,11.4,44.2,2.1,4.8,42.6,4.3,4.8,89.8,0.6,2.8,3.4,5.8,2.3,1.0,0.1,2.4,30.3,3.0,0.0,4.4
04-05,Bobby Simmons,LAC,25.0,75.0,0.4666666666666667,35.0,40.0,37.5,16.4,6.3,13.6,46.6,0.7,1.5,43.5,3.1,3.6,84.6,1.7,4.2,5.9,2.7,1.8,1.4,0.2,3.0,30.7,10.0,0.0,1.0
04-05,Eddy Curry,CHI,22.0,63.0,0.5873015873015873,37.0,26.0,28.8,16.1,6.2,11.6,53.8,0.0,0.0,0.0,3.6,5.0,72.0,1.8,3.5,5.4,0.6,2.6,0.3,0.9,3.2,24.6,6.0,0.0,-1.2
04-05,Manu Ginobili,SAS,27.0,74.0,0.7162162162162162,53.0,21.0,29.7,16.0,5.0,10.5,47.1,1.3,3.5,37.6,4.8,6.0,80.3,1.0,3.4,4.4,3.9,2.3,1.6,0.4,2.6,30.8,1.0,0.0,9.1
04-05,Ricky Davis,BOS,25.0,82.0,0.5487804878048781,45.0,37.0,32.8,16.0,5.9,12.7,46.2,0.7,2.2,33.9,3.5,4.3,81.5,0.8,2.2,3.0,3.0,2.5,1.1,0.3,2.1,25.9,0.0,0.0,-0.8
04-05,Damon Stoudamire,POR,31.0,81.0,0.32098765432098764,26.0,55.0,34.2,15.8,5.6,14.4,39.2,2.2,6.0,36.9,2.2,2.5,91.5,0.7,3.1,3.8,5.7,2.0,1.1,0.0,2.0,30.1,8.0,2.0,-2.7
04-05,Michael Finley,DAL,32.0,64.0,0.75,48.0,16.0,37.0,15.7,6.0,14.2,42.7,1.8,4.5,40.7,1.8,2.1,83.1,0.7,3.4,4.1,2.6,0.9,0.8,0.3,1.9,26.7,1.0,0.0,5.9
04-05,Kirk Hinrich,CHI,24.0,77.0,0.5454545454545454,42.0,35.0,36.3,15.7,5.8,14.6,39.7,1.9,5.3,35.5,2.2,2.8,79.2,0.4,3.5,3.9,6.4,2.3,1.6,0.3,3.2,33.3,9.0,0.0,-0.2
04-05,Brad Miller,SAC,29.0,56.0,0.6428571428571429,36.0,20.0,37.4,15.6,5.7,10.9,52.4,0.1,0.3,26.3,4.2,5.1,81.2,2.5,6.8,9.3,3.9,1.5,1.2,1.2,3.2,38.6,18.0,0.0,3.7
04-05,Andrei Kirilenko,UTA,24.0,41.0,0.36585365853658536,15.0,26.0,33.0,15.6,5.0,10.2,49.3,0.6,1.9,29.9,5.0,6.3,78.4,2.2,4.0,6.2,3.2,2.2,1.6,3.3,2.5,40.6,7.0,0.0,2.2
04-05,Steve Nash,PHX,31.0,75.0,0.8,60.0,15.0,34.2,15.5,5.7,11.4,50.2,1.3,2.9,43.1,2.8,3.2,88.7,0.8,2.6,3.3,11.5,3.3,1.0,0.1,1.8,36.7,49.0,1.0,8.9
04-05,Kenyon Martin,DEN,27.0,70.0,0.5571428571428572,39.0,31.0,32.6,15.5,6.3,13.0,49.0,0.0,0.2,0.0,2.8,4.4,64.6,2.1,5.2,7.3,2.4,2.1,1.4,1.1,3.3,33.4,20.0,0.0,1.0
04-05,Caron Butler,LAL,25.0,77.0,0.4155844155844156,32.0,45.0,35.6,15.5,5.7,12.9,44.5,0.5,1.6,30.4,3.6,4.1,86.2,1.9,3.9,5.8,1.9,1.6,1.4,0.3,2.8,28.9,10.0,0.0,-3.1
04-05,Wally Szczerbiak,MIN,28.0,81.0,0.5432098765432098,44.0,37.0,31.7,15.5,5.7,11.3,50.6,0.8,2.1,37.3,3.2,3.8,85.5,1.0,2.7,3.7,2.4,1.6,0.5,0.2,2.2,23.9,0.0,0.0,1.4
04-05,Jamaal Tinsley,IND,27.0,40.0,0.55,22.0,18.0,32.5,15.4,5.5,13.1,41.8,1.5,3.9,37.2,3.1,4.1,74.4,0.7,3.4,4.0,6.4,3.4,2.0,0.3,2.8,33.5,4.0,0.0,2.6
04-05,Troy Murphy,GSW,25.0,70.0,0.42857142857142855,30.0,40.0,34.0,15.4,5.6,13.5,41.4,0.8,2.1,39.9,3.3,4.6,73.0,3.6,7.2,10.8,1.4,1.5,0.8,0.5,2.7,32.6,34.0,0.0,-2.8
04-05,Lamar Odom,LAL,25.0,64.0,0.484375,31.0,33.0,36.2,15.2,5.7,12.1,47.3,0.6,1.8,30.8,3.2,4.7,69.5,2.1,8.1,10.2,3.7,2.5,0.7,1.0,3.3,35.6,33.0,0.0,-1.6
04-05,Emeka Okafor,CHA,22.0,73.0,0.2191780821917808,16.0,57.0,35.6,15.1,6.1,13.7,44.7,0.0,0.0,0.0,2.9,4.7,60.9,3.8,7.1,10.9,0.9,1.7,0.8,1.7,2.9,35.5,47.0,0.0,-4.7
04-05,Ben Gordon,CHI,22.0,82.0,0.573170731707317,47.0,35.0,24.5,15.1,5.3,12.9,41.1,1.6,4.0,40.5,2.8,3.3,86.3,0.7,2.0,2.6,2.0,2.3,0.6,0.1,2.7,21.2,0.0,0.0,1.8
04-05,Quentin Richardson,PHX,25.0,79.0,0.7468354430379747,59.0,20.0,36.0,14.9,5.2,13.2,38.9,2.9,8.0,35.8,1.7,2.3,73.9,1.2,4.9,6.1,2.0,1.3,1.2,0.3,2.5,28.5,8.0,0.0,6.6
04-05,Jerry Stackhouse,DAL,30.0,56.0,0.6785714285714286,38.0,18.0,28.9,14.9,4.9,11.8,41.4,0.6,2.1,26.7,4.5,5.3,84.9,0.7,2.6,3.3,2.3,1.9,0.9,0.2,1.9,23.7,2.0,0.0,1.9
04-05,Reggie Miller,IND,39.0,66.0,0.5151515151515151,34.0,32.0,32.0,14.8,4.8,10.9,43.7,1.5,4.5,32.2,3.8,4.1,93.3,0.3,2.1,2.4,2.2,1.2,0.8,0.1,1.7,22.2,0.0,0.0,3.6
04-05,Tayshaun Prince,DET,25.0,82.0,0.6585365853658537,54.0,28.0,37.1,14.7,5.7,11.7,48.7,0.6,1.7,34.1,2.7,3.3,80.7,1.6,3.7,5.3,3.0,1.6,0.7,0.9,2.0,28.6,3.0,0.0,5.3
04-05,Rasheed Wallace,DET,30.0,79.0,0.6708860759493671,53.0,26.0,34.1,14.5,5.9,13.4,44.0,0.9,3.0,31.8,1.7,2.5,69.7,2.2,5.9,8.2,1.8,1.6,0.8,1.5,3.0,32.2,24.0,0.0,4.7
04-05,Drew Gooden,CLE,23.0,82.0,0.5121951219512195,42.0,40.0,30.8,14.4,5.7,11.5,49.2,0.1,0.3,17.9,3.1,3.8,81.0,2.5,6.7,9.2,1.6,1.6,0.9,0.9,2.8,31.8,37.0,0.0,1.4
04-05,Jason Kidd,NJN,32.0,66.0,0.5757575757575758,38.0,28.0,37.1,14.4,5.2,13.0,39.8,2.0,5.4,36.0,2.2,2.9,74.0,1.4,6.0,7.4,8.3,2.5,1.9,0.1,1.7,39.1,26.0,8.0,3.5
04-05,Rafer Alston,TOR,28.0,80.0,0.4,32.0,48.0,34.0,14.2,5.0,12.2,41.4,1.7,4.9,35.7,2.4,3.2,74.0,0.5,3.0,3.5,6.4,2.1,1.5,0.1,2.7,30.6,10.0,0.0,-0.9
04-05,Lee Nailon,NOH,30.0,68.0,0.20588235294117646,14.0,54.0,29.6,14.2,6.1,12.8,47.8,0.0,0.0,0.0,2.0,2.4,80.6,1.9,2.5,4.4,1.6,1.6,0.5,0.2,2.8,22.5,1.0,0.0,-4.7
04-05,Hedo Turkoglu,ORL,26.0,67.0,0.47761194029850745,32.0,35.0,26.4,14.0,4.9,11.7,41.9,1.4,3.7,38.0,2.8,3.4,83.6,0.9,2.6,3.5,2.3,1.8,0.6,0.3,2.1,22.4,0.0,0.0,-0.8
04-05,Matt Harpring,UTA,29.0,78.0,0.3076923076923077,24.0,54.0,33.1,14.0,5.4,11.0,48.9,0.1,0.6,20.9,3.1,4.0,77.8,2.5,3.6,6.2,1.8,1.7,0.9,0.2,3.2,25.7,6.0,0.0,-4.2
04-05,Chucky Atkins,LAL,30.0,82.0,0.4146341463414634,34.0,48.0,35.5,13.6,4.7,11.1,42.6,2.1,5.5,38.7,2.0,2.5,80.3,0.4,2.0,2.4,4.4,1.8,0.9,0.0,2.2,23.9,2.0,0.0,-1.8
04-05,Andre Miller,DEN,29.0,82.0,0.5975609756097561,49.0,33.0,34.7,13.6,5.2,10.9,47.7,0.1,0.5,15.4,3.1,3.7,83.8,1.2,2.9,4.1,6.9,2.7,1.5,0.1,2.5,31.0,13.0,0.0,2.1
04-05,Sam Cassell,MIN,35.0,59.0,0.5423728813559322,32.0,27.0,25.8,13.5,5.4,11.6,46.4,0.5,1.7,26.2,2.3,2.6,86.5,0.4,2.2,2.7,5.1,1.8,0.6,0.2,2.7,25.1,5.0,0.0,2.2
04-05,Ndudi Ebi,MIN,21.0,2.0,1.0,2.0,0.0,27.0,13.5,5.5,10.5,52.4,0.0,0.5,0.0,2.5,4.5,55.6,3.0,5.0,8.0,0.5,1.5,0.5,0.5,3.5,25.4,0.0,0.0,7.0
04-05,Mike Miller,MEM,25.0,76.0,0.5263157894736842,40.0,36.0,30.0,13.4,5.1,10.1,50.5,1.8,4.3,43.3,1.4,2.0,72.0,0.5,3.5,3.9,2.9,1.7,0.7,0.3,2.6,23.9,0.0,0.0,2.9
04-05,Mike Dunleavy,GSW,24.0,79.0,0.4177215189873418,33.0,46.0,32.5,13.4,5.2,11.5,45.1,1.4,3.5,38.8,1.7,2.2,77.9,1.2,4.3,5.5,2.6,1.7,1.0,0.3,2.5,26.2,4.0,0.0,-0.6
04-05,Primoz Brezec,CHA,25.0,72.0,0.2222222222222222,16.0,56.0,31.7,13.0,5.4,10.5,51.2,0.0,0.0,0.0,2.3,3.1,74.5,3.1,4.2,7.4,1.2,1.5,0.5,0.8,2.5,25.9,15.0,0.0,-4.4
04-05,Mehmet Okur,UTA,26.0,82.0,0.3170731707317073,26.0,56.0,28.1,12.9,4.3,9.2,46.8,0.2,0.8,27.0,4.0,4.7,85.0,2.4,5.1,7.5,2.0,1.7,0.4,0.8,2.8,26.8,22.0,0.0,-2.5
04-05,Darius Miles,POR,23.0,63.0,0.3968253968253968,25.0,38.0,26.9,12.8,5.3,11.1,48.2,0.1,0.4,34.8,2.0,3.4,60.0,1.1,3.6,4.7,2.0,2.5,1.2,1.2,3.0,26.4,2.0,0.0,-1.3
04-05,Jeff McInnis,CLE,30.0,76.0,0.5131578947368421,39.0,37.0,34.9,12.8,5.0,12.0,41.2,1.2,3.5,34.5,1.7,2.1,81.3,0.4,1.6,2.1,5.1,1.5,0.7,0.0,2.3,23.7,5.0,0.0,0.4
04-05,Latrell Sprewell,MIN,34.0,80.0,0.55,44.0,36.0,30.6,12.8,5.0,12.0,41.4,0.9,2.6,32.7,2.0,2.4,83.0,0.8,2.4,3.2,2.2,1.6,0.7,0.3,1.6,21.1,0.0,0.0,-0.2
04-05,Eddie Jones,MIA,33.0,80.0,0.725,58.0,22.0,35.5,12.7,4.4,10.3,42.8,1.8,4.8,37.2,2.2,2.7,80.6,0.5,4.6,5.1,2.7,1.2,1.1,0.5,3.1,26.2,3.0,0.0,6.1
04-05,Josh Howard,DAL,25.0,76.0,0.7368421052631579,56.0,20.0,32.2,12.6,5.0,10.4,47.5,0.4,1.5,29.6,2.2,3.1,73.3,2.2,4.1,6.4,1.4,1.6,1.5,0.6,2.8,27.3,12.0,0.0,5.6
04-05,Morris Peterson,TOR,27.0,82.0,0.4024390243902439,33.0,49.0,30.7,12.5,4.3,10.3,42.0,1.6,4.1,38.5,2.3,2.8,83.2,0.9,3.3,4.1,2.1,1.1,1.1,0.2,2.7,23.5,3.0,0.0,-0.6
04-05,Dan Dickau,NOH,26.0,71.0,0.2535211267605634,18.0,53.0,29.3,12.5,4.3,10.6,40.5,1.2,3.5,34.7,2.7,3.2,83.3,0.5,2.1,2.5,4.9,2.0,1.1,0.1,2.8,24.2,5.0,0.0,-4.6
04-05,Kenny Thomas,SAC,27.0,73.0,0.4931506849315068,36.0,37.0,29.7,12.4,5.0,10.7,47.0,0.0,0.1,20.0,2.4,3.1,76.2,2.5,4.8,7.3,2.1,1.8,0.9,0.2,3.1,26.0,15.0,0.0,-1.2
04-05,Jason Terry,DAL,27.0,80.0,0.7,56.0,24.0,30.0,12.4,4.7,9.3,50.1,1.3,3.1,42.0,1.8,2.2,84.4,0.5,1.9,2.4,5.4,1.8,1.4,0.2,2.2,26.1,6.0,0.0,5.8
04-05,Earl Boykins,DEN,29.0,82.0,0.5975609756097561,49.0,33.0,26.4,12.4,4.1,10.0,41.3,0.7,2.0,33.7,3.4,3.7,92.1,0.5,1.3,1.7,4.5,1.5,1.0,0.1,1.5,23.1,6.0,0.0,1.3
04-05,Raja Bell,UTA,28.0,63.0,0.31746031746031744,20.0,43.0,28.5,12.3,4.8,10.6,45.4,0.9,2.1,40.3,1.8,2.4,74.7,0.8,2.4,3.2,1.4,1.3,0.7,0.1,3.3,19.5,1.0,0.0,-3.3
04-05,Bobby Jackson,SAC,32.0,25.0,0.72,18.0,7.0,21.6,12.0,4.4,10.2,42.7,1.3,3.8,34.4,2.0,2.3,86.2,0.9,2.5,3.4,2.4,1.1,0.6,0.1,2.3,20.5,0.0,0.0,1.6
04-05,Tim Thomas,NYK,28.0,71.0,0.4225352112676056,30.0,41.0,27.3,12.0,4.4,10.1,43.9,1.2,2.9,40.9,1.9,2.4,78.6,0.6,2.7,3.3,1.5,1.6,0.6,0.2,3.1,19.2,0.0,0.0,-2.4
04-05,Dwight Howard,ORL,19.0,82.0,0.43902439024390244,36.0,46.0,32.7,12.0,4.3,8.3,52.0,0.0,0.0,0.0,3.4,5.0,67.1,3.5,6.5,10.0,0.9,2.0,0.9,1.7,2.8,31.2,32.0,0.0,-2.2
04-05,Marc Jackson,PHI,30.0,81.0,0.5185185185185185,42.0,39.0,24.3,12.0,4.2,9.0,46.5,0.0,0.0,0.0,3.6,4.3,82.8,2.3,2.7,5.0,1.0,1.6,0.4,0.2,2.1,19.7,4.0,0.0,0.0
